year,ddy,day,hour,Sup,Sdn,Lup,Ldn,soilheat,Rnsum,PARup,PARdn,Lup(thermopile),Ldw(thermopile)
2007,231.0625,231,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.10417,231,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.14583,231,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.1875,231,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.22917,231,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.27083,231,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.3125,231,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.35417,231,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.39583,231,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.4375,231,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.47917,231,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.52083,231,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.5625,231,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.60417,231,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.64583,231,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.6875,231,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.72917,231,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.77083,231,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.8125,231,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.85417,231,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.89583,231,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.9375,231,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,231.97917,231,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.02083,232,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.0625,232,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.10417,232,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.14583,232,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.1875,232,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.22917,232,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.27083,232,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.3125,232,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.35417,232,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.39583,232,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.4375,232,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.47917,232,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.52083,232,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.5625,232,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.60417,232,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.64583,232,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.6875,232,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.72917,232,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.77083,232,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.8125,232,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.85417,232,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.89583,232,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.9375,232,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,232.97917,232,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.02083,233,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.0625,233,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.10417,233,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.14583,233,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.1875,233,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.22917,233,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.27083,233,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.3125,233,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.35417,233,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.39583,233,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.4375,233,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.47917,233,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.52083,233,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.5625,233,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.60417,233,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.64583,233,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.6875,233,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.72917,233,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.77083,233,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.8125,233,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.85417,233,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.89583,233,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.9375,233,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,233.97917,233,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.02083,234,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.0625,234,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.10417,234,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.14583,234,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.1875,234,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.22917,234,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.27083,234,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.3125,234,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.35417,234,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.39583,234,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.4375,234,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.47917,234,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.52083,234,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.5625,234,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.60417,234,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.64583,234,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.6875,234,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.72917,234,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.77083,234,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.8125,234,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.85417,234,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.89583,234,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.9375,234,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,234.97917,234,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.02083,235,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.0625,235,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.10417,235,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.14583,235,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.1875,235,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.22917,235,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.27083,235,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.3125,235,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.35417,235,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.39583,235,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.4375,235,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.47917,235,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.52083,235,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.5625,235,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.60417,235,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.64583,235,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.6875,235,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.72917,235,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.77083,235,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.8125,235,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.85417,235,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.89583,235,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.9375,235,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,235.97917,235,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.02083,236,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.0625,236,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.10417,236,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.14583,236,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.1875,236,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.22917,236,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.27083,236,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.3125,236,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.35417,236,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.39583,236,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.4375,236,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.47917,236,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.52083,236,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.5625,236,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.60417,236,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.64583,236,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.6875,236,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.72917,236,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.77083,236,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.8125,236,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.85417,236,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.89583,236,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.9375,236,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,236.97917,236,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.02083,237,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.0625,237,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.10417,237,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.14583,237,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.1875,237,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.22917,237,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.27083,237,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.3125,237,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.35417,237,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.39583,237,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.4375,237,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.47917,237,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.52083,237,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.5625,237,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.60417,237,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.64583,237,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.6875,237,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.72917,237,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.77083,237,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.8125,237,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.85417,237,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.89583,237,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.9375,237,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,237.97917,237,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.02083,238,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.0625,238,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.10417,238,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.14583,238,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.1875,238,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.22917,238,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.27083,238,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.3125,238,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.35417,238,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.39583,238,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.4375,238,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.47917,238,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.52083,238,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.5625,238,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.60417,238,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.64583,238,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.6875,238,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.72917,238,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.77083,238,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.8125,238,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.85417,238,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.89583,238,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.9375,238,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,238.97917,238,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.02083,239,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.0625,239,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.10417,239,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.14583,239,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.1875,239,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.22917,239,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.27083,239,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.3125,239,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.35417,239,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.39583,239,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.4375,239,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.47917,239,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.52083,239,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.5625,239,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.60417,239,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.64583,239,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.6875,239,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.72917,239,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.77083,239,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.8125,239,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.85417,239,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.89583,239,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.9375,239,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,239.97917,239,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.02083,240,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.0625,240,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.10417,240,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.14583,240,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.1875,240,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.22917,240,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.27083,240,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.3125,240,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.35417,240,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.39583,240,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.4375,240,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.47917,240,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.52083,240,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.5625,240,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.60417,240,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.64583,240,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.6875,240,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.72917,240,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.77083,240,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.8125,240,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.85417,240,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.89583,240,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.9375,240,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,240.97917,240,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.02083,241,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.0625,241,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.10417,241,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.14583,241,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.1875,241,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.22917,241,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.27083,241,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.3125,241,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.35417,241,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.39583,241,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.4375,241,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.47917,241,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.52083,241,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.5625,241,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.60417,241,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.64583,241,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.6875,241,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.72917,241,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.77083,241,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.8125,241,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.85417,241,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.89583,241,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.9375,241,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,241.97917,241,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.02083,242,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.0625,242,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.10417,242,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.14583,242,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.1875,242,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.22917,242,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.27083,242,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.3125,242,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.35417,242,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.39583,242,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.4375,242,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.47917,242,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.52083,242,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.5625,242,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.60417,242,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.64583,242,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.6875,242,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.72917,242,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.77083,242,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.8125,242,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.85417,242,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.89583,242,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.9375,242,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,242.97917,242,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.02083,243,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.0625,243,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.10417,243,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.14583,243,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.1875,243,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.22917,243,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.27083,243,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.3125,243,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.35417,243,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.39583,243,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.4375,243,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.47917,243,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.52083,243,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.5625,243,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.60417,243,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.64583,243,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.6875,243,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.72917,243,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.77083,243,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.8125,243,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.85417,243,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.89583,243,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.9375,243,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,243.97917,243,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,244.02083,244,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,244.0625,244,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,244.10417,244,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,244.14583,244,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,244.1875,244,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
