sample.date,plot,sample.number,tree.tag,spp,N.percent,C.percent,vial.label
1998-08-14,A1,NA,2,rm,1.59,51.2,NA
1998-08-14,A1,NA,2,rm,1.66,51.22,NA
1998-08-14,A1,NA,6,rm,1.54,51.71,NA
1998-08-14,A1,NA,6,rm,1.56,51.65,NA
1998-08-14,A1,NA,11,rm,1.88,51.14,NA
1998-08-14,A1,NA,11,rm,2.01,51.51,NA
1998-08-14,A1,NA,12,rm,1.8356,51.3011,NA
1998-08-14,A1,NA,12,rm,1.8195,51.1693,NA
1998-08-14,A1,NA,18,rm,1.93,50.51,NA
1998-08-14,A1,NA,18,rm,2,50.66,NA
1998-08-27,A3,NA,54,ro,2.32,51.22,NA
1998-08-27,A3,NA,54,ro,2.55,51.61,NA
1998-08-27,A3,NA,57,ro,1.96899,50.15819,NA
1998-08-27,A3,NA,57,ro,1.95468,49.76342,NA
1998-08-27,A3,NA,58,ro,2.2,51.27,NA
1998-08-27,A3,NA,58,ro,2.24,51.09,NA
1998-08-27,A3,NA,60,rm,1.7309,51.15,NA
1998-08-27,A3,NA,60,rm,1.82,52.22,NA
1998-08-27,A3,NA,61,ro,2.19,51.71,NA
1998-08-27,A3,NA,61,ro,2.28,51.88,NA
1998-08-27,A3,NA,66,rm,1.9564,51.607,NA
1998-08-27,A3,NA,66,rm,1.9075,51.4539,NA
1998-08-27,A3,NA,67,rm,1.82962,49.64247,NA
1998-08-27,A3,NA,67,rm,1.70409,49.58495,NA
1998-08-27,A3,NA,69,rm,1.626,51.0434,NA
1998-08-27,A3,NA,69,rm,1.7027,51.2425,NA
1998-08-27,A3,NA,70,ro,1.96,50.77,NA
1998-08-27,A3,NA,70,ro,2.01,51.49,NA
1998-08-16,A5,NA,105,ro,1.91685,50.89974,NA
1998-08-16,A5,NA,105,ro,1.97255,51.39398,NA
1998-08-04,A5,NA,109,ro,2.22,51.31,NA
1998-08-04,A5,NA,109,ro,2.24,51.77,NA
1998-08-16,A5,NA,112,ro,2.01,50.86,NA
1998-08-16,A5,NA,112,ro,2.06,50.85,NA
1998-08-16,A5,NA,132,ro,1.84,50.91,NA
1998-08-16,A5,NA,132,ro,1.85,50.92,NA
1998-08-16,A5,NA,134,ro,2.16,50.63,NA
1998-08-16,A5,NA,134,ro,2.23,50.95,NA
1998-08-16,B2,NA,180,rm,1.77,50.12,NA
1998-08-16,B2,NA,180,rm,1.8,50.58,NA
1998-08-16,B2,NA,185,rm,1.79569,50.237,NA
1998-08-16,B2,NA,185,rm,1.81641,49.64395,NA
1998-08-16,B2,NA,187,rm,1.8,51.58,NA
1998-08-16,B2,NA,187,rm,1.85,51.41,NA
1998-08-16,B2,NA,194,rm,2.2,51.24,NA
1998-08-16,B2,NA,194,rm,2.32,51.5,NA
1998-08-27,B4,NA,251,ro,2.20401,50.78618,NA
1998-08-27,B4,NA,251,ro,2.20052,51.0238,NA
1998-08-16,B4,NA,255,rm,1.57,50.58,NA
1998-08-16,B4,NA,255,rm,1.58,50.42,NA
1998-08-16,B4,NA,257,rm,1.83,51.14,NA
1998-08-16,B4,NA,257,rm,1.87,50.93,NA
NA,B4,NA,258,rm,1.38,50.42,NA
NA,B4,NA,258,rm,1.57,50.38,NA
1998-08-16,B4,NA,259,rm,1.73,50.55,NA
1998-08-16,B4,NA,259,rm,1.82,50.85,NA
1998-08-16,B4,NA,261,rm,1.95,51.38,NA
1998-08-16,B4,NA,261,rm,1.97,51.14,NA
1998-08-13,B4,NA,265,gb,2.46,51.96,NA
1998-08-13,B4,NA,265,gb,2.56,50.98,NA
1998-08-13,B4,NA,266,gb,2.04,49.37,NA
1998-08-13,B4,NA,266,gb,2.07,49.4,NA
1998-08-13,B4,NA,267,gb,2.02,50.78,NA
1998-08-13,B4,NA,267,gb,2.03,51.14,NA
1998-08-13,B4,NA,269,gb,2.04109,50.03328,NA
1998-08-13,B4,NA,269,gb,2.06458,50.44894,NA
1998-08-16,B4,NA,272,rm,1.55,51.23,NA
1998-08-16,B4,NA,272,rm,1.58,51.15,NA
1998-08-13,B4,NA,274,gb,2,49.41,NA
1998-08-13,B4,NA,274,gb,2.12,49.99,NA
1998-08-27,B4,NA,275,ro,2.298506975,51.2455864,NA
1998-08-27,B4,NA,275,ro,2.295606852,51.26248932,NA
1998-08-27,B4,NA,277,ro,2.09785,50.78724,NA
1998-08-27,B4,NA,277,ro,2.2198,51.10209,NA
1998-08-27,B4,NA,280,ro,2.319,50.5604,NA
1998-08-27,B4,NA,280,ro,2.128,50.0765,NA
1998-08-27,C1,NA,353,ro,2.7151,51.4247,NA
1998-08-27,C1,NA,353,ro,2.6602,51.4416,NA
1998-08-27,C1,NA,361,ro,1.912723422,50.26383591,NA
1998-08-27,C1,NA,361,ro,2.012773514,50.35509109,NA
1998-08-27,C1,NA,361,ro,2.244507074,50.73960876,NA
1998-08-27,C1,NA,361,ro,2.291076183,51.03009796,NA
1998-08-27,C1,NA,361,ro,2.175111055,50.64852524,NA
1998-08-27,C1,NA,361,ro,2.213707209,50.83971024,NA
NA,C1,NA,362,ro,2.1,50.92,NA
NA,C1,NA,362,ro,2.28,51.33,NA
1998-08-17,C1,NA,363,ro,2.222109556,51.03382874,NA
1998-08-17,C1,NA,363,ro,2.24,51.61,NA
1998-08-27,C3,NA,404,rm,1.89,50.84,NA
1998-08-27,C3,NA,404,rm,1.89,51.13,NA
1998-08-27,C3,NA,407,rm,1.5708,50.7032,NA
1998-08-27,C3,NA,407,rm,1.6418,50.8163,NA
1998-08-27,C3,NA,410,ash,2.02,48.16,NA
1998-08-27,C3,NA,410,ash,2.04,48.34,NA
1998-08-27,C3,NA,411,rm,1.7758,50.6839,NA
1998-08-27,C3,NA,411,rm,1.8033,50.8328,NA
1998-08-27,C3,NA,416,rm,1.44,51.57,NA
1998-08-27,C3,NA,416,rm,1.5,51.81,NA
1998-08-16,C3,NA,418,ash,2.066,48.4459,NA
1998-08-16,C3,NA,418,ash,2.1473,48.7335,NA
1998-08-16,C3,NA,421,ash,1.86595,48.1855,NA
1998-08-16,C3,NA,421,ash,1.85352,48.18384,NA
1998-08-16,C3,NA,426,ash,2,47.85,NA
1998-08-16,C3,NA,426,ash,2.02,47.82,NA
1998-08-13,C5,NA,501,ro,2.044351578,50.75448608,NA
1998-08-13,C5,NA,501,ro,2.08,51.49,NA
1998-08-12,C5,NA,505,rm,1.57634,50.41579,NA
1998-08-12,C5,NA,505,rm,1.54233,50.07854,NA
1998-08-12,C5,NA,509,rm,1.658593535,50.47605896,NA
1998-08-12,C5,NA,509,rm,1.6,51.15,NA
1998-08-12,C5,NA,512,rm,1.8896,51.2217,NA
1998-08-12,C5,NA,512,rm,1.7851,51.0084,NA
1998-08-13,C5,NA,513,ro,1.96855,50.08024,NA
1998-08-13,C5,NA,513,ro,2.03158,49.87735,NA
1998-08-13,C5,NA,515,ro,2.1314,51.5038,NA
1998-08-13,C5,NA,515,ro,1.9491,51.3681,NA
1998-08-13,C5,NA,519,ro,2.2,51.78,NA
1998-08-13,C5,NA,519,ro,2.22,51.69,NA
1998-08-27,D2,NA,580,rm,1.84,50.76,NA
1998-08-27,D2,NA,580,rm,1.91,51.5,NA
1998-08-27,D2,NA,583,rm,1.82,50.38,NA
1998-08-27,D2,NA,583,rm,1.85,50.4,NA
1998-08-27,D2,NA,590,rm,1.9318,50.7352,NA
1998-08-27,D2,NA,590,rm,1.9348,50.8438,NA
1998-08-27,D2,NA,592,rm,1.75,51.42,NA
1998-08-27,D2,NA,592,rm,1.77,51.62,NA
1998-08-13,D4,NA,627,cherry,2.13,49.84,NA
1998-08-13,D4,NA,627,cherry,2.2,49.74,NA
1998-08-13,D4,NA,628,cherry,2.28,49.22,NA
1998-08-13,D4,NA,628,cherry,2.32,49.35,NA
1998-08-13,D4,NA,629,cherry,2.49,50.04,NA
1998-08-13,D4,NA,629,cherry,2.53,50.22,NA
1998-08-14,D4,NA,631,ash,1.89,48.59,NA
1998-08-14,D4,NA,631,ash,1.98,48.46,NA
1998-08-14,D4,NA,635,ash,1.94,49.07,NA
1998-08-14,D4,NA,635,ash,1.96,49.05,NA
1998-08-14,D4,NA,637,ash,1.86871,48.4695,NA
1998-08-14,D4,NA,637,ash,1.86435,48.55976,NA
1998-08-14,D4,NA,641,ash,1.85,48.98,NA
1998-08-14,D4,NA,641,ash,1.87,49.06,NA
1998-08-13,D4,NA,643,cherry,2.22,49.6,NA
1998-08-13,D4,NA,643,cherry,2.23,49.5,NA
1998-08-27,E1,NA,679,rm,1.53,50.84,NA
1998-08-27,E1,NA,679,rm,1.54,50.35,NA
1998-08-27,E1,NA,683,rm,1.93,51,NA
1998-08-27,E1,NA,683,rm,1.95,51.25,NA
1998-08-27,E1,NA,685,rm,1.58,52.7,NA
1998-08-27,E1,NA,685,rm,1.59,52.56,NA
1998-08-27,E1,NA,686,rm,1.53,49.49,NA
1998-08-27,E1,NA,686,rm,1.55,49.93,NA
1998-08-27,E3,NA,753,ro,2.41,51.62,NA
1998-08-27,E3,NA,753,ro,2.5,51.94,NA
1998-08-27,E3,NA,761,ro,2.413763762,51.01000214,NA
1998-08-27,E3,NA,761,ro,2.26,51.25,NA
NA,E3,NA,766,ro,2.370405197,51.56212616,NA
NA,E3,NA,766,ro,2.389590502,51.48051071,NA
1998-08-27,E3,NA,769,ro,2.3,51.71,NA
1998-08-27,E3,NA,769,ro,2.4,52.05,NA
1998-08-12,E5,NA,879,wp,1.27,52.41,NA
1998-08-12,E5,NA,879,wp,1.34,52.36,NA
1998-08-12,E5,NA,885,rm,1.69,50.59,NA
1998-08-12,E5,NA,885,rm,1.71,50.62,NA
1998-08-12,E5,NA,897,wp,1.33,54.23,NA
1998-08-12,E5,NA,897,wp,1.35,54.15,NA
1998-08-12,E5,NA,899,wp,1.29,53.87,NA
1998-08-12,E5,NA,899,wp,1.3,53.98,NA
1998-08-12,E5,NA,901,wp,1.25,53.07,NA
1998-08-12,E5,NA,901,wp,1.27,53.33,NA
1998-08-27,F2,NA,977,rm,1.96,52.33,NA
1998-08-27,F2,NA,977,rm,2.04,52.59,NA
1998-08-27,F2,NA,984,rm,1.7,50.9,NA
1998-08-27,F2,NA,984,rm,1.7,50.69,NA
1998-08-27,F2,NA,986,rm,1.493321896,48.37744141,NA
1998-08-27,F2,NA,986,rm,1.507587552,48.8612442,NA
1998-08-27,F2,NA,987,rm,1.578431606,50.45363235,NA
1998-08-27,F2,NA,987,rm,1.559118986,49.99084473,NA
1998-08-27,F2,NA,991,ro,2.27,50.77,NA
1998-08-27,F2,NA,991,ro,2.39,50.93,NA
1998-08-27,F2,NA,992,ro,2.44,51.24,NA
1998-08-27,F2,NA,992,ro,2.52,51.19,NA
1998-08-27,F2,NA,995,ro,2.11,50.39,NA
1998-08-27,F2,NA,995,ro,2.13,50.66,NA
1998-08-12,F4,NA,29,ro,2.07,52.9,NA
1998-08-12,F4,NA,29,ro,2.26,52.93,NA
1998-08-12,F4,NA,29,ro,2.101466417,50.54330826,NA
1998-08-12,F4,NA,36,ro,2.47,51.9,NA
1998-08-12,F4,NA,36,ro,2.5,51.35,NA
1998-08-12,F4,NA,40,rm,1.81,49.42,NA
1998-08-12,F4,NA,40,rm,1.93,49.83,NA
1998-08-12,F4,NA,42,rm,2,51.7,NA
1998-08-12,F4,NA,42,rm,2.04,52.18,NA
1998-08-12,F4,NA,49,ro,2.25,51.63,NA
1998-08-12,F4,NA,49,ro,2.4,51.76,NA
1998-08-12,F4,NA,51,ro,2.44,51.57,NA
1998-08-12,F4,NA,51,ro,2.45,51.3,NA
1998-08-12,F4,NA,62,wp,1.32,52.72,NA
1998-08-12,F4,NA,62,wp,1.33,52.56,NA
1998-08-12,F4,NA,64,wp,1.49,53.47,NA
1998-08-12,F4,NA,64,wp,1.49,53.48,NA
1998-08-12,F4,NA,68,rm,1.981606245,49.84798813,NA
1998-08-12,F4,NA,68,rm,2.06,50.44,NA
1998-08-12,F4,NA,71,rm,1.75,51.14,NA
1998-08-12,F4,NA,71,rm,1.76,51.17,NA
1998-08-12,F4,NA,73,wp,1.21,52.1,NA
1998-08-12,F4,NA,73,wp,1.22,52.22,NA
1998-08-27,G1,NA,158,rp,1.12,52.66,NA
1998-08-27,G1,NA,158,rp,1.12,52.91,NA
1998-08-27,G1,NA,161,rp,1.22,53.61,NA
1998-08-27,G1,NA,161,rp,1.23,53.76,NA
1998-09-03,G1,NA,168,rp,1.28,52.61,NA
1998-09-03,G1,NA,168,rp,1.29,52.88,NA
NA,G1,NA,174,rp,1.09,52.92,NA
NA,G1,NA,174,rp,1.1,52.99,NA
1998-08-27,G3,NA,230,rm,1.45,51.36,NA
1998-08-27,G3,NA,230,rm,1.47,51.03,NA
1998-09-02,G3,NA,231,yb,1.31,48.57,NA
1998-09-02,G3,NA,231,yb,1.34,48.99,NA
1998-08-27,G3,NA,233,rm,1.28,51.03,NA
1998-08-27,G3,NA,233,rm,1.32,51.2,NA
NA,G3,NA,236,yb,1.73,50.95,NA
NA,G3,NA,236,yb,1.74,51.07,NA
1998-08-27,G3,NA,239,rm,1.15,52.58,NA
1998-08-27,G3,NA,239,rm,1.16,52.61,NA
1998-09-03,G3,NA,241,yb,1.41,49.72,NA
1998-09-03,G3,NA,241,yb,1.45,49.72,NA
1998-08-27,G3,NA,243,rm,1.31,52.26,NA
1998-08-27,G3,NA,243,rm,1.35,52.32,NA
1998-08-12,G5,NA,268,ro,2.308023453,51.36371613,NA
1998-08-12,G5,NA,268,ro,2.25,51.14,NA
1998-08-12,G5,NA,279,ro,2.12,51.82,NA
1998-08-12,G5,NA,279,ro,2.19,51.66,NA
1998-08-12,G5,NA,291,ro,2.22,53.12,NA
1998-08-12,G5,NA,291,ro,2.23,52.98,NA
1998-08-12,G5,NA,295,ro,2.1,51.82,NA
1998-08-12,G5,NA,295,ro,2.1,52.32,NA
1998-09-03,H2,NA,328,rm,1.64,49.89,NA
1998-09-03,H2,NA,328,rm,1.78,57.07,NA
1998-09-03,H2,NA,329,rm,1.74,51.28,NA
1998-09-03,H2,NA,329,rm,1.79,51.49,NA
1998-09-03,H2,NA,333,ro,1.98,51.87,NA
1998-09-03,H2,NA,333,ro,2,52.1,NA
1998-09-03,H2,NA,336,ro,2.11,50.39,NA
1998-09-03,H2,NA,336,ro,2.11,50.56,NA
1998-09-03,H2,NA,346,rm,1.77,50.95,NA
1998-09-03,H2,NA,346,rm,1.83,51.01,NA
1998-09-03,H2,NA,348,rm,1.55,50.48,NA
1998-09-03,H2,NA,348,rm,1.61,50.62,NA
1998-09-03,H2,NA,352,ro,2.43,51.11,NA
1998-09-03,H2,NA,352,ro,2.5,51.36,NA
1998-09-02,H2,NA,354,ro,2.14,51.14,NA
1998-09-02,H2,NA,354,ro,2.21,51.35,NA
1998-09-03,H4,NA,375,rm,1.18,49.28,NA
1998-09-03,H4,NA,375,rm,1.19,49.47,NA
1998-09-02,H4,NA,376,rm,1.22,50.65,NA
1998-09-02,H4,NA,376,rm,1.26,50.89,NA
1998-09-03,H4,NA,377,rm,1.37,49.26,NA
1998-09-03,H4,NA,377,rm,1.45,49.54,NA
1998-09-03,H4,NA,379,rm,1.16,49.48,NA
1998-09-03,H4,NA,379,rm,1.182,49.48,NA
2000-08-01,A2,1,NA,oak,2.1717453,50.49327087,oak 1
2000-08-01,A2,1,NA,oak,2.166569471,50.28960037,oak 1
2000-08-01,A2,2,NA,oak,2.508780003,50.85401917,oak
2000-08-01,A2,2,NA,oak,2.452882767,49.35736084,oak
2000-08-02,A2,2,NA,oak,2.426491499,50.44876099,oak
2000-08-01,A2,3,NA,oak,2.248157501,50.79228973,oak 3
2000-08-01,A2,3,NA,oak,2.297314644,49.71331024,oak 3
2000-08-01,A4,1,NA,oak,2.368512154,51.56292725,oak1
2000-08-01,A4,1,NA,oak,2.262646198,49.05417633,oak1
2000-08-01,A4,2,83,bo,2.553696156,51.0013504,oak2
2000-08-01,A4,2,83,bo,2.480454922,50.72859955,oak2
2000-08-01,A4,3,81,ro,2.314744473,50.61631393,oak3
2000-08-01,A4,3,81,ro,2.31537056,51.38706207,oak3
2000-08-01,A4,4,77,bb,2.041776419,51.1794548,NA
2000-08-01,A4,4,77,bb,1.951896191,50.53442764,NA
2000-08-01,A4,5,89,beech,1.952605367,49.71582413,NA
2000-08-01,A4,5,89,beech,1.777805448,48.65060806,NA
2000-08-01,B1,1,NA,maple,1.952253938,50.0569191,maple 1
2000-08-01,B1,1,NA,maple,1.889680028,50.93999863,maple 1
2000-08-01,B1,2,NA,maple,1.584642768,50.57151794,maple
2000-08-01,B1,2,NA,maple,1.616248131,50.24146271,maple
2000-08-01,B1,3,NA,maple,1.674692,50.78909,maple 3
2000-08-02,B1,3,NA,maple,1.75484097,51.39335632,maple 3
2000-08-01,B1,3,NA,maple,1.613288045,50.75285721,maple 3
2000-08-01,B1,4,NA,ro,2.393805265,51.17581177,oak 1
2000-08-01,B1,4,NA,ro,2.313164711,51.03974533,oak 1
2000-08-01,B1,5,NA,ro,2.306746244,51.18396759,oak 2
2000-08-01,B1,5,NA,ro,2.184529305,51.89127731,oak 2
2000-08-01,B1,6,NA,ro,2.074337244,50.92647552,oak
2000-08-01,B1,6,NA,ro,2.014187336,49.46225739,oak
2000-08-01,B3,1,208,rm,1.476290822,50.31850052,NA
2000-08-01,B3,1,208,rm,1.450384498,50.70110703,NA
2000-08-01,B3,2,NA,maple,1.530391216,50.90352631,maple 2
2000-08-01,B3,2,NA,maple,1.494740963,51.41114044,maple 2
2000-08-01,B3,3,215,rm,1.802814126,51.0091362,NA
2000-08-01,B3,3,215,rm,1.805886865,51.13158417,NA
2000-08-01,B3,4,201,ro,2.042315245,49.37246704,NA
2000-08-01,B3,4,201,ro,2.107866526,50.23795319,NA
2000-08-01,B3,5,210,ro,2.283224821,51.7043457,NA
2000-08-01,B3,5,210,ro,2.264672518,50.7651825,NA
2000-08-01,B3,6,232,ro,2.08624649,50.55915451,NA
2000-08-01,B3,6,232,ro,2.064464092,50.20717621,NA
2000-08-01,B5,1,304,ro,2.375003576,51.25494385,NA
2000-08-01,B5,1,304,ro,2.337594986,50.26937103,NA
2000-08-01,B5,2,312,ro,2.351479053,51.12686157,NA
2000-08-01,B5,2,312,ro,2.285229206,50.42543793,NA
2000-08-01,B5,3,324,ro,2.199392557,52.8166275,NA
2000-08-01,B5,3,324,ro,2.162703991,52.60599899,NA
2000-08-01,C2,1,NA,oak,2.260658979,51.58729935,oak 1
2000-08-01,C2,1,NA,oak,2.244149923,51.40221024,oak 1
2000-08-01,C2,2,NA,oak,2.214574337,49.5237999,oak 2
2000-08-01,C2,2,NA,oak,2.23861599,51.05908585,oak 2
2000-08-01,C2,3,NA,oak,2.231189013,50.95339203,oak
2000-08-01,C2,3,NA,oak,2.362748146,50.97346115,oak
2000-08-01,C4,1,459,ro,2.069379091,50.70584106,NA
2000-08-01,C4,1,459,ro,2.182466269,50.84485245,NA
2000-08-01,C4,2,462,bo,2.043950558,49.73080063,NA
2000-08-01,C4,2,462,bo,2.16092205,49.86182022,NA
2000-08-01,C4,3,474,ro,2.356006861,50.90243912,NA
2000-08-01,C4,3,474,ro,2.37373805,51.16413116,NA
2000-08-01,C4,4,485,beech,2.393917561,49.35897446,NA
2000-08-01,C4,4,485,beech,2.400813818,49.48922348,NA
2000-08-01,C4,5,489,rm,1.887811422,51.39546967,NA
2000-08-01,C4,5,489,rm,1.829380274,51.49877167,NA
2000-08-01,C4,6,491,rm,1.790538073,52.44440079,NA
2000-08-01,C4,6,491,rm,1.656736255,50.60902786,NA
2000-08-01,C4,7,494,rm,1.494362473,50.2780838,NA
2000-08-01,C4,7,494,rm,1.50489974,50.53194427,NA
2000-08-01,D1,1,NA,oak,2.485049486,52.05299759,oak 1
2000-08-01,D1,1,NA,oak,2.449170589,51.69866562,oak 1
2000-08-01,D1,2,NA,oak,2.261591911,51.2876091,oak 2
2000-08-01,D1,2,NA,oak,2.199097395,50.21287918,oak 2
2000-08-01,D1,3,NA,oak,2.628805161,52.94327164,oak 3
2000-08-01,D1,3,NA,oak,2.430585861,52.24944305,oak 3
2000-08-01,D1,4,NA,maple,1.807573915,51.61648178,maple 1
2000-08-01,D1,4,NA,maple,1.850844264,51.71954346,maple 1
2000-08-01,D3,1,NA,maple,1.602670074,51.57178497,maple 1
2000-08-01,D3,1,NA,maple,1.522194147,50.42522049,maple 1
2000-08-01,D3,1,NA,maple,1.540887833,50.64509201,maple 1
2000-08-01,D3,2,NA,maple,1.810340166,51.56880569,maple 2
2000-08-01,D3,2,NA,maple,1.767652154,50.92314911,maple 2
2000-08-01,D3,3,NA,maple,1.536392808,50.30733109,maple 3
2000-08-01,D3,3,NA,maple,1.626688838,50.16037369,maple 3
2000-08-01,D3,4,NA,oak,2.398407221,49.52542877,oak 1
2000-08-01,D3,4,NA,oak,2.320509911,48.87083817,oak 1
2000-08-01,D5,1,652,rm,1.752889276,50.33244705,NA
2000-08-01,D5,1,652,rm,1.6793648,49.79759598,NA
2000-08-01,D5,2,666,rm,1.542837381,51.78296661,NA
2000-08-01,D5,2,666,rm,1.538631082,52.03645325,NA
2000-08-01,D5,3,NA,maple,1.717245817,50.59475708,no vial
2000-08-01,D5,3,NA,maple,1.708450675,51.16583633,no vial
2000-08-01,D5,4,670,wb,2.036956549,50.07196808,NA
2000-08-01,D5,4,670,wb,2.129334688,50.34458923,NA
2000-08-01,D5,5,671,rm,1.833250999,51.57276535,NA
2000-08-01,D5,5,671,rm,1.819765329,51.6132431,NA
2000-08-07,E2,1,703,ro,2.336271763,50.60957336,F2
2000-08-07,E2,1,703,ro,2.369202375,50.21570587,F2
2000-08-07,E2,2,705,ro,2.319027901,51.06881332,F2
2000-08-07,E2,2,705,ro,2.170638084,50.46581268,F2
2000-08-07,E2,3,710,ro,2.542372465,52.28123093,NA
2000-08-07,E2,3,710,ro,2.473848104,50.92499924,NA
2000-08-07,E2,4,727,rp,1.157941461,52.36459351,F2
2000-08-07,E2,4,727,rp,1.150687099,51.73910522,F2
2000-08-07,E2,5,729,rp,1.225372314,54.72553253,F2
2000-08-07,E2,5,729,rp,1.214039803,55.17108154,F2
2000-08-07,E2,6,731,rp,1.246731281,53.90564346,F2
2000-08-07,E2,6,731,rp,1.225082278,53.82911301,F2
2000-08-07,E4,1,802,ro,2.257534981,49.72602463,NA
2000-08-07,E4,1,802,ro,2.167547703,50.23505783,NA
2000-08-07,E4,2,805,wp,1.458959579,53.44694138,F4
2000-08-07,E4,2,805,wp,1.43738699,53.70736313,F4
2000-08-07,E4,3,810,rm,1.988000512,52.22036743,NA
2000-08-07,E4,3,810,rm,2.036180496,52.79441833,NA
2000-08-07,E4,4,815,ro,1.99734509,49.78386307,NA
2000-08-07,E4,4,815,ro,2.039893866,50.18495178,NA
2000-08-07,E4,4,815,ro,1.934907198,49.75026321,NA
2000-08-07,E4,4,815,ro,1.905680418,49.15105057,NA
2000-08-07,E4,5,821,rm,1.947370172,51.15502548,F4
2000-08-07,E4,5,821,rm,1.993495703,51.90761948,F4
2000-08-07,E4,6,834,rm,1.812355399,52.15548706,NA
2000-08-07,E4,6,834,rm,1.820866704,51.72686768,NA
2000-08-07,E4,7,853,ro,2.609508991,51.78388596,NA
2000-08-07,E4,7,853,ro,2.632122278,51.13001251,NA
2000-08-07,F1,1,937,rm,2.193821669,52.21161652,NA
2000-08-07,F1,1,937,rm,2.276301861,51.93189621,NA
2000-08-07,F1,2,938,rm,2.069991827,51.62504196,NA
2000-08-07,F1,2,938,rm,2.030115366,51.73083115,NA
2000-08-07,F1,3,943,rm,1.96962595,48.64336395,NA
2000-08-07,F1,3,943,rm,2.019007206,49.24778366,NA
2000-08-07,F1,4,945,rp,1.25140357,54.32865906,NA
2000-08-07,F1,4,945,rp,1.242666602,54.15840149,NA
2000-08-07,F1,5,957,rp,1.091680169,52.61197281,NA
2000-08-07,F1,5,957,rp,1.051657557,51.77412796,NA
2000-08-07,F3,1,8,ro,2.316524267,52.1441803,NA
2000-08-07,F3,1,8,ro,2.351327181,52.49201965,NA
2000-08-07,F3,2,9,rm,1.743729591,52.62799454,NA
2000-08-07,F3,2,9,rm,1.75629282,52.31591034,NA
2000-08-07,F5,1,85,wb,2.548047304,51.64135742,NA
2000-08-07,F5,1,85,wb,2.658606291,52.02486038,NA
2000-08-07,F5,2,87,ro,2.521956682,53.82011032,NA
2000-08-07,F5,2,87,ro,2.485760927,53.09656906,NA
2000-08-07,F5,3,88,ws,1.222651482,51.76729202,NA
2000-08-07,F5,3,88,ws,1.20374918,51.5223999,NA
2000-08-07,F5,4,97,cherry,2.629251003,52.11331558,NA
2000-08-07,F5,4,97,cherry,2.551859856,50.67670441,NA
2000-08-07,F5,5,109,ro,2.192899227,51.16205978,NA
2000-08-07,F5,5,109,ro,1.997528315,49.99758148,NA
2000-08-07,F5,6,110,ro,2.292035103,50.61267471,NA
2000-08-07,F5,6,110,ro,2.398369074,51.04532242,NA
2000-08-07,F5,6,110,ro,2.286839247,50.50847244,NA
2000-08-07,F5,6,110,ro,2.175109148,49.78917694,NA
2000-08-07,F5,7,117,wp,1.356352806,52.20078278,NA
2000-08-07,F5,7,117,wp,1.332130194,52.04149628,NA
2000-08-07,F5,8,122,wb,2.497405767,51.68406677,NA
2000-08-07,F5,8,122,wb,2.47036624,52.31324005,NA
2000-08-07,G2,1,205,yb,2.231616259,49.95049667,NA
2000-08-07,G2,1,205,yb,2.129211664,50.17847443,NA
2000-08-07,G2,2,206,cherry,2.033946753,49.70131302,NA
2000-08-07,G2,2,206,cherry,2.173866034,49.9725647,NA
2000-08-07,G2,3,214,hem,1.184991002,52.01962662,NA
2000-08-07,G2,3,214,hem,1.133376956,51.17713165,NA
2000-08-07,G2,4,224,hem,1.298928738,50.35677338,NA
2000-08-07,G2,4,224,hem,1.276930571,49.95023727,NA
2000-08-07,G2,5,226,hem,1.260757565,51.69374466,NA
2000-08-07,G2,5,226,hem,1.252201796,50.80729675,NA
2000-08-07,H1,1,302,ro,2.232633829,52.5915451,NA
2000-08-07,H1,1,302,ro,2.290338278,52.66902161,NA
2000-08-07,H1,2,305,ro,2.122633934,52.59459305,NA
2000-08-07,H1,2,305,ro,2.122027397,51.87688446,NA
2000-08-07,H1,3,306,rm,1.991163731,51.51509857,NA
2000-08-07,H1,3,306,rm,1.987957597,51.77206421,NA
2000-08-07,H1,4,309,ro,2.345008135,51.81874084,NA
2000-08-07,H1,4,309,ro,2.278576612,51.24128723,NA
2000-08-07,H1,5,311,rm,2.048713207,52.25875854,NA
2000-08-07,H1,5,311,rm,2.155906439,52.98101807,NA
2000-08-07,H1,6,313,wp,1.496425033,52.85924911,NA
2000-08-07,H1,6,313,wp,1.512800574,52.64702988,NA
2000-08-07,H1,7,314,hem,1.25835979,52.93551636,NA
2000-08-07,H1,7,314,hem,1.28501296,53.32127762,NA
2000-08-07,H1,8,315,wp,1.316236138,51.63381195,NA
2000-08-07,H1,8,315,wp,1.239895463,52.01871872,NA
2000-08-07,H1,8,315,wp,1.254423976,53.14932632,NA
2000-08-07,H1,8,315,wp,1.25468576,50.95598984,NA
2000-08-07,H1,9,319,hem,1.215385675,53.19329071,NA
2000-08-07,H1,9,319,hem,1.184460521,52.18078613,NA
2000-08-07,H1,10,320,wp,1.389003396,54.7454834,NA
2000-08-07,H1,10,320,wp,1.360632181,54.64290619,NA
2000-08-07,H1,11,321,rm,2.071895599,51.21063995,NA
2000-08-07,H1,11,321,rm,2.12369132,52.47950363,NA
2000-08-07,H5,1,384,rm,1.796545982,53.87166977,NA
2000-08-07,H5,1,384,rm,1.80154705,53.43919373,NA
2000-08-07,H5,2,387,yb,2.111762285,51.38238907,NA
2000-08-07,H5,2,387,yb,2.063892126,51.44602585,NA
