year,doy,no.29m,no.24.1m,no.18.3m,no.12.7m,no.7.5m,no.4.5m,no.0.8m,no.0.3m
1993,221.146,14,18,15,19,18,31,38,40
1993,221.188,19,24,18,23,24,35,42,33
1993,221.229,27,33,23,23,23,36,35,34
1993,221.271,54,52,31,39,24,31,31,31
1993,221.312,82,79,51,61,35,44,40,28
1993,221.354,79,83,71,35,33,40,42,30
1993,221.396,147,120,90,58,39,45,47,31
1993,221.438,144,121,83,62,52,67,63,43
1993,221.479,96,100,73,46,40,59,63,42
1993,221.521,101,100,64,54,43,47,55,44
1993,221.562,90,91,68,48,42,45,43,32
1993,221.604,83,85,58,34,28,34,28,42
1993,221.646,69,85,55,42,34,33,26,35
1993,221.688,67,74,38,32,25,35,41,42
1993,221.729,54,59,35,26,26,40,49,54
1993,221.771,56,56,40,33,33,51,59,53
1993,221.812,17,23,20,21,22,41,46,48
1993,221.854,19,21,19,22,19,56,66,48
1993,221.896,39,44,35,35,41,69,54,44
1993,221.938,7,17,15,19,42,82,167,53
1993,221.979,207,40,23,25,34,80,140,46
1993,222.021,322,71,34,40,115,70,91,32
1993,222.062,0,21,6,22,9,59,53,35
1993,222.104,36,83,21,43,28,204,170,147
1993,222.146,23,6,13,58,44,173,64,30
1993,222.188,15,20,5,24,16,172,101,169
1993,222.229,35,77,14,19,14,24,50,84
1993,222.271,28,74,21,11,11,16,41,42
1993,222.312,117,131,39,43,90,179,75,39
1993,222.354,117,831,19,33,58,169,120,177
1993,222.396,389,160,72,48,58,76,83,68
1993,222.438,1114,310,141,16,66,111,131,25
1993,222.479,284,186,279,71,56,128,79,139
1993,222.521,159,149,298,98,32,131,79,75
1993,222.562,249,507,63,60,109,145,125,172
1993,222.604,333,209,89,74,148,73,86,218
1993,222.646,635,110,61,60,51,66,303,251
1993,222.688,453,258,225,104,27,432,1210,2222
1993,222.729,600,432,356,143,483,749,1799,1611
1993,222.771,496,440,85,335,442,248,521,1475
1993,222.812,175,191,191,746,195,120,223,331
1993,222.854,23,177,95,406,151,500,151,247
1993,222.896,957,455,409,99,248,689,2348,578
1993,222.938,635,1025,1283,338,696,462,1887,1527
1993,222.979,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.021,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.062,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.104,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.146,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.188,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.229,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.271,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.312,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.354,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.396,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,223.604,35,36,16,31,14,8,8,46
1993,223.646,26,17,24,16,7,7,41,11
1993,223.688,34,7,6,18,10,10,15,22
1993,223.729,4,7,0,2,0,4,2,3
1993,223.771,3,8,5,4,6,11,3,4
1993,223.812,0,5,4,2,14,1,0,0
1993,223.854,18,7,0,0,0,1,75,152
1993,223.896,8,7,2,65,104,11,25,36
1993,223.938,14,327,144,124,192,147,75,46
1993,223.979,79,688,549,552,618,544,448,390
1993,224.021,21,77,110,145,67,98,62,54
1993,224.062,10,9,9,11,16,47,31,219
1993,224.104,15,8,29,13,24,80,32,0
1993,224.146,1,2,2,5,14,26,17,37
1993,224.188,0,0,26,25,23,19,10,77
1993,224.229,23,49,67,20,71,27,78,98
1993,224.271,66,88,100,39,37,66,25,72
1993,224.312,2,195,95,35,20,9,25,11
1993,224.354,224,128,12,11,12,6,138,16
1993,224.396,23,38,12,51,16,95,35,8
1993,224.438,63,0,5,21,33,0,72,3
1993,224.479,200,125,91,56,29,28,48,41
1993,224.521,1149,640,217,221,220,125,135,84
1993,224.562,823,614,473,120,110,392,143,131
1993,224.604,573,140,81,96,61,130,90,286
1993,224.646,297,554,313,164,155,401,102,188
1993,224.688,221,203,419,401,237,93,326,122
1993,224.729,75,348,54,51,53,269,170,233
1993,224.771,46,153,211,28,93,154,223,858
1993,224.812,70,47,78,33,59,28,127,204
1993,224.854,61,32,45,63,97,675,162,424
1993,224.896,0,219,102,43,22,45,97,126
1993,224.938,153,250,253,59,83,165,117,143
1993,224.979,15,49,40,85,35,75,114,832
1993,225.021,199,139,223,467,284,97,166,239
1993,225.062,54,77,106,198,186,220,940,789
1993,225.104,71,55,436,505,506,263,525,957
1993,225.146,69,114,660,462,461,2162,7507,3977
1993,225.188,68,129,61,263,295,1062,2227,2548
1993,225.229,75,326,415,693,264,1260,767,1041
1993,225.271,582,176,203,130,83,613,225,146
1993,225.312,947,244,293,217,94,99,172,149
1993,225.354,1494,267,1142,36,15,60,47,43
1993,225.396,0,89,20,29,60,17,41,66
1993,225.438,72,131,217,35,31,15,27,54
1993,225.479,124,68,26,24,26,9,17,27
1993,225.521,130,110,20,10,17,29,14,26
1993,225.562,127,140,74,50,28,56,58,33
1993,225.604,50,153,63,87,37,21,47,45
1993,225.646,153,306,49,40,59,73,33,116
1993,225.688,61,77,103,39,57,233,97,147
1993,225.729,74,53,16,39,45,52,44,261
1993,225.771,97,49,36,22,111,198,54,58
1993,225.812,144,105,165,185,101,232,321,62
1993,225.854,182,114,103,101,155,222,233,268
1993,225.896,26,25,5,53,27,28,154,67
1993,225.938,50,118,177,23,22,130,162,69
1993,225.979,18,44,91,23,33,144,73,120
1993,226.021,18,12,25,18,9,44,64,56
1993,226.062,12,6,31,34,16,75,0,90
1993,226.104,6,24,11,52,7,11,18,46
1993,226.146,10,14,7,6,6,37,28,50
1993,226.188,5,46,14,32,61,94,248,44
1993,226.229,189,192,102,32,26,157,122,12
1993,226.271,NA,NA,NA,NA,NA,NA,NA,NA
1993,226.312,826,727,1490,381,157,622,546,1347
1993,226.354,345,291,795,357,441,87,50,38
1993,226.396,124,115,216,52,NA,107,104,26
1993,226.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,226.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,226.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,226.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,226.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,226.646,294,169,41,19,28,32,47,137
1993,226.688,32,0,22,16,24,0,33,41
1993,226.729,26,13,12,7,8,10,35,24
1993,226.771,3,4,2,1,4,10,46,21
1993,226.812,2,7,2,6,2,13,0,9
1993,226.854,1,4,1,4,3,11,3,13
1993,226.896,12,13,49,11,17,7,14,4
1993,226.938,17,17,26,31,46,42,29,12
1993,226.979,43,63,58,26,23,33,88,168
1993,227.021,59,46,177,59,30,133,346,150
1993,227.062,24,34,43,73,28,94,202,180
1993,227.104,11,54,20,20,53,163,56,171
1993,227.146,10,10,7,5,40,90,39,181
1993,227.188,1,5,4,4,5,11,23,34
1993,227.229,6,0,65,20,10,12,11,4
1993,227.271,10,12,133,31,13,9,18,12
1993,227.312,79,146,7,3,0,70,13,84
1993,227.354,183,361,17,0,258,274,630,251
1993,227.396,551,391,153,61,382,482,719,794
1993,227.438,908,520,56,55,26,152,7,151
1993,227.479,2424,1945,NA,815,48,123,186,242
1993,227.521,703,897,556,429,86,308,252,83
1993,227.562,495,346,1824,179,22,77,368,115
1993,227.604,865,1637,2124,1479,341,241,1556,641
1993,227.646,791,1727,285,344,370,128,342,449
1993,227.688,945,591,1102,94,771,302,396,70
1993,227.729,968,1080,314,261,781,165,173,76
1993,227.771,191,66,44,237,56,231,162,320
1993,227.812,87,0,0,0,53,22,46,60
1993,227.854,15,49,54,43,107,31,64,275
1993,227.896,11,6,10,11,0,12,31,28
1993,227.938,7,13,8,9,0,1,7,2
1993,227.979,2,4,1,4,3,1,6,6
1993,228.021,0,0,0,0,2,20,18,42
1993,228.062,1,12,14,15,6,8,28,6
1993,228.104,0,0,2,2,2,12,7,5
1993,228.146,1,13,13,13,7,34,48,45
1993,228.188,0,4,2,3,2,2,4,2
1993,228.229,5,34,9,1,0,1,1,0
1993,228.271,12,252,94,46,45,41,26,9
1993,228.312,108,47,41,17,11,27,34,36
1993,228.354,71,43,21,17,7,9,9,9
1993,228.396,58,39,40,13,7,8,7,15
1993,228.438,120,21,58,8,4,2,2,13
1993,228.479,350,60,145,61,29,31,3,27
1993,228.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,228.562,27,179,85,19,11,26,32,25
1993,228.604,13,27,8,49,22,18,21,37
1993,228.646,2,2,3,2,5,0,4,18
1993,228.688,6,1,3,6,6,1,1,55
1993,228.729,48,30,70,17,26,40,31,33
1993,228.771,11,45,25,34,20,53,35,40
1993,228.812,2,1,4,6,5,9,14,14
1993,228.854,3,3,0,1,5,16,22,24
1993,228.896,4,6,13,17,4,14,25,46
1993,228.938,1,4,10,19,8,50,4,5
1993,228.979,5,12,18,19,16,6,24,22
1993,229.021,8,13,10,6,8,13,19,17
1993,229.062,10,9,7,8,14,22,15,17
1993,229.104,48,40,32,21,12,75,21,18
1993,229.146,31,20,36,234,314,72,32,64
1993,229.188,10,14,15,3,0,12,9,28
1993,229.229,6,11,11,12,13,9,18,0
1993,229.271,17,7,20,61,52,40,130,48
1993,229.312,53,38,66,19,38,34,11,53
1993,229.354,NA,NA,NA,NA,NA,NA,NA,NA
1993,229.396,NA,NA,NA,NA,NA,NA,NA,NA
1993,229.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,229.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,229.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,229.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,229.604,70,145,1461,420,63,766,3715,2728
1993,229.646,56,92,NA,NA,NA,50,4784,7140
1993,229.688,20,28,74,1562,2227,3077,1128,0
1993,229.729,13,61,15,0,NA,NA,NA,103
1993,229.771,19,27,31,68,114,163,91,13
1993,229.812,2,4,4,2,4,11,14,24
1993,229.854,0,0,2,223,184,222,129,74
1993,229.896,65,52,51,354,374,653,609,519
1993,229.938,76,34,144,144,82,180,185,442
1993,229.979,21,17,0,0,21,82,128,142
1993,230.021,19,19,26,45,79,82,289,429
1993,230.062,7,8,11,8,13,19,90,165
1993,230.104,7,9,7,7,10,11,57,98
1993,230.146,6,5,3,4,11,10,29,102
1993,230.188,37,39,20,23,48,40,53,51
1993,230.229,38,56,19,17,30,37,31,23
1993,230.271,46,36,25,16,10,13,13,17
1993,230.312,NA,NA,NA,NA,NA,NA,NA,NA
1993,230.354,352,375,373,21,11,7,163,22
1993,230.396,198,414,171,326,243,147,133,133
1993,230.438,264,249,266,4,15,23,29,93
1993,230.479,32,41,18,31,12,7,2,6
1993,230.521,311,124,177,NA,112,156,24,6
1993,230.562,173,397,362,6368,423,858,182,62
1993,230.604,45,6949,164,6654,1877,969,104,27
1993,230.646,522,3524,1693,8974,5035,4948,1094,873
1993,230.688,206,NA,354,NA,NA,NA,NA,NA
1993,230.729,76,19,37,0,15,NA,43,47
1993,230.771,156,52,95,81,99,1814,20,36
1993,230.812,146,164,281,297,195,378,117,735
1993,230.854,37,49,44,59,97,181,180,267
1993,230.896,8,20,16,17,17,39,39,66
1993,230.938,11,10,10,12,14,14,28,35
1993,230.979,7,10,9,10,10,13,24,32
1993,231.021,8,12,6,13,17,23,29,36
1993,231.062,12,15,11,12,12,19,21,26
1993,231.104,8,11,11,10,9,16,19,23
1993,231.146,9,12,11,9,7,8,6,16
1993,231.188,5,6,5,7,6,8,7,9
1993,231.229,49,93,32,46,33,18,13,14
1993,231.271,545,491,453,321,224,126,120,100
1993,231.312,515,417,296,251,170,86,70,71
1993,231.354,528,562,157,484,246,238,94,51
1993,231.396,158,127,113,85,45,84,43,31
1993,231.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,231.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,231.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,231.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,231.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,231.646,NA,NA,NA,NA,NA,NA,NA,NA
1993,231.688,36,40,26,28,21,36,40,46
1993,231.729,45,47,33,32,29,35,43,55
1993,231.771,23,35,25,28,25,41,40,48
1993,231.812,14,20,21,26,23,39,40,45
1993,231.854,13,23,19,24,22,35,34,28
1993,231.896,14,20,19,21,21,33,30,40
1993,231.938,12,19,17,20,20,32,36,43
1993,231.979,17,22,19,22,22,38,34,42
1993,232.021,12,19,15,20,16,32,32,39
1993,232.062,16,20,16,18,19,35,37,47
1993,232.104,15,23,19,22,21,38,46,56
1993,232.146,16,20,17,20,18,34,38,63
1993,232.188,6,3,21,18,22,35,40,43
1993,232.229,201,236,83,70,54,54,52,64
1993,232.271,686,691,394,326,116,100,113,132
1993,232.312,1727,1743,1211,734,339,426,246,203
1993,232.354,1272,1549,1226,1141,461,289,255,215
1993,232.396,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.646,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.688,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.729,NA,NA,NA,NA,NA,NA,NA,NA
1993,232.771,104,104,63,48,44,44,45,68
1993,232.812,15,27,27,32,26,42,40,57
1993,232.854,19,30,25,32,26,37,39,70
1993,232.896,23,28,26,29,28,35,40,74
1993,232.938,24,31,29,32,31,40,39,99
1993,232.979,18,27,22,26,25,33,45,113
1993,233.021,14,20,16,20,20,26,27,36
1993,233.062,13,19,15,21,19,26,22,31
1993,233.104,12,15,13,18,15,21,20,28
1993,233.146,12,15,14,19,17,20,17,25
1993,233.188,12,16,13,18,16,19,17,29
1993,233.229,30,36,25,26,17,20,17,25
1993,233.271,88,123,94,78,51,37,43,38
1993,233.312,210,155,109,118,50,49,52,53
1993,233.354,188,239,189,146,120,70,76,67
1993,233.396,174,188,182,129,97,88,78,64
1993,233.438,147,129,107,73,68,83,53,48
1993,233.479,124,108,106,72,65,41,49,50
1993,233.521,111,96,105,55,45,36,39,42
1993,233.562,83,79,81,54,48,51,33,37
1993,233.604,88,75,77,56,44,32,27,48
1993,233.646,82,86,71,43,47,30,29,42
1993,233.688,83,80,58,39,32,36,31,36
1993,233.729,64,62,54,33,36,25,31,38
1993,233.771,19,24,21,17,15,20,24,30
1993,233.812,9,14,11,13,11,17,20,28
1993,233.854,14,15,14,14,15,22,25,27
1993,233.896,10,12,10,13,11,16,19,28
1993,233.938,7,11,9,13,10,17,16,24
1993,233.979,6,13,9,13,11,15,15,21
1993,234.021,8,14,11,14,13,16,19,24
1993,234.062,8,13,10,14,13,18,17,23
1993,234.104,7,10,8,12,13,16,16,21
1993,234.146,6,9,8,11,10,14,14,18
1993,234.188,4,10,8,11,10,17,13,19
1993,234.229,31,37,17,14,13,17,14,21
1993,234.271,92,94,65,44,16,17,22,24
1993,234.312,261,225,184,207,57,104,33,29
1993,234.354,161,165,147,103,75,59,33,31
1993,234.396,133,109,82,67,47,48,28,34
1993,234.438,86,80,54,34,21,24,25,29
1993,234.479,89,89,61,49,38,36,35,39
1993,234.521,72,76,76,45,29,40,23,28
1993,234.562,62,68,48,40,33,28,25,34
1993,234.604,52,48,42,28,25,25,24,33
1993,234.646,45,46,29,34,23,22,26,35
1993,234.688,36,40,37,24,19,26,32,35
1993,234.729,32,32,29,20,18,30,29,39
1993,234.771,16,20,17,17,17,22,22,41
1993,234.812,7,14,15,13,13,19,18,28
1993,234.854,7,11,11,14,11,15,13,23
1993,234.896,7,13,11,14,10,16,14,22
1993,234.938,9,12,11,14,10,15,16,25
1993,234.979,13,15,16,17,14,19,19,28
1993,235.021,9,14,14,18,16,24,27,26
1993,235.062,11,15,14,21,21,26,28,37
1993,235.104,10,15,14,18,20,30,34,58
1993,235.146,10,15,12,26,27,44,41,53
1993,235.188,15,18,14,25,38,45,52,53
1993,235.229,350,378,190,76,47,67,73,93
1993,235.271,1184,1166,607,329,139,103,92,113
1993,235.312,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.354,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.396,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.646,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.688,NA,NA,NA,NA,NA,NA,NA,NA
1993,235.729,71,68,40,40,33,640,70,100
1993,235.771,25,31,27,31,26,322,36,76
1993,235.812,19,24,24,25,21,10,26,45
1993,235.854,18,28,21,24,20,24,21,40
1993,235.896,22,27,23,28,24,31,22,55
1993,235.938,18,26,24,27,22,28,26,47
1993,235.979,18,26,21,27,23,29,26,72
1993,236.021,15,24,21,28,25,34,45,75
1993,236.062,17,23,20,27,24,31,41,86
1993,236.104,20,28,24,27,26,32,41,85
1993,236.146,17,26,21,26,26,33,35,82
1993,236.188,17,21,22,25,20,30,34,94
1993,236.229,56,83,52,64,61,37,44,94
1993,236.271,134,138,85,58,87,50,46,109
1993,236.312,327,249,92,140,84,47,52,98
1993,236.354,436,444,220,285,93,118,59,76
1993,236.396,422,400,311,255,102,69,100,119
1993,236.438,739,767,524,453,260,70,103,215
1993,236.479,663,574,443,340,264,129,82,141
1993,236.521,422,376,302,161,158,108,52,82
1993,236.562,233,197,115,92,86,50,55,76
1993,236.604,349,341,202,142,59,105,50,78
1993,236.646,289,249,185,127,65,73,48,88
1993,236.688,90,82,41,46,29,47,31,68
1993,236.729,51,56,47,34,34,35,28,57
1993,236.771,21,29,22,26,25,30,24,55
1993,236.812,19,26,22,26,24,30,27,58
1993,236.854,17,25,21,26,22,36,31,67
1993,236.896,19,26,24,27,23,32,28,82
1993,236.938,18,26,23,27,24,30,35,80
1993,236.979,19,27,21,25,22,31,32,90
1993,237.021,17,25,21,27,21,28,26,111
1993,237.062,16,25,23,26,23,30,31,98
1993,237.104,17,25,22,29,26,37,43,119
1993,237.146,19,28,25,29,29,45,53,118
1993,237.188,17,26,27,28,28,46,55,137
1993,237.229,85,102,61,42,49,45,60,131
1993,237.271,393,419,344,209,41,64,94,191
1993,237.312,901,803,738,514,470,194,144,214
1993,237.354,1502,1506,589,357,311,242,270,257
1993,237.396,557,465,263,249,126,88,111,100
1993,237.438,227,226,135,75,91,61,61,99
1993,237.479,117,101,84,65,50,52,49,63
1993,237.521,121,126,85,79,55,49,43,50
1993,237.562,91,90,79,52,47,50,54,61
1993,237.604,111,107,80,59,38,54,53,49
1993,237.646,90,86,63,46,41,64,64,85
1993,237.688,77,95,67,44,36,48,49,103
1993,237.729,72,72,52,39,35,47,45,111
1993,237.771,27,36,30,30,27,39,41,94
1993,237.812,15,25,23,27,26,38,41,94
1993,237.854,13,26,22,27,25,38,41,65
1993,237.896,18,24,19,27,22,34,36,61
1993,237.938,21,25,21,26,24,39,38,66
1993,237.979,19,27,22,29,28,43,41,62
1993,238.021,19,24,21,27,23,37,37,77
1993,238.062,16,24,23,29,27,41,45,67
1993,238.104,14,23,19,26,25,33,42,60
1993,238.146,14,21,16,22,22,31,37,62
1993,238.188,19,24,19,25,32,40,45,58
1993,238.229,23,29,24,25,31,34,53,70
1993,238.271,60,71,40,34,29,42,69,89
1993,238.312,107,125,87,57,45,39,54,101
1993,238.354,280,299,206,128,84,63,53,84
1993,238.396,198,182,140,173,116,54,47,119
1993,238.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,238.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,238.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,238.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,238.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,238.646,NA,NA,NA,NA,NA,NA,NA,NA
1993,238.688,62,63,44,32,28,45,52,78
1993,238.729,43,66,63,34,27,37,56,111
1993,238.771,15,27,41,29,24,33,33,48
1993,238.812,11,19,14,19,15,21,21,38
1993,238.854,17,22,17,23,17,24,23,44
1993,238.896,15,24,18,19,16,23,22,43
1993,238.938,11,20,17,18,17,22,20,45
1993,238.979,10,19,16,20,19,26,26,44
1993,239.021,12,19,19,20,18,27,30,47
1993,239.062,14,23,23,26,22,27,34,63
1993,239.104,18,25,30,38,40,46,60,111
1993,239.146,17,26,33,44,48,75,103,134
1993,239.188,0,0,9,33,67,108,136,245
1993,239.229,571,688,286,242,202,188,267,319
1993,239.271,1860,1691,769,465,320,435,520,545
1993,239.312,1456,1067,610,525,390,270,323,431
1993,239.354,514,514,203,137,94,93,85,158
1993,239.396,229,243,92,85,56,59,52,83
1993,239.438,119,115,100,55,29,48,55,71
1993,239.479,78,82,58,41,29,39,34,47
1993,239.521,85,94,66,52,34,34,32,41
1993,239.562,79,87,61,51,38,46,36,53
1993,239.604,65,89,65,46,34,39,41,56
1993,239.646,70,77,54,36,35,45,47,62
1993,239.688,56,65,44,32,30,41,47,50
1993,239.729,29,51,39,26,23,32,41,97
1993,239.771,19,22,19,21,17,27,30,68
1993,239.812,13,20,17,18,18,25,23,48
1993,239.854,9,19,16,19,15,23,21,60
1993,239.896,11,24,18,19,15,23,17,42
1993,239.938,15,25,21,23,19,26,19,56
1993,239.979,18,24,23,24,19,26,26,90
1993,240.021,18,24,21,24,22,30,33,106
1993,240.062,16,24,21,24,20,29,31,125
1993,240.104,18,26,24,23,24,35,56,126
1993,240.146,19,27,26,25,28,40,41,135
1993,240.188,12,23,22,25,23,37,41,149
1993,240.229,182,184,94,70,31,48,82,218
1993,240.271,479,506,362,214,150,77,113,212
1993,240.312,651,658,348,220,163,68,65,173
1993,240.354,447,396,260,160,68,66,57,115
1993,240.396,209,146,102,71,48,45,34,78
1993,240.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.646,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.688,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.729,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.771,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.812,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.854,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.896,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.938,NA,NA,NA,NA,NA,NA,NA,NA
1993,240.979,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.021,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.062,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.104,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.146,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.188,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.229,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.271,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.312,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.354,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.396,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,241.646,63,74,63,48,38,47,47,66
1993,241.688,59,74,46,40,33,40,37,63
1993,241.729,53,69,48,41,34,46,44,62
1993,241.771,13,22,16,22,17,28,23,51
1993,241.812,10,17,13,15,11,20,12,25
1993,241.854,14,24,19,23,18,27,26,36
1993,241.896,14,22,19,26,21,28,25,36
1993,241.938,10,21,18,25,17,25,21,36
1993,241.979,12,22,17,23,18,26,23,38
1993,242.021,13,21,17,22,20,27,22,40
1993,242.062,13,21,20,25,21,30,27,32
1993,242.104,12,25,17,26,20,33,29,53
1993,242.146,12,24,23,27,25,41,35,68
1993,242.188,10,22,18,27,25,52,54,99
1993,242.229,36,78,45,54,42,57,52,113
1993,242.271,270,168,95,NA,4,77,74,94
1993,242.312,1141,1534,1301,1192,480,112,68,66
1993,242.354,2317,1955,1266,1069,841,301,110,175
1993,242.396,2091,2244,1220,506,764,253,157,147
1993,242.438,562,546,376,139,212,95,85,74
1993,242.479,160,138,102,78,66,55,38,58
1993,242.521,107,96,53,66,61,40,35,66
1993,242.562,99,105,82,82,50,56,45,87
1993,242.604,115,120,61,72,47,65,80,88
1993,242.646,144,148,73,43,33,41,49,106
1993,242.688,104,115,56,44,32,40,60,76
1993,242.729,55,62,44,40,31,40,42,62
1993,242.771,25,43,30,33,29,38,31,59
1993,242.812,21,36,31,33,26,32,27,68
1993,242.854,20,37,32,38,32,42,39,103
1993,242.896,22,32,27,35,30,44,41,122
1993,242.938,19,28,27,31,25,36,31,93
1993,242.979,18,28,24,28,25,33,33,80
1993,243.021,19,28,22,26,22,32,30,71
1993,243.062,18,26,24,30,26,32,30,63
1993,243.104,13,25,21,25,22,31,36,63
1993,243.146,16,26,20,26,23,29,30,79
1993,243.188,19,26,23,28,25,33,32,68
1993,243.229,59,69,41,42,29,41,37,80
1993,243.271,252,260,183,147,122,52,44,108
1993,243.312,537,522,405,299,149,16,84,186
1993,243.354,833,748,620,393,411,290,145,163
1993,243.396,891,841,539,498,320,339,286,139
1993,243.438,898,829,609,544,407,343,46,228
1993,243.479,751,652,456,418,272,277,199,234
1993,243.521,311,317,221,175,98,83,41,84
1993,243.562,154,159,117,85,47,50,49,60
1993,243.604,125,117,104,81,47,40,33,60
1993,243.646,103,118,75,54,45,51,28,50
1993,243.688,101,104,74,63,72,37,31,61
1993,243.729,63,65,44,44,44,31,34,68
1993,243.771,19,29,24,27,18,33,35,67
1993,243.812,15,26,22,26,21,37,35,81
1993,243.854,16,27,24,29,24,38,39,100
1993,243.896,17,29,27,29,27,40,48,174
1993,243.938,20,30,30,32,29,46,54,180
1993,243.979,19,30,30,32,29,53,72,168
1993,244.021,18,30,27,31,34,57,66,265
1993,244.062,19,26,25,32,29,50,74,204
1993,244.104,23,30,28,32,39,53,85,194
1993,244.146,23,32,34,37,54,92,155,321
1993,244.188,17,19,19,39,46,109,142,214
1993,244.229,268,398,304,157,105,198,279,461
1993,244.271,1105,1125,621,465,208,258,349,388
1993,244.312,1394,1336,850,689,420,167,161,228
1993,244.354,1054,759,466,476,367,104,113,197
1993,244.396,341,376,457,160,80,73,56,85
1993,244.438,NA,NA,NA,NA,NA,NA,NA,NA
1993,244.479,NA,NA,NA,NA,NA,NA,NA,NA
1993,244.521,NA,NA,NA,NA,NA,NA,NA,NA
1993,244.562,NA,NA,NA,NA,NA,NA,NA,NA
1993,244.604,NA,NA,NA,NA,NA,NA,NA,NA
1993,244.646,NA,NA,NA,NA,NA,NA,NA,NA
1993,244.688,NA,NA,NA,NA,NA,NA,NA,NA
1993,244.729,NA,NA,NA,NA,NA,NA,NA,NA
