comp,plot37,species,dbh,ht,no.stem,gis92
1,960,ACRU,10,40,1,155
1,960,PIST,6,25,1,155
1,960,PIST,4,30,2,155
1,960,ACRU,6,30,1,155
1,960,ACRU,6,40,4,155
1,960,PIST,5,25,1,155
1,960,PIST,2,20,1,155
1,960,PIST,3,25,2,155
1,960,PIST,9,35,1,155
1,960,PIST,9,40,1,155
1,960,PIST,14,45,1,155
1,960,PIST,18,50,1,155
1,960,PIST,11,45,1,155
1,960,PIST,12,40,1,155
1,960,BEPO,2,25,1,155
1,960,BEPO,4,30,2,155
1,960,BEPO,7,35,1,155
1,960,BEPO,5,35,3,155
1,960,BEPO,7,40,1,155
1,960,POSP,4,35,1,155
1,960,POSP,4,30,2,155
1,960,PIST,8,35,1,155
1,960,ACRU,2,20,3,155
1,960,PIST,8,25,1,155
1,963,PIST,11,45,1,156
1,963,ACRU,3,35,160,156
2,1,TSCA,5,20,3,1
2,1,ACRU,5,20,1,1
2,1,TSCA,5,25,1,1
2,1,TSCA,5,30,2,1
2,1,TSCA,6,20,1,1
2,1,TSCA,6,30,4,1
2,1,TSCA,6,35,2,1
2,1,TSCA,7,30,2,1
2,1,TSCA,7,35,3,1
2,1,TSCA,7,40,1,1
2,1,TSCA,8,35,2,1
2,1,TSCA,9,35,1,1
2,1,TSCA,9,40,1,1
2,1,TSCA,9,45,1,1
2,1,TSCA,10,25,1,1
2,1,TSCA,10,40,3,1
2,1,TSCA,11,30,1,1
2,1,TSCA,11,40,1,1
2,1,TSCA,11,45,1,1
2,1,TSCA,13,50,1,1
2,1,TSCA,14,50,2,1
2,1,TSCA,15,40,1,1
2,1,TSCA,15,45,1,1
2,1,TSCA,15,50,1,1
2,1,PIST,5,30,2,1
2,1,PIST,6,35,1,1
2,1,TSCA,4,30,2,1
2,1,TSCA,4,20,2,1
2,1,PIST,7,30,2,1
2,1,ACRU,4,20,1,1
2,1,QURU,14,50,1,1
2,1,PIST,9,40,1,1
2,1,PIST,9,50,1,1
2,1,PIST,11,45,1,1
2,1,PIST,12,50,1,1
2,1,PIST,14,55,1,1
2,1,PIST,15,60,1,1
2,1,PIST,16,60,1,1
2,1,PISP,4,20,3,1
2,1,PISP,4,25,1,1
2,1,PISP,5,25,1,1
2,1,PISP,5,30,1,1
2,1,ACRU,7,40,1,1
2,1,ACRU,6,30,1,1
2,1,ACRU,5,30,1,1
2,1,PISP,6,20,1,1
2,1,PISP,7,35,1,1
2,1,QUAL,10,50,1,1
2,1,PISP,6,25,1,1
2,1,PISP,6,35,1,1
2,1,PISP,6,30,1,1
2,10,PIRU,7,40,1,5
2,10,PIRU,7,35,2,5
2,10,PIRU,3,15,10,5
2,10,PIRU,3,20,4,5
2,10,PIRU,4,15,13,5
2,10,PIRU,4,20,9,5
2,10,PIRU,4,25,9,5
2,10,PIRU,5,20,1,5
2,10,PIRU,5,30,8,5
2,10,PIRU,5,35,1,5
2,10,PIRU,6,25,1,5
2,10,PIRU,6,30,4,5
2,10,PIRU,6,35,7,5
2,10,PIRU,6,40,3,5
2,10,PIST,6,35,1,5
2,10,NYSY,6,25,1,5
2,10,NYSY,6,30,1,5
2,10,NYSY,10,40,1,5
2,10,NYSY,11,45,1,5
2,10,ACRU,3,20,2,5
2,10,ACRU,4,20,10,5
2,10,ACRU,4,25,7,5
2,10,ACRU,4,30,5,5
2,10,ACRU,5,25,2,5
2,10,ACRU,5,30,2,5
2,10,ACRU,6,30,3,5
2,10,ACRU,6,35,4,5
2,10,ACRU,7,25,1,5
2,10,ACRU,7,30,1,5
2,10,ACRU,7,35,3,5
2,10,ACRU,7,40,2,5
2,10,TSCA,5,20,1,5
2,10,TSCA,7,25,1,5
2,10,TSCA,8,20,1,5
2,10,TSCA,8,35,1,5
2,10,TSCA,13,35,1,5
2,10,PIST,4,25,1,5
2,10,PIST,5,25,1,5
2,10,PIST,5,30,1,5
2,10,PIRU,9,45,1,5
2,10,PIRU,8,45,1,5
2,10,PIRU,8,40,1,5
2,10,PIST,10,40,1,5
2,11,ACRU,12,45,1,7
2,11,ACRU,8,45,1,7
2,11,ACRU,8,35,2,7
2,11,ACRU,8,30,1,7
2,11,ACRU,7,35,2,7
2,11,ACRU,7,30,1,7
2,11,ACRU,5,25,1,7
2,11,ACRU,4,30,1,7
2,11,ACRU,4,25,1,7
2,11,ACRU,4,15,1,7
2,11,TSCA,15,55,1,7
2,11,TSCA,15,45,1,7
2,11,TSCA,12,40,1,7
2,11,TSCA,12,35,1,7
2,11,TSCA,11,40,1,7
2,11,TSCA,10,45,1,7
2,11,TSCA,10,40,1,7
2,11,TSCA,9,30,1,7
2,11,TSCA,8,30,3,7
2,11,TSCA,8,25,1,7
2,11,TSCA,7,40,1,7
2,11,TSCA,7,30,1,7
2,11,TSCA,7,25,1,7
2,11,TSCA,6,30,1,7
2,11,TSCA,6,25,1,7
2,11,TSCA,6,20,1,7
2,11,TSCA,5,35,1,7
2,11,TSCA,4,30,1,7
2,11,TSCA,4,25,2,7
2,11,TSCA,4,20,2,7
2,11,TSCA,3,20,3,7
2,11,PIRU,9,50,2,7
2,11,PIRU,8,40,1,7
2,11,PIRU,7,35,1,7
2,11,PIRU,6,35,1,7
2,11,PIRU,6,30,4,7
2,11,PIRU,5,30,2,7
2,11,PIRU,5,20,3,7
2,11,PIRU,4,35,1,7
2,11,PIRU,4,20,1,7
2,11,PIRU,3,25,1,7
2,11,PIRU,3,20,2,7
2,11,ACRU,13,45,2,7
2,11,NYSY,4,15,1,7
2,11,PIST,13,45,1,7
2,11,ACRU,11,45,1,7
2,11,BEAL,13,35,1,7
2,11,BEAL,9,35,1,7
2,11,BEAL,7,20,1,7
2,11,BEAL,4,20,1,7
2,11,BEAL,3,20,1,7
2,11,PIST,11,55,1,7
2,11,PIST,9,50,1,7
2,11,QURU,4,30,1,7
2,11,NYSY,10,50,1,7
2,11,FRAM,7,35,1,7
2,1A,PIST,10,45,1,NA
2,1A,ACRU,11,35,1,NA
2,1A,PIST,7,40,1,NA
2,1A,PIST,8,40,1,NA
2,1A,ACRU,7,30,5,NA
2,1A,ACRU,6,40,1,NA
2,1A,ACRU,6,35,1,NA
2,1A,ACRU,6,30,1,NA
2,1A,ACRU,6,25,2,NA
2,1A,ACRU,5,35,1,NA
2,1A,ACRU,5,30,1,NA
2,1A,ACRU,5,25,2,NA
2,1A,ACRU,4,35,1,NA
2,1A,QUAL,6,30,1,NA
2,1A,PRSE,3,25,1,NA
2,1A,PRSE,6,40,1,NA
2,1A,PIST,14,40,1,NA
2,1A,PIST,11,35,1,NA
2,1A,PIST,12,35,4,NA
2,1A,PIST,18,45,1,NA
2,1A,PIST,19,45,1,NA
2,1A,PIST,13,50,1,NA
2,1A,ACRU,8,35,2,NA
2,1A,ACRU,4,20,1,NA
2,1A,ACRU,7,35,3,NA
2,1A,PIST,5,40,1,NA
2,1A,ACRU,13,45,1,NA
2,1A,ACRU,4,25,1,NA
2,1A,ACRU,9,35,2,NA
2,1A,ACRU,10,50,1,NA
2,1A,ACRU,10,35,1,NA
2,1A,ACRU,9,45,1,NA
2,1A,ACRU,9,40,1,NA
2,2,ACRU,8,35,2,NA
2,2,ACRU,3,20,3,NA
2,2,ACRU,3,25,3,NA
2,2,ACRU,4,25,4,NA
2,2,ACRU,5,25,6,NA
2,2,ACRU,5,30,1,NA
2,2,ACRU,5,35,1,NA
2,2,ACRU,6,25,5,NA
2,2,ACRU,6,30,2,NA
2,2,ACRU,6,35,3,NA
2,2,ACRU,7,25,3,NA
2,2,ACRU,7,30,5,NA
2,2,ACRU,7,35,1,NA
2,2,ACRU,9,30,1,NA
2,2,ACRU,9,40,1,NA
2,2,PIST,10,35,1,NA
2,2,PIST,11,35,1,NA
2,2,PIST,12,45,1,NA
2,2,PIST,13,45,1,NA
2,2,PIST,16,45,1,NA
2,2,QURU,4,25,1,NA
2,2,QURU,4,30,1,NA
2,2,BEPO,6,35,1,NA
2,2,BEPO,3,25,1,NA
2,3,BEPO,3,25,65,NA
2,345,BELE,6,40,1,76
2,345,BELE,2,25,1,76
2,345,BELE,2,20,1,76
2,345,BELE,4,35,1,76
2,345,BELE,4,30,1,76
2,345,BELE,3,30,1,76
2,345,BEAL,2,25,1,76
2,345,BELE,5,35,1,76
2,345,ACRU,2,30,1,76
2,345,ACRU,2,20,1,76
2,345,ACRU,2,25,1,76
2,345,ACRU,3,30,1,76
2,345,QUAL,4,30,1,76
2,345,ACRU,5,40,1,76
2,345,ACRU,5,35,1,76
2,345,ACRU,4,45,1,76
2,345,TSCA,19,50,1,76
2,345,TSCA,17,55,1,76
2,345,TSCA,16,55,1,76
2,345,TSCA,15,50,1,76
2,345,TSCA,15,45,1,76
2,345,TSCA,14,50,2,76
2,345,TSCA,14,45,1,76
2,345,TSCA,13,50,2,76
2,345,TSCA,13,45,1,76
2,345,TSCA,13,40,1,76
2,345,ACRU,4,40,1,76
2,345,BEPA,4,35,1,76
2,345,TSCA,12,45,1,76
2,345,TSCA,12,50,1,76
2,345,TSCA,11,50,2,76
2,345,TSCA,10,50,1,76
2,345,TSCA,10,45,1,76
2,345,TSCA,9,45,1,76
2,345,TSCA,9,35,2,76
2,345,TSCA,8,40,1,76
2,345,TSCA,7,35,1,76
2,345,TSCA,6,45,1,76
2,345,TSCA,6,35,1,76
2,345,TSCA,5,30,2,76
2,345,TSCA,5,25,1,76
2,345,TSCA,4,20,1,76
2,345,TSCA,3,20,2,76
2,345,TSCA,3,15,1,76
2,345,TSCA,2,20,2,76
2,345,TSCA,2,15,1,76
2,345,BELE,6,45,1,76
2,345,BELE,5,40,1,76
2,345,PISP,3,20,2,76
2,345,PISP,2,15,2,76
2,345,PIST,2,20,1,76
2,345,PIST,2,15,1,76
2,345,TSCA,12,35,1,76
2,345,PIST,7,35,1,76
2,345,PIST,10,45,1,76
2,345,PIST,4,25,1,76
2,345,PIST,3,20,1,76
2,345,QURU,8,40,1,76
2,345,FAGR,2,25,1,76
2,345,PIST,6,40,1,76
2,345,PIST,5,35,1,76
2,346,PIST,10,50,1,NA
2,346,PIST,11,55,2,NA
2,346,PIST,11,60,2,NA
2,346,PIST,11,65,1,NA
2,346,PIST,12,60,1,NA
2,346,PIST,13,55,2,NA
2,346,PIST,13,60,1,NA
2,346,PIST,14,60,1,NA
2,346,PIST,14,65,1,NA
2,346,PIST,15,60,1,NA
2,346,PIST,15,65,1,NA
2,346,PIST,16,65,1,NA
2,346,PIST,18,60,3,NA
2,346,PIST,19,60,1,NA
2,346,BEPO,3,40,1,NA
2,346,BEPO,4,30,1,NA
2,346,BEPO,2,25,1,NA
2,346,ACRU,3,30,1,NA
2,346,ACRU,3,35,1,NA
2,346,ACRU,4,45,1,NA
2,346,ACRU,5,40,1,NA
2,346,PIST,9,55,1,NA
2,346,PIST,4,35,1,NA
2,346,PIST,5,40,2,NA
2,346,PIST,9,45,1,NA
2,346,PIST,8,50,1,NA
2,346,PIST,10,55,1,NA
2,346,QURU,11,50,1,NA
2,346,QURU,10,55,1,NA
2,346,QURU,9,55,1,NA
2,346,QURU,6,50,1,NA
2,346,PIST,8,45,1,NA
2,346,PIST,6,50,1,NA
2,346,PIST,5,45,1,NA
2,346,PIST,7,35,1,NA
2,346,PIST,7,50,1,NA
2,346,PIST,8,40,1,NA
2,347,TSCA,3,25,1,NA
2,347,TSCA,7,35,1,NA
2,347,TSCA,5,30,1,NA
2,347,TSCA,5,25,1,NA
2,347,TSCA,2,20,1,NA
2,347,TSCA,3,20,1,NA
2,347,BELE,2,35,1,NA
2,347,PIRU,9,50,1,NA
2,347,ACRU,8,40,1,NA
2,347,ACRU,6,45,4,NA
2,347,ACRU,9,50,3,NA
2,347,PIST,4,40,1,NA
2,347,PIST,5,35,1,NA
2,347,PIST,5,40,1,NA
2,347,PIST,6,40,1,NA
2,347,PIST,6,45,1,NA
2,347,PIST,7,40,1,NA
2,347,PIST,7,45,3,NA
2,347,PIST,8,45,2,NA
2,347,PIST,8,50,1,NA
2,347,PIST,10,50,3,NA
2,347,PIST,10,55,1,NA
2,347,PIST,11,55,1,NA
2,347,PIRU,2,15,6,NA
2,347,PIRU,2,20,4,NA
2,347,PIRU,3,20,2,NA
2,347,PIRU,3,25,1,NA
2,347,PIRU,4,25,2,NA
2,347,PIRU,4,35,1,NA
2,347,PIRU,5,30,1,NA
2,347,TSCA,4,25,1,NA
2,347,QURU,3,30,1,NA
2,347,QURU,4,45,1,NA
2,347,QURU,2,35,1,NA
2,347,QURU,2,30,1,NA
2,347,BELE,7,45,1,NA
2,347,PIRU,5,40,1,NA
2,347,BEAL,2,20,1,NA
2,347,BEAL,4,35,1,NA
2,347,BEPO,3,30,1,NA
2,347,BEPO,4,35,1,NA
2,347,BEPO,2,25,1,NA
2,347,BEPO,2,35,1,NA
2,347,BEPO,2,20,1,NA
2,347,BEPO,5,40,1,NA
2,347,ACRU,6,40,1,NA
2,347,PIST,4,35,1,NA
2,347,PIST,4,30,1,NA
2,347,ACRU,4,35,5,NA
2,347,ACRU,5,45,2,NA
2,347,ACRU,5,40,5,NA
2,347,ACRU,5,35,1,NA
2,347,ACRU,4,40,2,NA
2,347,ACRU,3,30,3,NA
2,347,ACRU,2,25,2,NA
2,347,ACRU,3,20,1,NA
2,347,ACRU,2,30,1,NA
2,347,PIRU,6,30,1,NA
2,347,PIST,3,35,1,NA
2,347,PIRU,8,55,1,NA
2,349,QURU,10,45,1,NA
2,349,BEPA,8,50,1,NA
2,349,BEAL,3,30,1,NA
2,349,BEAL,3,35,1,NA
2,349,BEAL,4,35,1,NA
2,349,BEAL,4,40,1,NA
2,349,BEAL,5,40,1,NA
2,349,BEAL,2,25,1,NA
2,349,BEAL,2,15,1,NA
2,349,BEAL,6,45,1,NA
2,349,BEAL,6,40,1,NA
2,349,BELE,10,50,1,NA
2,349,BELE,2,30,1,NA
2,349,BELE,3,35,1,NA
2,349,BELE,4,35,1,NA
2,349,BELE,9,40,1,NA
2,349,BELE,5,40,1,NA
2,349,BELE,2,25,2,NA
2,349,BELE,3,30,1,NA
2,349,BELE,4,30,1,NA
2,349,QURU,3,35,1,NA
2,349,PISP,4,25,1,NA
2,349,PISP,3,15,1,NA
2,349,BEPA,4,30,1,NA
2,349,PIST,8,45,1,NA
2,349,QURU,17,50,1,NA
2,349,PIST,2,15,2,NA
2,349,PIST,3,20,1,NA
2,349,PIST,5,25,1,NA
2,349,PIST,4,30,1,NA
2,349,ACRU,2,20,1,NA
2,349,ACRU,2,25,9,NA
2,349,ACRU,2,30,6,NA
2,349,ACRU,3,25,1,NA
2,349,ACRU,3,30,7,NA
2,349,ACRU,3,35,3,NA
2,349,ACRU,4,30,1,NA
2,349,PIST,8,30,1,NA
2,349,ACRU,4,40,2,NA
2,349,ACRU,5,30,1,NA
2,349,ACRU,5,35,2,NA
2,349,ACRU,5,40,1,NA
2,349,ACRU,6,35,1,NA
2,349,ACRU,7,40,1,NA
2,349,ACRU,8,40,1,NA
2,349,BEPO,2,25,1,NA
2,349,BEPO,3,35,1,NA
2,349,BEPO,2,30,1,NA
2,349,PIST,3,25,5,NA
2,349,PIST,2,20,1,NA
2,349,QURU,7,45,1,NA
2,349,QURU,10,50,1,NA
2,349,PISP,2,15,5,NA
2,349,QUAL,3,35,1,NA
2,349,BEPA,5,40,2,NA
2,349,BEPA,6,45,1,NA
2,349,BEPA,3,30,1,NA
2,349,BEPA,4,40,1,NA
2,349,TSCA,3,15,1,NA
2,349,TSCA,9,40,1,NA
2,349,ACRU,4,35,2,NA
2,351,TSCA,7,35,3,80
2,351,PIRU,2,25,1,80
2,351,PIRU,3,30,2,80
2,351,PIRU,4,30,3,80
2,351,PIRU,4,35,8,80
2,351,PIRU,4,40,1,80
2,351,PIRU,5,30,1,80
2,351,PIRU,5,35,3,80
2,351,PIRU,5,40,3,80
2,351,PIRU,6,35,2,80
2,351,PIRU,6,40,3,80
2,351,PIRU,6,45,1,80
2,351,PIRU,7,40,1,80
2,351,PIRU,7,50,1,80
2,351,PIRU,8,35,1,80
2,351,PIRU,8,40,1,80
2,351,PIRU,8,45,1,80
2,351,PIRU,8,50,1,80
2,351,PIRU,8,55,1,80
2,351,PIRU,9,45,2,80
2,351,PIRU,9,60,1,80
2,351,PIRU,10,45,1,80
2,351,PIRU,10,60,2,80
2,351,PIRU,11,50,1,80
2,351,PIRU,11,60,1,80
2,351,PIRU,11,65,2,80
2,351,PIRU,14,65,1,80
2,351,TSCA,2,15,1,80
2,351,TSCA,2,20,3,80
2,351,TSCA,2,25,2,80
2,351,TSCA,3,25,3,80
2,351,TSCA,3,30,5,80
2,351,TSCA,4,25,1,80
2,351,TSCA,4,30,1,80
2,351,TSCA,4,35,1,80
2,351,TSCA,5,30,3,80
2,351,TSCA,5,35,5,80
2,351,TSCA,6,35,4,80
2,351,TSCA,6,40,1,80
2,351,TSCA,7,40,1,80
2,351,TSCA,8,40,1,80
2,351,TSCA,8,45,2,80
2,351,TSCA,9,30,1,80
2,351,TSCA,9,35,5,80
2,351,TSCA,9,50,1,80
2,351,TSCA,10,40,1,80
2,351,TSCA,12,35,1,80
2,351,TSCA,12,40,1,80
2,351,PIST,8,50,1,80
2,351,BEAL,2,25,1,80
2,351,ACRU,13,55,1,80
2,351,BEPA,4,40,1,80
2,351,QURU,4,30,1,80
2,351,ACRU,2,25,1,80
2,351,ACRU,8,50,1,80
2,351,ACRU,9,55,1,80
2,351,ACRU,7,50,1,80
2,351,ACRU,7,45,1,80
2,351,FRAM,5,35,1,80
2,351,PIST,15,65,1,80
2,351,PIST,14,70,1,80
2,351,PIST,16,65,1,80
2,351,PIST,17,70,1,80
2,351,PISP,13,70,1,80
2,351,TSCA,15,60,1,80
2,351,PIRU,2,15,1,80
2,353,PIST,10,50,1,NA
2,353,ACRU,2,30,2,NA
2,353,ACRU,2,35,1,NA
2,353,ACRU,3,30,4,NA
2,353,ACRU,4,30,3,NA
2,353,ACRU,4,35,1,NA
2,353,ACRU,4,40,1,NA
2,353,ACRU,5,35,2,NA
2,353,ACRU,5,40,3,NA
2,353,ACRU,6,30,1,NA
2,353,ACRU,6,35,1,NA
2,353,ACRU,7,35,1,NA
2,353,ACRU,7,45,3,NA
2,353,ACRU,9,40,1,NA
2,353,ACRU,10,45,1,NA
2,353,ACRU,13,50,1,NA
2,353,QURU,6,45,1,NA
2,353,QURU,5,40,1,NA
2,353,QURU,2,25,1,NA
2,353,QURU,3,30,1,NA
2,353,QURU,4,30,1,NA
2,353,QURU,2,30,1,NA
2,353,PRSE,4,35,1,NA
2,353,PIST,8,35,1,NA
2,353,PIST,7,35,1,NA
2,353,PIST,14,45,1,NA
2,353,PIST,13,50,1,NA
2,353,PIST,13,45,1,NA
2,353,PIST,3,20,1,NA
2,353,PIST,5,35,1,NA
2,353,QUAL,2,20,1,NA
2,353,QUAL,6,40,1,NA
2,353,POSP,3,25,1,NA
2,353,BELE,7,35,1,NA
2,353,BELE,8,40,1,NA
2,353,BELE,5,35,1,NA
2,353,BEPO,2,20,13,NA
2,353,ACRU,2,20,1,NA
2,353,ACRU,2,25,6,NA
2,354,ACRU,13,45,1,81
2,354,ACRU,7,50,1,81
2,354,ACRU,6,35,1,81
2,354,BEPO,3,25,2,81
2,354,ACRU,5,35,1,81
2,354,BEPO,3,30,2,81
2,354,ACRU,7,40,1,81
2,354,ACRU,5,40,1,81
2,354,BEPO,3,35,4,81
2,354,ACRU,3,30,8,81
2,354,ACRU,3,25,1,81
2,354,ACRU,2,35,2,81
2,354,ACRU,2,30,10,81
2,354,ACRU,2,25,21,81
2,354,ACRU,2,20,1,81
2,354,BEPO,4,30,1,81
2,354,BEPO,4,35,3,81
2,354,BEPO,4,40,2,81
2,354,BEPO,5,35,3,81
2,354,BEPO,5,40,1,81
2,354,ACRU,4,40,2,81
2,354,BEPO,5,45,1,81
2,354,QUAL,6,40,1,81
2,354,BEPO,6,30,1,81
2,354,BEPO,6,35,1,81
2,354,BEPO,6,45,2,81
2,354,QURU,2,25,1,81
2,354,QURU,2,30,3,81
2,354,QURU,3,30,1,81
2,354,QURU,4,30,1,81
2,354,QURU,4,35,3,81
2,354,QURU,5,30,1,81
2,354,QURU,5,35,1,81
2,354,QURU,5,40,1,81
2,354,QURU,5,45,1,81
2,354,QURU,6,40,1,81
2,354,QURU,7,45,1,81
2,354,QURU,7,50,1,81
2,354,QURU,9,50,1,81
2,354,QURU,10,50,2,81
2,354,PIST,6,30,1,81
2,354,PIST,6,25,1,81
2,354,PIST,4,20,1,81
2,354,PIST,5,30,1,81
2,354,PIST,8,30,1,81
2,354,PIST,8,40,1,81
2,354,PIST,3,20,1,81
2,354,PIST,3,30,1,81
2,354,QUAL,2,30,5,81
2,354,QUAL,2,25,1,81
2,354,QUAL,2,20,3,81
2,354,ACRU,4,35,10,81
2,354,ACRU,4,30,2,81
2,354,ACRU,3,35,3,81
2,354,QUAL,6,30,1,81
2,354,QUAL,5,35,3,81
2,354,QUAL,4,35,1,81
2,354,QUAL,3,20,1,81
2,354,PRSE,6,35,1,81
2,354,QUVE,9,45,1,81
2,354,QUVE,8,40,1,81
2,354,QUVE,7,40,1,81
2,357,BEPO,2,20,1,82
2,357,BEPO,2,25,6,82
2,357,BEPO,2,30,9,82
2,357,BEPO,2,35,7,82
2,357,BEPO,3,25,1,82
2,357,BEPO,3,30,3,82
2,357,BEPO,3,35,5,82
2,357,BEPO,3,40,5,82
2,357,BEPO,3,45,1,82
2,357,BEPO,4,40,2,82
2,357,BEPO,4,45,2,82
2,357,BEPO,5,40,1,82
2,357,BEPO,6,50,1,82
2,357,ACRU,2,20,1,82
2,357,ACRU,2,25,18,82
2,357,ACRU,2,30,17,82
2,357,ACRU,2,35,1,82
2,357,ACRU,3,30,13,82
2,357,BEPA,4,45,1,82
2,357,ACRU,3,35,1,82
2,357,ACRU,3,40,5,82
2,357,ACRU,3,45,1,82
2,357,ACRU,4,35,2,82
2,357,ACRU,4,40,1,82
2,357,ACRU,4,45,1,82
2,357,ACRU,5,40,1,82
2,357,ACRU,7,45,1,82
2,357,ACRU,8,45,1,82
2,357,QUAL,2,20,2,82
2,357,QUAL,2,25,1,82
2,357,QUAL,3,25,1,82
2,357,QUAL,4,30,4,82
2,357,QUAL,4,35,1,82
2,357,QUAL,5,30,1,82
2,357,QUAL,5,40,1,82
2,357,QUAL,6,30,1,82
2,357,QUAL,7,40,1,82
2,357,QUAL,8,40,1,82
2,357,QUAL,8,45,1,82
2,357,QUAL,8,50,1,82
2,357,BEAL,6,50,1,82
2,357,BEAL,8,50,1,82
2,357,BEAL,2,30,1,82
2,357,BEAL,2,25,1,82
2,357,BEAL,2,35,1,82
2,357,BEAL,3,25,1,82
2,357,BEAL,3,40,1,82
2,357,BEAL,5,45,1,82
2,357,BEAL,5,40,1,82
2,357,BEAL,4,40,1,82
2,357,BEAL,4,35,1,82
2,357,POSP,5,40,1,82
2,357,PIST,2,20,1,82
2,357,PIST,2,15,1,82
2,357,PIST,3,20,1,82
2,357,PIST,11,45,1,82
2,357,BEPA,2,30,1,82
2,357,BEPA,4,40,1,82
2,357,BEPA,5,40,1,82
2,357,BEPA,9,50,1,82
2,357,QURU,9,55,1,82
2,357,QURU,5,45,1,82
2,357,QURU,2,30,1,82
2,357,QURU,2,40,1,82
2,357,PRSE,2,30,1,82
2,357,QURU,3,40,1,82
2,358,TSCA,7,20,1,83
2,358,ULSP,3,30,1,83
2,358,ACRU,2,20,1,83
2,358,ACRU,2,25,7,83
2,358,ACRU,2,30,7,83
2,358,ACRU,3,25,2,83
2,358,ACRU,3,30,8,83
2,358,ACRU,3,35,4,83
2,358,ACRU,4,30,1,83
2,358,ACRU,4,35,3,83
2,358,ACRU,5,30,2,83
2,358,ACRU,5,35,1,83
2,358,ACRU,5,40,2,83
2,358,ACRU,6,35,1,83
2,358,ACRU,7,35,2,83
2,358,ACRU,7,45,1,83
2,358,QURU,2,25,2,83
2,358,QURU,2,30,1,83
2,358,QURU,4,35,1,83
2,358,QURU,8,45,1,83
2,358,QURU,13,50,1,83
2,358,QURU,15,45,1,83
2,358,PIST,2,20,1,83
2,358,PIST,3,15,1,83
2,358,PIST,3,20,2,83
2,358,PIST,3,25,1,83
2,358,PIST,4,25,2,83
2,358,PIST,4,30,1,83
2,358,BELE,2,25,1,83
2,358,BEAL,3,30,1,83
2,358,BEAL,2,25,1,83
2,358,BEAL,2,20,1,83
2,358,BEAL,4,30,1,83
2,358,BEPO,3,35,1,83
2,358,BEPO,3,30,1,83
2,358,BEPO,2,25,1,83
2,358,QUAL,9,45,1,83
2,358,PIST,6,40,1,83
2,358,PIST,5,35,1,83
2,358,PIST,5,25,1,83
2,358,PIST,5,20,1,83
2,4,ACRU,6,50,1,NA
2,4,ACRU,9,45,3,NA
2,4,ACRU,9,50,4,NA
2,4,ACRU,9,40,1,NA
2,4,ACRU,4,40,1,NA
2,4,ACRU,4,35,3,NA
2,4,ACRU,4,30,1,NA
2,4,ACRU,3,30,4,NA
2,4,ACRU,5,30,1,NA
2,4,ACRU,5,35,1,NA
2,4,ACRU,5,40,5,NA
2,4,ACRU,5,45,1,NA
2,4,ACRU,6,30,1,NA
2,4,ACRU,6,35,1,NA
2,4,ACRU,6,40,6,NA
2,4,ACRU,6,45,5,NA
2,4,ACRU,7,35,2,NA
2,4,ACRU,7,40,2,NA
2,4,ACRU,7,45,4,NA
2,4,ACRU,7,50,2,NA
2,4,ACRU,8,40,2,NA
2,4,ACRU,8,45,4,NA
2,4,ACRU,8,50,5,NA
2,4,ACRU,10,45,1,NA
2,4,ACRU,10,50,1,NA
2,4,ACRU,10,55,1,NA
2,4,ACRU,11,55,1,NA
2,4,ACRU,12,50,1,NA
2,4,PRSE,12,55,1,NA
2,4,PRSE,7,30,1,NA
2,4,FRAM,7,40,1,NA
2,4,FRAM,8,45,1,NA
2,4,FRAM,11,40,1,NA
2,4,FRAM,10,45,1,NA
2,4,PIST,13,30,1,NA
2,4,ACRU,4,45,1,NA
2,5,QURU,8,45,1,120
2,5,PIST,12,55,2,120
2,5,PIST,10,45,2,120
2,5,PIST,9,50,1,120
2,5,PIST,11,50,1,120
2,5,PIST,7,40,1,120
2,5,PIST,6,20,1,120
2,5,PIST,8,45,1,120
2,5,ACRU,12,55,2,120
2,5,ACRU,12,50,1,120
2,5,ACRU,13,55,2,120
2,5,ACRU,11,50,4,120
2,5,ACRU,10,50,5,120
2,5,ACRU,10,45,2,120
2,5,ACRU,9,50,2,120
2,5,ACRU,9,45,2,120
2,5,BEPO,6,35,1,120
2,5,ACRU,8,45,3,120
2,5,ACRU,8,40,1,120
2,5,ACRU,7,45,4,120
2,5,ACRU,7,40,6,120
2,5,ACRU,6,45,1,120
2,5,ACRU,6,40,13,120
2,5,ACRU,5,45,2,120
2,5,ACRU,5,40,6,120
2,5,QURU,7,45,1,120
2,5,ACRU,11,55,1,120
2,5,BEPO,5,35,1,120
2,5,PIST,15,55,1,120
2,5,PIST,14,55,1,120
2,5,ACRU,9,40,1,120
2,6,PIST,5,30,2,128
2,6,PIST,5,35,3,128
2,6,PIST,5,40,2,128
2,6,PIST,6,35,4,128
2,6,PIST,6,40,5,128
2,6,PIST,7,40,4,128
2,6,QURU,4,20,1,128
2,6,PIST,7,45,5,128
2,6,PIST,8,40,1,128
2,6,PIST,8,45,2,128
2,6,PIST,9,45,1,128
2,6,PIST,10,45,2,128
2,6,PIST,10,50,1,128
2,6,PIST,11,45,1,128
2,6,PIST,11,50,7,128
2,6,PIST,12,50,3,128
2,6,PIST,13,45,1,128
2,6,PIST,13,50,4,128
2,6,PIST,14,50,4,128
2,6,PIST,15,45,1,128
2,6,PIST,15,50,5,128
2,6,ACRU,4,30,1,128
2,6,ACRU,4,20,1,128
2,6,BEPA,9,45,1,128
