year,doy,site,plot,spp,wt-g
2003,276,ems,G2,fruit.flower.bud,4.601
2003,276,ems,G2,twig.bark,46.855
2003,276,ems,G2,acorn,0
2003,276,ems,G4,oak,0.264
2003,276,ems,G4,w.oak,0
2003,276,ems,G4,r.maple,1.763
2003,276,ems,G4,str.maple,0
2003,276,ems,G4,beech,0.058
2003,276,ems,G4,birch,2.006
2003,276,ems,G4,hemlock,7.703
2003,276,ems,G4,spruce,0
2003,276,ems,G4,r.pine,0
2003,276,ems,G4,w.pine,0.028
2003,276,ems,G4,cherry,0
2003,276,ems,G4,w.hazel,0.181
2003,276,ems,G4,chestnut,0
2003,276,ems,G4,ash,0
2003,276,ems,G4,unknown,1.712
2003,276,ems,G4,fruit.flower.bud,0.739
2003,276,ems,G4,twig.bark,1.257
2003,276,ems,G4,acorn,0.251
2003,276,ems,G5,oak,0
2003,276,ems,G5,w.oak,0
2003,276,ems,G5,r.maple,0
2003,276,ems,G5,str.maple,0
2003,276,ems,G5,beech,0
2003,276,ems,G5,birch,0
2003,276,ems,G5,hemlock,0
2003,276,ems,G5,spruce,0
2003,276,ems,G5,r.pine,0
2003,276,ems,G5,w.pine,0
2003,276,ems,G5,cherry,0
2003,276,ems,G5,w.hazel,0
2003,276,ems,G5,chestnut,0
2003,276,ems,G5,ash,0
2003,276,ems,G5,unknown,0
2003,276,ems,G5,fruit.flower.bud,0
2003,276,ems,G5,twig.bark,0
2003,276,ems,G5,acorn,0
2003,276,ems,H1,oak,0.379
2003,276,ems,H1,w.oak,0
2003,276,ems,H1,r.maple,0.365
2003,276,ems,H1,str.maple,0
2003,276,ems,H1,beech,0.04
2003,276,ems,H1,birch,0
2003,276,ems,H1,hemlock,0
2003,276,ems,H1,spruce,0
2003,276,ems,H1,r.pine,0
2003,276,ems,H1,w.pine,0
2003,276,ems,H1,cherry,0
2003,276,ems,H1,w.hazel,0
2003,276,ems,H1,chestnut,0
2003,276,ems,H1,ash,0
2003,276,ems,H1,unknown,20.689
2003,276,ems,H1,fruit.flower.bud,2.734
2003,276,ems,H1,twig.bark,4.308
2003,276,ems,H1,acorn,8.013
2003,276,ems,H2,oak,1.248
2003,276,ems,H2,w.oak,0
2003,276,ems,H2,r.maple,0.369
2003,276,ems,H2,str.maple,0
2003,276,ems,H2,beech,0.075
2003,276,ems,H2,birch,2.924
2003,276,ems,H2,hemlock,15.831
2003,276,ems,H2,spruce,0
2003,276,ems,H2,r.pine,0
2003,276,ems,H2,w.pine,0.003
2003,276,ems,H2,cherry,0
2003,276,ems,H2,w.hazel,0
2003,276,ems,H2,chestnut,0
2003,276,ems,H2,ash,0
2003,276,ems,H2,unknown,0
2003,276,ems,H2,fruit.flower.bud,1.436
2003,276,ems,H2,twig.bark,0.849
2003,276,ems,H2,acorn,0
2003,276,ems,H5,oak,0.712
2003,276,ems,H5,w.oak,0
2003,276,ems,H5,r.maple,0.663
2003,276,ems,H5,str.maple,0
2003,276,ems,H5,beech,0
2003,276,ems,H5,birch,2.239
2003,276,ems,H5,hemlock,12.396
2003,276,ems,H5,spruce,0
2003,276,ems,H5,r.pine,0
2003,276,ems,H5,w.pine,0.293
2003,276,ems,H5,cherry,0
2003,276,ems,H5,w.hazel,0
2003,276,ems,H5,chestnut,0
2003,276,ems,H5,ash,0
2003,276,ems,H5,unknown,1.701
2003,276,ems,H5,fruit.flower.bud,0.979
2003,276,ems,H5,twig.bark,2.307
2003,276,ems,H5,acorn,1.192
2003,295,ems,A1,oak,15.407
2003,295,ems,A1,w.oak,0
2003,295,ems,A1,r.maple,27.243
2003,295,ems,A1,str.maple,0
2003,295,ems,A1,beech,0
2003,295,ems,A1,birch,15.992
2003,295,ems,A1,hemlock,0.445
2003,295,ems,A1,spruce,0
2003,295,ems,A1,r.pine,0
2003,295,ems,A1,w.pine,0
2003,295,ems,A1,cherry,0.38
2003,295,ems,A1,w.hazel,0.144
2003,295,ems,A1,chestnut,0
2003,295,ems,A1,ash,0
2003,295,ems,A1,unknown,3.245
2003,295,ems,A1,fruit.flower.bud,0.288
2003,295,ems,A1,twig.bark,0.393
2003,295,ems,A1,acorn,27.094
2003,295,ems,A2,oak,50.94
2003,295,ems,A2,w.oak,0
2003,295,ems,A2,r.maple,16.678
2003,295,ems,A2,str.maple,0.939
2003,295,ems,A2,beech,2.698
2003,295,ems,A2,birch,0.357
2003,295,ems,A2,hemlock,0
2003,295,ems,A2,spruce,0
2003,295,ems,A2,r.pine,0
2003,295,ems,A2,w.pine,0.994
2003,295,ems,A2,cherry,0
2003,295,ems,A2,w.hazel,0
2003,295,ems,A2,chestnut,0
2003,295,ems,A2,ash,0
2003,295,ems,A2,unknown,1.961
2003,295,ems,A2,fruit.flower.bud,0.262
2003,295,ems,A2,twig.bark,4.877
2003,295,ems,A2,acorn,2.224
2003,295,ems,A3,oak,22.956
2003,295,ems,A3,w.oak,0
2003,295,ems,A3,r.maple,17.945
2003,295,ems,A3,str.maple,0
2003,295,ems,A3,beech,2.268
2003,295,ems,A3,birch,1.474
2003,295,ems,A3,hemlock,0
2003,295,ems,A3,spruce,0
2003,295,ems,A3,r.pine,0
2003,295,ems,A3,w.pine,0.147
2003,295,ems,A3,cherry,0.025
2003,295,ems,A3,w.hazel,0
2003,295,ems,A3,chestnut,0
2003,295,ems,A3,ash,0.013
2003,295,ems,A3,unknown,1.567
2003,295,ems,A3,fruit.flower.bud,0.371
2003,295,ems,A3,twig.bark,2.471
2003,295,ems,A3,acorn,20.839
2003,295,ems,B1,oak,21.295
2003,295,ems,B1,w.oak,0
2003,295,ems,B1,r.maple,33.835
2003,295,ems,B1,str.maple,0
2003,295,ems,B1,beech,0
2003,295,ems,B1,birch,8.09
2003,295,ems,B1,hemlock,0
2003,295,ems,B1,spruce,0
2003,295,ems,B1,r.pine,0
2003,295,ems,B1,w.pine,0.559
2003,295,ems,B1,cherry,0
2003,295,ems,B1,w.hazel,3.147
2003,295,ems,B1,chestnut,0
2003,295,ems,B1,ash,0
2003,295,ems,B1,unknown,2.146
2003,295,ems,B1,fruit.flower.bud,0.011
2003,295,ems,B1,twig.bark,6.947
2003,295,ems,B1,acorn,14.153
2003,295,ems,B2,oak,10.445
2003,295,ems,B2,w.oak,0
2003,295,ems,B2,r.maple,26.138
2003,295,ems,B2,str.maple,0
2003,295,ems,B2,beech,0.327
2003,295,ems,B2,birch,13.659
2003,295,ems,B2,hemlock,0
2003,295,ems,B2,spruce,0
2003,295,ems,B2,r.pine,0
2003,295,ems,B2,w.pine,0.17
2003,295,ems,B2,cherry,1.063
2003,295,ems,B2,w.hazel,2.335
2003,295,ems,B2,chestnut,0
2003,295,ems,B2,ash,0.689
2003,295,ems,B2,unknown,2.567
2003,295,ems,B2,fruit.flower.bud,1.216
2003,295,ems,B2,twig.bark,2.278
2003,295,ems,B2,acorn,1.512
2003,295,ems,B3,oak,18.474
2003,295,ems,B3,w.oak,0
2003,295,ems,B3,r.maple,20.99
2003,295,ems,B3,str.maple,0
2003,295,ems,B3,beech,0.047
2003,295,ems,B3,birch,3.288
2003,295,ems,B3,hemlock,0
2003,295,ems,B3,spruce,0
2003,295,ems,B3,r.pine,0
2003,295,ems,B3,w.pine,0
2003,295,ems,B3,cherry,0.279
2003,295,ems,B3,w.hazel,0
2003,295,ems,B3,chestnut,0
2003,295,ems,B3,ash,0
2003,295,ems,B3,unknown,2.233
2003,295,ems,B3,fruit.flower.bud,0.381
2003,295,ems,B3,twig.bark,1.103
2003,295,ems,B3,acorn,8.068
2003,295,ems,B4,oak,39.738
2003,295,ems,B4,w.oak,0
2003,295,ems,B4,r.maple,33.743
2003,295,ems,B4,str.maple,0.616
2003,295,ems,B4,beech,0.089
2003,295,ems,B4,birch,5.511
2003,295,ems,B4,hemlock,0
2003,295,ems,B4,spruce,0
2003,295,ems,B4,r.pine,0
2003,295,ems,B4,w.pine,0
2003,295,ems,B4,cherry,0
2003,295,ems,B4,w.hazel,0
2003,295,ems,B4,chestnut,0.356
2003,295,ems,B4,ash,0.487
2003,295,ems,B4,unknown,1.817
2003,295,ems,B4,fruit.flower.bud,0.335
2003,295,ems,B4,twig.bark,5.197
2003,295,ems,B4,acorn,15.848
2003,295,ems,C1,oak,26.037
2003,295,ems,C1,w.oak,0
2003,295,ems,C1,r.maple,10.627
2003,295,ems,C1,str.maple,0
2003,295,ems,C1,beech,0
2003,295,ems,C1,birch,7.088
2003,295,ems,C1,hemlock,0
2003,295,ems,C1,spruce,0
2003,295,ems,C1,r.pine,0
2003,295,ems,C1,w.pine,0.726
2003,295,ems,C1,cherry,0
2003,295,ems,C1,w.hazel,1.142
2003,295,ems,C1,chestnut,0
2003,295,ems,C1,ash,0
2003,295,ems,C1,unknown,2.742
2003,295,ems,C1,fruit.flower.bud,0.005
2003,295,ems,C1,twig.bark,0.517
2003,295,ems,C1,acorn,26.698
2003,295,ems,C2,oak,29.328
2003,295,ems,C2,w.oak,0
2003,295,ems,C2,r.maple,13.908
2003,295,ems,C2,str.maple,0
2003,295,ems,C2,beech,0.447
2003,295,ems,C2,birch,2.292
2003,295,ems,C2,hemlock,0
2003,295,ems,C2,spruce,0
2003,295,ems,C2,r.pine,0
2003,295,ems,C2,w.pine,1.153
2003,295,ems,C2,cherry,0.184
2003,295,ems,C2,w.hazel,0.367
2003,295,ems,C2,chestnut,0
2003,295,ems,C2,ash,0
2003,295,ems,C2,unknown,1.633
2003,295,ems,C2,fruit.flower.bud,0.652
2003,295,ems,C2,twig.bark,5.421
2003,295,ems,C2,acorn,52.771
2003,295,ems,C3,oak,5.619
2003,295,ems,C3,w.oak,0
2003,295,ems,C3,r.maple,46.252
2003,295,ems,C3,str.maple,0
2003,295,ems,C3,beech,0.364
2003,295,ems,C3,birch,18.7
2003,295,ems,C3,hemlock,0
2003,295,ems,C3,spruce,0
2003,295,ems,C3,r.pine,0
2003,295,ems,C3,w.pine,0.406
2003,295,ems,C3,cherry,0.826
2003,295,ems,C3,w.hazel,0
2003,295,ems,C3,chestnut,0
2003,295,ems,C3,ash,9.67
2003,295,ems,C3,unknown,1.23
2003,295,ems,C3,fruit.flower.bud,0.365
2003,295,ems,C3,twig.bark,0.439
2003,295,ems,C3,acorn,0
2003,295,ems,C4,oak,19.731
2003,295,ems,C4,w.oak,0
2003,295,ems,C4,r.maple,16.672
2003,295,ems,C4,str.maple,0
2003,295,ems,C4,beech,1.761
2003,295,ems,C4,birch,0.588
2003,295,ems,C4,hemlock,0
2003,295,ems,C4,spruce,1.888
2003,295,ems,C4,r.pine,0
2003,295,ems,C4,w.pine,0
2003,295,ems,C4,cherry,0.341
2003,295,ems,C4,w.hazel,0
2003,295,ems,C4,chestnut,0
2003,295,ems,C4,ash,0
2003,295,ems,C4,unknown,1.274
2003,295,ems,C4,fruit.flower.bud,0.746
2003,295,ems,C4,twig.bark,4.944
2003,295,ems,C4,acorn,8.888
2003,295,ems,C5,oak,36.322
2003,295,ems,C5,w.oak,0
2003,295,ems,C5,r.maple,20.344
2003,295,ems,C5,str.maple,0
2003,295,ems,C5,beech,0.332
2003,295,ems,C5,birch,7.281
2003,295,ems,C5,hemlock,0
2003,295,ems,C5,spruce,0
2003,295,ems,C5,r.pine,0
2003,295,ems,C5,w.pine,0.233
2003,295,ems,C5,cherry,0
2003,295,ems,C5,w.hazel,0
2003,295,ems,C5,chestnut,0
2003,295,ems,C5,ash,0
2003,295,ems,C5,unknown,2.981
2003,295,ems,C5,fruit.flower.bud,0.45
2003,295,ems,C5,twig.bark,1.142
2003,295,ems,C5,acorn,24.144
2003,295,ems,D1,oak,19.725
2003,295,ems,D1,w.oak,0
2003,295,ems,D1,r.maple,16.67
2003,295,ems,D1,str.maple,0
2003,295,ems,D1,beech,0
2003,295,ems,D1,birch,0.658
2003,295,ems,D1,hemlock,0
2003,295,ems,D1,spruce,0
2003,295,ems,D1,r.pine,0
2003,295,ems,D1,w.pine,5.825
2003,295,ems,D1,cherry,0.083
2003,295,ems,D1,w.hazel,0
2003,295,ems,D1,chestnut,0
2003,295,ems,D1,ash,0
2003,295,ems,D1,unknown,1.601
2003,295,ems,D1,fruit.flower.bud,0.505
2003,295,ems,D1,twig.bark,4.927
2003,295,ems,D1,acorn,14.36
2003,295,ems,D2,oak,14.754
2003,295,ems,D2,w.oak,0
2003,295,ems,D2,r.maple,30.11
2003,295,ems,D2,str.maple,0
2003,295,ems,D2,beech,0
2003,295,ems,D2,birch,4.053
2003,295,ems,D2,hemlock,0
2003,295,ems,D2,spruce,0
2003,295,ems,D2,r.pine,0
2003,295,ems,D2,w.pine,0.779
2003,295,ems,D2,cherry,1.041
2003,295,ems,D2,w.hazel,0
2003,295,ems,D2,chestnut,1.013
2003,295,ems,D2,ash,0
2003,295,ems,D2,unknown,2.482
2003,295,ems,D2,fruit.flower.bud,0.341
2003,295,ems,D2,twig.bark,3.771
2003,295,ems,D2,acorn,3.886
2003,295,ems,D3,oak,16.334
2003,295,ems,D3,w.oak,0
2003,295,ems,D3,r.maple,49.81
2003,295,ems,D3,str.maple,0
2003,295,ems,D3,beech,0.604
2003,295,ems,D3,birch,6.031
2003,295,ems,D3,hemlock,0.012
2003,295,ems,D3,spruce,0
2003,295,ems,D3,r.pine,0
2003,295,ems,D3,w.pine,0
2003,295,ems,D3,cherry,0.404
2003,295,ems,D3,w.hazel,0
2003,295,ems,D3,chestnut,0.312
2003,295,ems,D3,ash,0
2003,295,ems,D3,unknown,1.544
2003,295,ems,D3,fruit.flower.bud,0.062
2003,295,ems,D3,twig.bark,0.893
2003,295,ems,D3,acorn,2.541
2003,295,ems,D4,oak,0.584
2003,295,ems,D4,w.oak,0
2003,295,ems,D4,r.maple,27.118
2003,295,ems,D4,str.maple,0
2003,295,ems,D4,beech,0
2003,295,ems,D4,birch,0
2003,295,ems,D4,hemlock,0
2003,295,ems,D4,spruce,0
2003,295,ems,D4,r.pine,0
2003,295,ems,D4,w.pine,0
2003,295,ems,D4,cherry,8.732
2003,295,ems,D4,w.hazel,0
2003,295,ems,D4,chestnut,0
2003,295,ems,D4,ash,12.295
2003,295,ems,D4,unknown,9.396
2003,295,ems,D4,fruit.flower.bud,1.077
2003,295,ems,D4,twig.bark,0.959
2003,295,ems,D4,acorn,0
2003,295,ems,D5,oak,16.887
2003,295,ems,D5,w.oak,0
2003,295,ems,D5,r.maple,38.065
2003,295,ems,D5,str.maple,3.074
2003,295,ems,D5,beech,0.119
2003,295,ems,D5,birch,3.196
2003,295,ems,D5,hemlock,0.433
2003,295,ems,D5,spruce,0
2003,295,ems,D5,r.pine,0.051
2003,295,ems,D5,w.pine,0
2003,295,ems,D5,cherry,0.443
2003,295,ems,D5,w.hazel,0
2003,295,ems,D5,chestnut,0
2003,295,ems,D5,ash,0
2003,295,ems,D5,unknown,2.981
2003,295,ems,D5,fruit.flower.bud,0.374
2003,295,ems,D5,twig.bark,4.627
2003,295,ems,D5,acorn,6.719
2003,295,ems,E1,oak,11.249
2003,295,ems,E1,w.oak,0
2003,295,ems,E1,r.maple,14.665
2003,295,ems,E1,str.maple,0
2003,295,ems,E1,beech,0.428
2003,295,ems,E1,birch,9.187
2003,295,ems,E1,hemlock,0.24
2003,295,ems,E1,spruce,0
2003,295,ems,E1,r.pine,0
2003,295,ems,E1,w.pine,0.04
2003,295,ems,E1,cherry,0.335
2003,295,ems,E1,w.hazel,0.313
2003,295,ems,E1,chestnut,0
2003,295,ems,E1,ash,0
2003,295,ems,E1,unknown,1.009
2003,295,ems,E1,fruit.flower.bud,0
2003,295,ems,E1,twig.bark,0.862
2003,295,ems,E1,acorn,2.835
2003,295,ems,E2,oak,10.444
2003,295,ems,E2,w.oak,0
2003,295,ems,E2,r.maple,12.167
2003,295,ems,E2,str.maple,0
2003,295,ems,E2,beech,0.501
2003,295,ems,E2,birch,1.094
2003,295,ems,E2,hemlock,0.039
2003,295,ems,E2,spruce,0
2003,295,ems,E2,r.pine,14.378
2003,295,ems,E2,w.pine,0
2003,295,ems,E2,cherry,0.54
2003,295,ems,E2,w.hazel,2.695
2003,295,ems,E2,chestnut,0
2003,295,ems,E2,ash,0
2003,295,ems,E2,unknown,1.305
2003,295,ems,E2,fruit.flower.bud,0.502
2003,295,ems,E2,twig.bark,2.254
2003,295,ems,E2,acorn,3.991
2003,295,ems,E3,oak,26.301
2003,295,ems,E3,w.oak,0
2003,295,ems,E3,r.maple,11.854
2003,295,ems,E3,str.maple,0
2003,295,ems,E3,beech,0.417
2003,295,ems,E3,birch,0.789
2003,295,ems,E3,hemlock,0.013
2003,295,ems,E3,spruce,0
2003,295,ems,E3,r.pine,0
2003,295,ems,E3,w.pine,0.232
2003,295,ems,E3,cherry,0
2003,295,ems,E3,w.hazel,1.271
2003,295,ems,E3,chestnut,0
2003,295,ems,E3,ash,0
2003,295,ems,E3,unknown,0.675
2003,295,ems,E3,fruit.flower.bud,0.872
2003,295,ems,E3,twig.bark,4.84
2003,295,ems,E3,acorn,6.873
2003,295,ems,E4,oak,25.829
2003,295,ems,E4,w.oak,0.374
2003,295,ems,E4,r.maple,22.415
2003,295,ems,E4,str.maple,0
2003,295,ems,E4,beech,0
2003,295,ems,E4,birch,8.304
2003,295,ems,E4,hemlock,0
2003,295,ems,E4,spruce,2.005
2003,295,ems,E4,r.pine,0
2003,295,ems,E4,w.pine,5.757
2003,295,ems,E4,cherry,0
2003,295,ems,E4,w.hazel,0
2003,295,ems,E4,chestnut,0
2003,295,ems,E4,ash,0
2003,295,ems,E4,unknown,0.79
2003,295,ems,E4,fruit.flower.bud,0.434
2003,295,ems,E4,twig.bark,2.245
2003,295,ems,E4,acorn,3.225
2003,295,ems,E5,oak,3.75
2003,295,ems,E5,w.oak,0.895
2003,295,ems,E5,r.maple,15.993
2003,295,ems,E5,str.maple,0
2003,295,ems,E5,beech,1.015
2003,295,ems,E5,birch,0.097
2003,295,ems,E5,hemlock,3.178
2003,295,ems,E5,spruce,0
2003,295,ems,E5,r.pine,0
2003,295,ems,E5,w.pine,14.283
2003,295,ems,E5,cherry,0
2003,295,ems,E5,w.hazel,0
2003,295,ems,E5,chestnut,0
2003,295,ems,E5,ash,0
2003,295,ems,E5,unknown,0.095
2003,295,ems,E5,fruit.flower.bud,2.856
2003,295,ems,E5,twig.bark,1.754
2003,295,ems,E5,acorn,0
2003,295,ems,F1,oak,1.34
2003,295,ems,F1,w.oak,0
2003,295,ems,F1,r.maple,35.396
2003,295,ems,F1,str.maple,0
2003,295,ems,F1,beech,0
2003,295,ems,F1,birch,0
2003,295,ems,F1,hemlock,0.049
2003,295,ems,F1,spruce,0
2003,295,ems,F1,r.pine,22.303
2003,295,ems,F1,w.pine,1.156
2003,295,ems,F1,cherry,0.318
2003,295,ems,F1,w.hazel,0
2003,295,ems,F1,chestnut,0
2003,295,ems,F1,ash,0.062
2003,295,ems,F1,unknown,2.233
2003,295,ems,F1,fruit.flower.bud,1.278
2003,295,ems,F1,twig.bark,1.876
2003,295,ems,F1,acorn,2.022
2003,295,ems,F2,oak,10.085
2003,295,ems,F2,w.oak,0
2003,295,ems,F2,r.maple,37.611
2003,295,ems,F2,str.maple,0
2003,295,ems,F2,beech,0.57
2003,295,ems,F2,birch,15.521
2003,295,ems,F2,hemlock,0.608
2003,295,ems,F2,spruce,0
2003,295,ems,F2,r.pine,0
2003,295,ems,F2,w.pine,0.3
2003,295,ems,F2,cherry,0
2003,295,ems,F2,w.hazel,1.678
2003,295,ems,F2,chestnut,0
2003,295,ems,F2,ash,0
2003,295,ems,F2,unknown,1.415
2003,295,ems,F2,fruit.flower.bud,0.336
2003,295,ems,F2,twig.bark,1.034
2003,295,ems,F2,acorn,4.923
2003,295,ems,F3,oak,11.59
2003,295,ems,F3,w.oak,0
2003,295,ems,F3,r.maple,13.389
2003,295,ems,F3,str.maple,0
2003,295,ems,F3,beech,0
2003,295,ems,F3,birch,6.366
2003,295,ems,F3,hemlock,0.861
2003,295,ems,F3,spruce,0
2003,295,ems,F3,r.pine,0
2003,295,ems,F3,w.pine,5.313
2003,295,ems,F3,cherry,0
2003,295,ems,F3,w.hazel,6.594
2003,295,ems,F3,chestnut,0
2003,295,ems,F3,ash,0
2003,295,ems,F3,unknown,0.747
2003,295,ems,F3,fruit.flower.bud,0
2003,295,ems,F3,twig.bark,0.587
2003,295,ems,F3,acorn,3.18
2003,295,ems,F4,oak,23.884
2003,295,ems,F4,w.oak,0
2003,295,ems,F4,r.maple,18.399
2003,295,ems,F4,str.maple,0
2003,295,ems,F4,beech,0
2003,295,ems,F4,birch,3.17
2003,295,ems,F4,hemlock,0.295
2003,295,ems,F4,spruce,0
2003,295,ems,F4,r.pine,0
2003,295,ems,F4,w.pine,7.794
2003,295,ems,F4,cherry,0.446
2003,295,ems,F4,w.hazel,0
2003,295,ems,F4,chestnut,0
2003,295,ems,F4,ash,0.98
2003,295,ems,F4,unknown,0.417
2003,295,ems,F4,fruit.flower.bud,0.046
2003,295,ems,F4,twig.bark,9
2003,295,ems,F4,acorn,3.101
2003,295,ems,F5,oak,20.496
2003,295,ems,F5,w.oak,0
2003,295,ems,F5,r.maple,10.534
2003,295,ems,F5,str.maple,0
2003,295,ems,F5,beech,0.279
2003,295,ems,F5,birch,3.696
2003,295,ems,F5,hemlock,0.324
2003,295,ems,F5,spruce,0
2003,295,ems,F5,r.pine,0
2003,295,ems,F5,w.pine,9.571
2003,295,ems,F5,cherry,2.665
2003,295,ems,F5,w.hazel,0
2003,295,ems,F5,chestnut,0.153
2003,295,ems,F5,ash,0
2003,295,ems,F5,unknown,6.628
2003,295,ems,F5,fruit.flower.bud,0.177
2003,295,ems,F5,twig.bark,1.034
2003,295,ems,F5,acorn,5.307
2003,295,ems,G1,oak,0.539
2003,295,ems,G1,w.oak,0
2003,295,ems,G1,r.maple,7.914
2003,295,ems,G1,str.maple,0
2003,295,ems,G1,beech,0.129
2003,295,ems,G1,birch,0
2003,295,ems,G1,hemlock,0.971
2003,295,ems,G1,spruce,0
2003,295,ems,G1,r.pine,30.434
2003,295,ems,G1,w.pine,1.764
2003,295,ems,G1,cherry,0.598
2003,295,ems,G1,w.hazel,0.157
2003,295,ems,G1,chestnut,0
2003,295,ems,G1,ash,0
2003,295,ems,G1,unknown,1.272
2003,295,ems,G1,fruit.flower.bud,1.602
2003,295,ems,G1,twig.bark,1.923
2003,295,ems,G1,acorn,0
2003,295,ems,G2,oak,4.838
2003,295,ems,G2,w.oak,0.554
2003,295,ems,G2,r.maple,8.143
2003,295,ems,G2,str.maple,0
2003,295,ems,G2,beech,1.948
2003,295,ems,G2,birch,2.16
2003,295,ems,G2,hemlock,4.571
2003,295,ems,G2,spruce,0
2003,295,ems,G2,r.pine,0
2003,295,ems,G2,w.pine,0.134
2003,295,ems,G2,cherry,2.614
2003,295,ems,G2,w.hazel,0
2003,295,ems,G2,chestnut,0
2003,295,ems,G2,ash,0
2003,295,ems,G2,unknown,0.395
2003,295,ems,G2,fruit.flower.bud,2.298
2003,295,ems,G2,twig.bark,2.312
2003,295,ems,G2,acorn,0
2003,295,ems,G4,oak,7.966
2003,295,ems,G4,w.oak,0
2003,295,ems,G4,r.maple,11.662
2003,295,ems,G4,str.maple,0
2003,295,ems,G4,beech,0
2003,295,ems,G4,birch,5.82
2003,295,ems,G4,hemlock,0.13
2003,295,ems,G4,spruce,0
2003,295,ems,G4,r.pine,0
2003,295,ems,G4,w.pine,0.138
2003,295,ems,G4,cherry,0
2003,295,ems,G4,w.hazel,3.409
2003,295,ems,G4,chestnut,0
2003,295,ems,G4,ash,0
2003,295,ems,G4,unknown,6.46
2003,295,ems,G4,fruit.flower.bud,0.076
2003,295,ems,G4,twig.bark,1.613
2003,295,ems,G4,acorn,4.632
2003,295,ems,G5,oak,19.248
2003,295,ems,G5,w.oak,0
2003,295,ems,G5,r.maple,8.981
2003,295,ems,G5,str.maple,0
2003,295,ems,G5,beech,1.283
2003,295,ems,G5,birch,3.743
2003,295,ems,G5,hemlock,3.519
2003,295,ems,G5,spruce,0
2003,295,ems,G5,r.pine,0
2003,295,ems,G5,w.pine,2.448
2003,295,ems,G5,cherry,0
2003,295,ems,G5,w.hazel,0
2003,295,ems,G5,chestnut,0
2003,295,ems,G5,ash,0
2003,295,ems,G5,unknown,0.269
2003,295,ems,G5,fruit.flower.bud,0.261
2003,295,ems,G5,twig.bark,1.385
2003,295,ems,G5,acorn,15.522
2003,295,ems,H1,oak,4.307
2003,295,ems,H1,w.oak,0
2003,295,ems,H1,r.maple,10.403
2003,295,ems,H1,str.maple,0
2003,295,ems,H1,beech,0.553
2003,295,ems,H1,birch,0.544
2003,295,ems,H1,hemlock,1.794
2003,295,ems,H1,spruce,0
2003,295,ems,H1,r.pine,0
2003,295,ems,H1,w.pine,6.181
2003,295,ems,H1,cherry,0
2003,295,ems,H1,w.hazel,0
2003,295,ems,H1,chestnut,0
2003,295,ems,H1,ash,0
2003,295,ems,H1,unknown,0.375
2003,295,ems,H1,fruit.flower.bud,0.297
2003,295,ems,H1,twig.bark,0.926
2003,295,ems,H1,acorn,9.047
2003,295,ems,H2,oak,14.448
2003,295,ems,H2,w.oak,0
2003,295,ems,H2,r.maple,7.213
2003,295,ems,H2,str.maple,0
2003,295,ems,H2,beech,0.558
2003,295,ems,H2,birch,19.734
2003,295,ems,H2,hemlock,4.213
2003,295,ems,H2,spruce,0
2003,295,ems,H2,r.pine,0
2003,295,ems,H2,w.pine,0.309
2003,295,ems,H2,cherry,0
2003,295,ems,H2,w.hazel,0
2003,295,ems,H2,chestnut,0
2003,295,ems,H2,ash,0
2003,295,ems,H2,unknown,0.096
2003,295,ems,H2,fruit.flower.bud,3.91
2003,295,ems,H2,twig.bark,3.787
2003,295,ems,H2,acorn,0
2003,295,ems,H5,oak,7.498
2003,295,ems,H5,w.oak,0
2003,295,ems,H5,r.maple,14.244
2003,295,ems,H5,str.maple,0
2003,295,ems,H5,beech,1.773
2003,295,ems,H5,birch,8.418
2003,295,ems,H5,hemlock,3.064
2003,295,ems,H5,spruce,0
2003,295,ems,H5,r.pine,0
2003,295,ems,H5,w.pine,1.435
2003,295,ems,H5,cherry,0
2003,295,ems,H5,w.hazel,0
2003,295,ems,H5,chestnut,0
2003,295,ems,H5,ash,0
2003,295,ems,H5,unknown,0.177
2003,295,ems,H5,fruit.flower.bud,0.806
2003,295,ems,H5,twig.bark,1.368
2003,295,ems,H5,acorn,1.101
2003,322,ems,A1,oak,51.38
2003,322,ems,A1,w.oak,0.588
2003,322,ems,A1,r.maple,1.299
2003,322,ems,A1,str.maple,0
2003,322,ems,A1,beech,0.667
2003,322,ems,A1,birch,0.193
2003,322,ems,A1,hemlock,0.5
2003,322,ems,A1,spruce,0
2003,322,ems,A1,r.pine,0
2003,322,ems,A1,w.pine,0
2003,322,ems,A1,cherry,0
2003,322,ems,A1,w.hazel,0
2003,322,ems,A1,chestnut,0
2003,322,ems,A1,ash,0
2003,322,ems,A1,unknown,1.701
2003,322,ems,A1,fruit.flower.bud,0
2003,322,ems,A1,twig.bark,0.1
2003,322,ems,A1,acorn,5.901
2003,322,ems,A2,oak,37.034
2003,322,ems,A2,w.oak,0
2003,322,ems,A2,r.maple,0
2003,322,ems,A2,str.maple,0
2003,322,ems,A2,beech,8.284
2003,322,ems,A2,birch,0
2003,322,ems,A2,hemlock,0
2003,322,ems,A2,spruce,0
2003,322,ems,A2,r.pine,0
2003,322,ems,A2,w.pine,0.077
2003,322,ems,A2,cherry,0
2003,322,ems,A2,w.hazel,0
2003,322,ems,A2,chestnut,0
2003,322,ems,A2,ash,0
2003,322,ems,A2,unknown,0.094
2003,322,ems,A2,fruit.flower.bud,0.033
2003,322,ems,A2,twig.bark,0.14
2003,322,ems,A2,acorn,5.16
2003,322,ems,A3,oak,59.409
2003,322,ems,A3,w.oak,0
