date,jday,time,plot,collar,range.min,range.max,x.cutoff,mean.slope,stdev.slope,N.pts,flag.stdev,Tair,Tsoil,collar.height.m,flux
1999-06-09,160,850,H3,39,379.36,468.46,218.43,0.33,0.04,8,0,15.7,17.3,0.16,2.15
1999-06-09,160,855,H3,40,381,462.42,97.68,0.3,0.09,32,0,15.9,16.8,0.17,2.05
1999-06-09,160,910,H4,41,369.43,403.59,152.8,0.18,0.02,21,0,15.3,17.7,0.13,0.95
1999-06-09,160,915,H4,42,371.14,411.88,182.61,0.2,0.1,15,0,15.4,15.8,0.15,1.21
1999-06-09,160,920,H4,43,369.42,418.71,144,0.25,0.07,24,0,16.9,17.4,0.14,1.42
1999-06-09,160,925,H4,44,372.72,446.11,103.18,0.38,0.02,31,0,15.3,15.3,0.13,2.06
1999-06-09,160,930,H4,45,374.48,478.04,158.31,0.57,0.01,21,0,15.2,15.6,0.12,2.82
1999-06-09,160,1145,X1,61,374.51,439.45,138.49,0.3,0.03,24,0,14.1,13.3,0.14,1.77
1999-06-09,160,1150,X1,62,371.87,494.75,103.77,0.6,0.09,31,0,14.2,14.4,0.16,3.89
1999-06-09,160,1200,X1,63,371.74,418.99,142.9,0.22,0.05,23,0,14.3,13.5,0.16,1.49
1999-06-09,160,1205,X1,64,372.21,489.71,144,0.51,0.04,23,0,13.8,13.3,0.15,3.11
1999-06-09,160,1210,X1,65,382.32,456.5,212.92,0.47,0.02,9,0,14,13.2,0.15,2.91
1999-06-09,160,1215,X2,66,371.31,435.91,198.02,0.33,0.02,12,0,13.5,13.8,0.13,1.8
1999-06-09,160,1220,X2,67,371.21,412.33,103.18,0.17,0.05,31,0,13.1,14,0.16,1.09
1999-06-09,160,1225,X2,68,375.49,440.7,274.66,NA,NA,0,NA,13.7,13.1,0.14,NA
1999-06-09,160,1230,X2,69,371.54,446.04,199.12,0.42,0.02,13,0,13.3,13.5,0.16,2.73
1999-06-09,160,1235,X2,70,372.01,444.15,108.69,0.29,0.07,30,0,13.3,14,0.15,1.74
1999-06-09,160,1245,X3,71,370.37,437.04,103.18,0.29,0.12,31,0,12.9,13.3,0.17,2.01
1999-06-09,160,1250,X3,72,369.56,427.58,193.03,0.34,0.02,13,0,13.1,12.7,0.17,2.46
1999-06-09,160,1255,X3,73,370.73,461.83,147.89,0.42,0.13,22,0,13,13,0.14,2.49
1999-06-09,160,1300,X3,74,370.98,427.05,178.2,0.24,0.05,16,0,12.9,12.8,0.16,1.59
1999-06-09,160,1305,X3,75,370.61,453.75,138.49,0.33,0.02,24,0,12.9,12.6,0.15,2.03
1999-06-22,173,915,B3,1,365.81,458.92,223.52,0.22,0.02,7,0,21.7,13.2,0.16,1.39
1999-06-22,173,920,B3,2,363.29,445.12,193.18,0.34,0.04,13,0,21.4,13.7,0.16,2.24
1999-06-22,173,925,B3,3,376.8,507.69,202.74,0.72,0.02,11,0,21.1,13.8,0.15,4.32
1999-06-22,173,930,B3,4,377.61,617.29,117.99,1.16,0.1,28,0,20.8,15.3,0.15,7.13
1999-06-22,173,935,B3,5,361.6,652.24,217.32,1.02,0.06,8,0,21.4,13.6,0.16,6.47
1999-06-22,173,950,B4,6,364.09,455.65,212.83,0.58,0.02,9,0,22.9,13.9,0.18,4.13
1999-06-22,173,955,B4,7,362.52,474.59,197.14,0.52,0.03,11,0,23.3,13.8,0.17,3.62
1999-06-22,173,1000,B4,8,363.43,428.72,193.18,0.35,0.02,13,0,23.6,13.7,0.17,2.44
1999-06-22,173,1005,B4,9,368.51,519.38,212.83,0.65,0.02,9,0,22.6,13.6,0.15,3.99
1999-06-22,173,1010,B4,10,365.91,496.08,202.74,0.41,0.02,10,0,22.6,14.3,0.16,2.61
1999-06-22,173,840,C3,11,378.41,535.33,178.6,0.89,0.05,16,0,19.8,12.6,0.15,5.5
1999-06-22,173,845,C3,12,382.23,515.58,228,0.65,0.01,6,0,19.1,13,0.14,3.79
1999-06-22,173,850,C3,13,380.21,470.56,202.15,0.46,0.02,11,0,18.8,12.7,0.17,3.13
1999-06-22,173,855,C3,14,397.8,544.68,213.43,0.84,0.04,9,0,19.3,12.9,0.16,5.51
1999-06-22,173,900,C3,15,378.12,512.93,187.57,0.56,0.02,14,0,19.5,14,0.16,3.63
1999-06-22,173,1210,D5,16,364.53,501.74,181.97,0.54,0.12,15,0,27.3,15.3,0.16,3.37
1999-06-22,173,1215,D5,17,363.42,455.13,173,0.44,0.06,17,0,27.8,14.3,0.15,2.64
1999-06-22,173,1220,D5,18,363.29,452.61,167.91,0.51,0.04,18,0,27.6,14.3,0.15,3.05
1999-06-22,173,1225,D5,19,362.73,465.23,202.15,0.46,0.01,11,0,27.2,14.6,0.16,2.92
1999-06-22,173,1230,D5,20,366.87,429.6,193.77,0.29,0.02,13,0,26.8,15.9,0.16,1.8
1999-06-22,173,1240,E3,21,359.53,470.47,243.7,0.38,0.01,5,0,26.5,14.1,0.19,2.86
1999-06-22,173,1245,E3,22,366.4,453.52,174.12,0.42,0.01,16,0,26.3,14.6,0.15,2.46
1999-06-22,173,1250,E3,23,360.71,450.53,177.48,0.48,0.01,16,0,26.7,14.6,0.16,3.05
1999-06-22,173,1255,E3,24,361.88,467.88,197.14,0.58,0.01,13,0,26.4,14.9,0.15,3.46
1999-06-22,173,1300,E3,25,361.45,514.13,162.91,0.78,0.12,19,0,27.7,14.4,0.17,5.15
1999-06-22,173,1025,A4,46,365.84,490.8,223.52,0.16,0.05,7,0,23.4,14.7,0.16,1.05
1999-06-22,173,1030,A4,47,365.25,487.55,123.07,0.54,0.05,27,0,23.8,13.7,0.17,3.54
1999-06-22,173,1035,A4,48,366.99,482.29,148.26,0.39,0.02,22,0,23.8,13.8,0.17,2.72
1999-06-22,173,1040,A4,49,361.93,456.8,222.92,0.38,0.01,7,0,24,13.8,0.17,2.5
1999-06-22,173,1045,A4,50,360.02,435.33,198.26,0.45,0.05,12,0,24.7,14.3,0.15,2.63
1999-06-22,173,1100,A5,51,360.81,472.52,217.32,0.33,0.02,7,0,25.7,14.3,0.15,2.01
1999-06-22,173,1105,A5,52,361.54,493.69,275.16,NA,NA,0,NA,26.9,14.3,0.16,NA
1999-06-22,173,1110,A5,53,363.3,430.94,213.95,0.4,0.01,9,0,26.1,14,0.15,2.4
1999-06-22,173,1115,A5,54,361.57,439.39,148.26,0.41,0.01,22,0,26.4,14.8,0.15,2.4
1999-06-22,173,1120,A5,55,362.46,472.26,173.52,0.48,0.05,16,0,26.4,14.2,0.14,2.73
1999-06-22,173,1135,B5,56,362.29,453.77,233.61,0.31,0.01,6,0,26.4,15.1,0.16,1.93
1999-06-22,173,1140,B5,57,364.05,500.7,197.66,0.58,0.02,12,0,27,14.4,0.15,3.48
1999-06-22,173,1145,B5,58,362.89,449.8,168.51,0.49,0.05,18,0,26.4,14,0.16,3.01
1999-06-22,173,1150,B5,59,365.37,479.32,53.42,0.45,0.14,41,0,28.3,14.3,0.16,2.89
1999-06-22,173,1155,B5,60,363.02,473.17,116.87,0.53,0.13,28,0,27.6,14.5,0.16,3.3
1999-06-23,174,1100,G3,26,356.21,487.21,152.66,0.65,0.14,21,0,29.3,16.2,0.13,3.4
1999-06-23,174,1105,G3,27,365.08,490.05,183.54,0.48,0.04,15,0,28.4,17.2,0.13,2.45
1999-06-23,174,1110,G3,28,361.41,444.04,108.08,0.44,0.1,30,0,28.2,16,0.14,2.36
1999-06-23,174,1115,G3,29,357.17,488.07,278.33,NA,NA,0,NA,30.4,17.6,0.18,NA
1999-06-23,174,1120,G3,30,365.03,458.44,148.62,0.42,0.02,23,0,28.6,15.2,0.14,2.23
1999-06-23,174,1005,G5,31,371.71,460.61,280.61,NA,NA,0,NA,26.8,15.3,0.15,NA
1999-06-23,174,1010,G5,32,378.21,473.83,233.22,0.46,0.02,6,0,25.1,15.1,0.14,2.66
1999-06-23,174,1015,G5,33,369.16,463.81,212.07,0.44,0.02,12,0,27.6,14.8,0.15,2.65
1999-06-23,174,1020,G5,34,373.72,482.51,197.23,0.53,0.02,12,0,25.3,14.1,0.14,2.87
1999-06-23,174,1025,G5,35,375.47,449.79,183.54,0.43,0.01,16,0,24.8,14.1,0.14,2.32
1999-06-23,174,840,H3,36,352.86,499.92,112.64,0.71,0.02,29,0,22.7,14.8,0.17,4.77
1999-06-23,174,845,H3,37,355.04,569.92,167.49,1.17,0.04,18,0,23,15.2,0.17,8.04
1999-06-23,174,850,H3,38,355.75,566.06,168.1,0.27,0.02,19,0,21.4,14.7,0.16,1.73
1999-06-23,174,855,H3,39,349.72,446.88,192.67,0.5,0.02,13,0,22.8,16.1,0.16,3.21
1999-06-23,174,900,H3,40,352.25,436.13,223.48,0.46,0.03,9,0,23.4,15.8,0.17,3.07
1999-06-23,174,930,H4,41,352.59,414.84,212.07,0.37,0.03,9,0,27,16.8,0.13,1.92
1999-06-23,174,935,H4,42,352.7,439.73,198.38,0.52,0.02,12,0,25.7,15.8,0.15,3.04
1999-06-23,174,940,H4,43,343.92,420.16,112.64,0.35,0.02,30,0,25.9,16.3,0.14,1.95
1999-06-23,174,945,H4,44,342.69,486.54,177.76,0.6,0.02,17,0,25.2,15.3,0.13,3.15
1999-06-23,174,950,H4,45,351.05,566.88,158.97,0.88,0.03,22,0,27.4,14.8,0.12,4.18
1999-06-23,174,1300,X1,61,369.26,500.16,151.51,0.73,0.05,21,0,27.8,14.4,0.14,4.05
1999-06-23,174,1305,X1,62,365.69,514.37,183.54,0.74,0.01,15,0,26.7,16.2,0.16,4.6
1999-06-23,174,1310,X1,63,359.81,476.15,168.1,0.45,0.05,18,0,27.4,14.9,0.16,2.93
1999-06-23,174,1315,X1,64,369.92,611.25,203.47,0.99,0.06,11,0,28.4,15.1,0.15,5.79
1999-06-23,174,1320,X1,65,358.3,492.26,222.34,0.47,0.04,7,0,27.9,14.1,0.15,2.76
1999-06-23,174,1200,X2,66,363.88,498.45,208.65,0.51,0.04,11,0,28.1,14.7,0.13,2.66
1999-06-23,174,1205,X2,67,365.77,440.95,192.67,0.4,0.02,13,0,27.5,16.8,0.16,2.51
1999-06-23,174,1210,X2,68,369.25,500.09,147.48,0.72,0.12,22,0,27.4,15.2,0.14,4.12
1999-06-23,174,1215,X2,69,360.44,494.03,166.35,0.72,0.24,18,0,27.5,14.8,0.16,4.42
1999-06-23,174,1220,X2,70,357.35,527.94,188.64,0.82,0.02,14,0,27.7,15.7,0.15,4.7
1999-06-23,174,1235,X4,76,357.82,503.92,207.5,0.6,0.01,10,0,25.6,14,0.15,3.56
1999-06-23,174,1240,X4,77,375.98,425.01,83.51,0.36,0.03,15,0,25.8,13.8,0.16,2.32
1999-06-23,174,1245,X4,78,389.18,451.15,98.42,0.49,0.06,13,0,26.7,14.6,0.15,2.84
1999-06-23,174,1250,X4,79,386.43,453.44,182.4,NA,NA,0,NA,26.3,13.7,0.14,NA
1999-06-23,174,1255,X4,80,380.91,542.55,286.92,NA,NA,0,NA,27.6,14.7,0.15,NA
1999-06-24,175,1020,X3,71,373.15,478.2,131.88,0.53,0.05,25,0,24.8,13.8,0.17,3.54
1999-06-24,175,1025,X3,72,376.21,516.62,227.75,0.46,0.01,6,0,24.3,14.4,0.17,3.2
1999-06-24,175,1030,X3,73,375.65,491.04,213.44,0.32,0.01,9,0,24.2,15.2,0.14,1.81
1999-06-24,175,1035,X3,74,368.99,451.47,207.93,0.37,0.01,10,0,24.2,14.6,0.16,2.3
1999-06-24,175,1040,X3,75,371.7,695.41,98.27,1.27,0.14,32,0,24.7,14.6,0.15,7.61
1999-06-24,175,845,X5,81,370.56,422.45,201.91,NA,NA,0,NA,21.9,13.5,0.16,NA
1999-06-24,175,850,X5,82,393.61,595.38,168.22,0.66,0.02,18,0,21.6,13.3,0.16,4.37
1999-06-24,175,855,X5,83,365.33,484.4,187.52,0.47,0.01,14,0,21.6,13.7,0.16,3.01
1999-06-24,175,900,X5,84,368.35,506.79,203.53,0.39,0.01,11,0,21.2,13.3,0.14,2.15
1999-06-24,175,905,X5,85,364.29,498.63,183.12,0.6,0.01,15,0,20.8,12.9,0.15,3.6
1999-06-24,175,930,X6,86,366.65,479.7,203.01,0.48,0.01,11,0,22.6,15.9,0.16,3.01
1999-06-24,175,935,X6,87,365.35,480.87,188.11,0.51,0.04,15,0,22.9,14.9,0.15,3.01
1999-06-24,175,940,X6,88,373.4,492.56,112.58,0.48,0.02,28,0,23.3,14.7,0.14,2.65
1999-06-24,175,945,X6,89,369.97,465.12,148.4,0.41,0.02,22,0,24.2,14.9,0.14,2.38
1999-06-24,175,950,X6,90,368.85,475.91,91.07,0.45,0.1,32,0,24.9,14.7,0.12,2.21
1999-07-01,182,910,B3,1,426.66,670.15,183.2,0.79,0.03,15,0,18.9,16.5,0.16,5.13
1999-07-01,182,915,B3,2,416.45,595.54,143.72,0.85,0.06,23,0,18.9,17.3,0.16,5.63
1999-07-01,182,920,B3,3,438.43,714.13,222.76,0.91,0.01,7,0,18.7,16,0.15,5.56
1999-07-01,182,925,B3,4,451.37,944.79,223.38,2,0.06,7,0,18.8,17.1,0.15,12.36
1999-07-01,182,930,B3,5,460.87,957.12,207.66,2.09,0.07,10,0,18.8,16.4,0.16,13.34
1999-07-01,182,945,B4,6,405.05,578.12,148.37,0.68,0.04,22,0,19.3,16.6,0.18,4.91
1999-07-01,182,950,B4,7,408.76,620.01,143.1,0.72,0.02,23,0,19.2,16.7,0.17,5.08
1999-07-01,182,955,B4,8,402.31,663.28,172.21,0.73,0.12,17,0,19.2,16.3,0.17,5.15
1999-07-01,182,1000,B4,9,397.3,672.27,208.2,1.37,0.02,10,0,18.9,16.4,0.15,8.59
1999-07-01,182,1005,B4,10,413.67,587.71,280.89,NA,NA,0,NA,18.9,17.1,0.16,NA
1999-07-01,182,835,C3,11,443.69,715.82,182.66,0.8,0.03,19,0,18.5,15.7,0.15,4.99
1999-07-01,182,840,C3,12,483.65,771.04,161.14,1.17,0.02,19,0,18.2,15.7,0.14,6.78
1999-07-01,182,845,C3,13,491.43,626.47,137.92,0.41,0.09,24,0,18.3,15.2,0.17,2.76
1999-07-01,182,850,C3,14,522.12,761.03,158.28,1.1,0.02,20,0,18.1,16.2,0.16,7.22
1999-07-01,182,855,C3,15,461.97,805.7,182.04,1.18,0.17,15,0,18.4,16.4,0.16,7.68
1999-07-01,182,1020,A4,46,389.15,590.54,139.08,0.98,0.03,24,0,19.3,15.6,0.16,6.46
1999-07-01,182,1025,A4,47,413.46,703.18,278.03,NA,NA,0,NA,19.2,16.4,0.17,NA
1999-07-01,182,1030,A4,48,438.17,656.92,199.53,0.76,0.04,12,0,19.1,16.9,0.17,5.32
1999-07-01,182,1035,A4,49,519.17,770.08,187.3,0.98,0.04,14,0,19.1,17.2,0.17,6.64
1999-07-01,182,1040,A4,50,543.07,789.09,183.2,0.99,0.05,15,0,19.1,15.4,0.15,5.91
1999-07-02,183,1300,D5,16,371.88,489.5,227.43,0.82,0.03,6,0,24.4,17.4,0.16,5.14
1999-07-02,183,1305,D5,17,371.24,515.97,237.16,1.06,0.02,4,0,24.2,17.1,0.15,6.45
1999-07-02,183,1310,D5,18,369.16,512.66,143.54,0.68,0.13,23,0,24.4,18.5,0.15,4.15
1999-07-02,183,1315,D5,19,372.05,497.18,271.25,NA,NA,0,NA,24.1,17.7,0.16,NA
1999-07-02,183,1320,D5,20,371.12,568.64,176.55,1.1,0.11,16,0,23.6,19,0.16,6.79
1999-07-02,183,845,A5,51,392.19,561.13,217.12,0.77,0.03,8,0,22.1,17.6,0.15,4.77
1999-07-02,183,850,A5,52,377.94,515.14,198.24,0.69,0.1,12,0,21.8,17.9,0.16,4.44
1999-07-02,183,855,A5,53,384.69,606.71,198.24,1.36,0.04,12,0,22.3,17.4,0.15,8.22
1999-07-02,183,900,A5,54,384.57,542.63,198.24,1,0.12,12,0,23.1,17.2,0.15,5.98
1999-07-02,183,905,A5,55,382.63,644.44,138.14,1.28,0.37,24,0,22.9,17.2,0.14,7.42
1999-07-02,183,910,B5,56,391.22,566.11,173.3,0.79,0.08,17,0,21.7,16.9,0.16,4.9
1999-07-02,183,815,B5,57,383.73,679.09,82.35,1.38,0.15,35,0,21.7,16.9,0.15,8.45
1999-07-02,183,820,B5,58,396.55,613.25,208.47,0.9,0.03,10,0,21.7,18.3,0.16,5.64
1999-07-02,183,825,B5,59,384.41,563.09,198.24,1.08,0.03,12,0,21.6,17.7,0.16,7.08
1999-07-02,183,830,B5,60,380.72,610.67,197.66,1.05,0.05,12,0,21.6,16.8,0.16,6.73
1999-07-02,183,925,X1,61,377.38,635.09,177.63,1.24,0.07,16,0,22.7,16.8,0.14,7.05
1999-07-02,183,930,X1,62,392.48,619.81,162.49,1.06,0.19,19,0,22.8,17.2,0.16,6.72
1999-07-02,183,935,X1,63,386.5,549.41,168.4,0.45,0.07,18,0,22.8,16.7,0.16,2.92
1999-07-02,183,940,X1,64,380.49,637.11,142.96,1.22,0.09,23,0,22.4,16.7,0.15,7.29
1999-07-02,183,945,X1,65,380.65,579.75,168.4,0.85,0.07,18,0,22.8,16.3,0.15,5.08
1999-07-02,183,1000,X2,66,404.99,738.8,103.47,1.56,0.19,31,0,21.8,16.9,0.13,8.3
1999-07-02,183,1005,X2,67,436.96,578.18,227.43,0.87,0.01,6,0,21.6,17.2,0.16,5.49
1999-07-02,183,1010,X2,68,389.75,567.35,193.84,0.97,0.02,13,0,21.4,16.5,0.14,5.66
1999-07-02,183,1015,X2,69,405.45,610.77,197.66,1.07,0.04,12,0,21.3,16.4,0.16,6.7
1999-07-02,183,1020,X2,70,423.77,755.32,218.2,1.41,0.03,8,0,21.2,17.4,0.15,8.3
1999-07-02,183,1110,X3,71,371.81,472.02,228.51,0.81,0.02,6,0,23.6,16.1,0.17,5.4
1999-07-02,183,1115,X3,72,381.95,472.38,207.97,0.48,0.03,10,0,22.7,16.5,0.17,3.3
1999-07-02,183,1120,X3,73,374.34,602.99,233.41,0.91,0.01,5,0,22.3,17.7,0.14,5.26
1999-07-02,183,1125,X3,74,378.58,515.1,208.47,0.66,0.02,10,0,22.4,17.1,0.16,4.18
1999-07-02,183,1130,X3,75,370.56,623.68,147.36,1.11,0.07,22,0,23.2,17.1,0.15,6.64
1999-07-02,183,1040,X4,76,379.76,544.74,187.93,0.93,0.01,14,0,21.6,16.4,0.15,5.63
1999-07-02,183,1045,X4,77,376.77,528.76,168.4,0.69,0.03,18,0,21.7,16.1,0.16,4.45
1999-07-02,183,1050,X4,78,381.45,574.04,108.37,0.86,0.05,30,0,21.6,16.5,0.15,5.01
1999-07-02,183,1055,X4,79,373.79,506.97,148.44,0.75,0.02,22,0,21.9,15.9,0.14,4.31
1999-07-02,183,1100,X4,80,383.04,493.98,187.36,0.58,0.06,14,0,22.1,16.4,0.15,3.52
1999-07-02,183,1145,X5,81,368.5,483.39,92.66,0.57,0.14,33,0,24,16.8,0.16,3.64
1999-07-02,183,1150,X5,82,378.38,535.72,158.67,0.78,0.04,20,0,24,16.1,0.16,5.09
1999-07-02,183,1155,X5,83,369.68,589.82,233.91,0.83,0.02,5,0,24.1,16.7,0.16,5.26
1999-07-02,183,1200,X5,84,368.5,511.28,184.12,0.8,0.06,15,0,24.2,17.1,0.14,4.44
1999-07-02,183,1205,X5,85,370.26,509.6,222.53,0.95,0.05,7,0,24.2,17.9,0.15,5.62
1999-07-02,183,1215,X6,86,369.77,615.55,178.71,1.11,0.02,16,0,24.2,18.3,0.16,6.92
1999-07-02,183,1220,X6,87,371.78,581.48,104.05,1.04,0.05,31,0,24.2,17.1,0.15,6.06
1999-07-02,183,1225,X6,88,389.27,591.03,123,0.92,0.08,27,0,24.2,17.3,0.14,5.08
1999-07-02,183,1230,X6,89,369.13,598.87,213.38,0.73,0.07,9,0,24.4,17.9,0.14,4.21
1999-07-02,183,1235,X6,90,376.54,593.74,192.76,1.32,0.03,13,0,24.4,17.9,0.12,6.47
1999-07-03,184,1230,E3,21,363.23,560.54,207.23,0.73,0.02,12,0,26.2,17.2,0.19,5.51
1999-07-03,184,1235,E3,22,51.75,557.66,157.83,0.88,0.05,18,0,26.1,17.6,0.15,5.15
1999-07-03,184,1240,E3,23,349.31,520.25,198.26,0.83,0.07,12,0,26.8,17.8,0.16,5.27
1999-07-03,184,1245,E3,24,354.99,578.96,194.3,1.06,0.09,14,0,26.1,17.1,0.15,6.34
1999-07-03,184,1250,E3,25,357.27,568.33,177.48,1.1,0.06,17,0,25.9,17.1,0.17,7.34
1999-07-03,184,1055,G3,26,346.73,464.97,198.78,0.6,0.06,12,0,28.9,21.1,0.13,3.15
1999-07-03,184,1100,G3,27,346,503.37,188.17,0.68,0.06,14,0,30.1,22.4,0.13,3.47
1999-07-03,184,1105,G3,28,349.39,543.45,277.41,NA,NA,0,NA,30.2,20.2,0.14,NA
1999-07-03,184,1110,G3,29,343.68,408.68,188.69,0.4,0.02,14,0,29.9,18.5,0.18,2.81
1999-07-03,184,1115,G3,30,348.65,428.75,193.18,0.24,0.05,13,0,25.7,20.4,0.14,1.32
1999-07-03,184,1025,G5,31,359.94,624.68,270.68,NA,NA,0,NA,23.7,18.7,0.15,NA
1999-07-03,184,1030,G5,32,353.41,584.92,222.92,1.1,0.02,7,0,26.1,20.7,0.14,6.33
1999-07-03,184,1035,G5,33,361.28,535.66,92.73,0.72,0.04,33,0,24.4,19.4,0.15,4.38
1999-07-03,184,1040,G5,34,382.19,552.36,128.08,0.66,0.14,26,0,23.2,18.3,0.14,3.63
1999-07-03,184,1045,G5,35,378.57,550.48,207.83,0.93,0.03,10,0,23.8,18.4,0.14,5.07
1999-07-03,184,915,H3,36,353.27,549.77,128.08,0.82,0.14,26,0,21.6,18.1,0.17,5.6
1999-07-03,184,920,H3,37,351.62,538.33,77.56,0.75,0.23,36,0,22.3,17.7,0.17,5.12
1999-07-03,184,925,H3,38,351.49,434.03,138.77,0.34,0.02,24,0,21.7,17.3,0.16,2.19
1999-07-03,184,930,H3,39,362.01,441.36,222.92,0.55,0.02,7,0,20.8,17.9,0.16,3.56
1999-07-03,184,935,H3,40,356.54,504.45,124.19,0.5,0.06,27,0,20.8,17.8,0.17,3.34
1999-07-03,184,950,H4,41,349.61,429.65,54.01,0.35,0.07,41,0,24.1,20.6,0.13,1.86
1999-07-03,184,955,H4,42,350.11,506.77,153.34,0.77,0.03,21,0,25.5,19.7,0.15,4.51
1999-07-03,184,1000,H4,43,346.38,449.09,173.52,0.51,0.04,17,0,26.6,20.1,0.14,2.79
1999-07-03,184,1005,H4,44,351.57,478.14,213.43,0.55,0.03,10,0,26.3,19.7,0.13,2.92
1999-07-03,184,1010,H4,45,351.1,560.26,157.83,0.99,0.14,21,0,25.2,18.9,0.12,4.76
1999-07-07,188,855,A4,46,401.98,563.14,178.21,0.73,0.1,16,0,19.1,17.3,0.16,4.78
1999-07-07,188,900,A4,47,373.2,606.73,87.76,1,0.21,34,0,19.4,18.5,0.17,6.72
1999-07-07,188,905,A4,48,381.49,609.25,276.15,NA,NA,0,NA,19.6,18.9,0.17,NA
1999-07-07,188,910,A4,49,363.18,579.44,273.99,NA,NA,0,NA,19.7,19.1,0.17,NA
1999-07-07,188,915,A4,50,386.68,592.82,118.68,0.9,0.14,28,0,19.8,17.2,0.15,5.32
1999-07-07,188,930,A5,51,382.86,663.51,213.38,1.22,0.03,9,0,20.8,19.2,0.15,7.55
1999-07-07,188,935,A5,52,361,666.78,274.49,NA,NA,0,NA,21.1,19.6,0.16,NA
1999-07-07,188,940,A5,53,375.51,556.49,232.83,1.3,0.01,5,0,21.1,18.7,0.15,7.9
1999-07-07,188,945,A5,54,372.14,645.24,275.57,NA,NA,0,NA,20.1,18.4,0.15,NA
1999-07-07,188,950,A5,55,369.06,664.32,233.41,1.44,0.03,5,0,21.2,18.6,0.14,8.41
1999-07-07,188,820,B5,56,364.54,581.35,187.93,0.97,0.02,14,0,19,18.3,0.16,6.13
1999-07-07,188,825,B5,57,363.72,624.16,213.38,1.17,0.03,9,0,19,17.7,0.15,7.2
1999-07-07,188,830,B5,58,369.91,595.28,228.01,0.76,0.02,6,0,18.8,18.7,0.16,4.8
1999-07-07,188,835,B5,59,364.89,602.28,183.61,1.16,0.05,15,0,18.9,18.1,0.16,7.71
1999-07-07,188,840,B5,60,366.44,613.67,197.09,1.15,0.04,12,0,19.1,18.6,0.16,7.41
1999-07-07,188,1000,X1,61,357.29,548.43,187.36,0.96,0.04,14,0,20.8,17.8,0.14,5.46
1999-07-07,188,1005,X1,62,357.74,737,275.57,NA,NA,0,NA,20.9,18.7,0.16,NA
1999-07-07,188,1010,X1,63,362.43,574.39,177.63,0.73,0.03,16,0,20.8,18.1,0.16,4.79
1999-07-07,188,1015,X1,64,357.03,541.29,176.55,0.65,0.06,16,0,20.9,17.8,0.15,3.89
1999-07-07,188,1020,X1,65,358.99,510.82,198.24,0.92,0.03,12,0,20.8,17.7,0.15,5.58
1999-07-07,188,1035,X2,66,362.42,680.07,275.57,NA,NA,0,NA,21.8,18.7,0.13,NA
1999-07-07,188,1040,X2,67,373.97,585.97,223.1,1.04,0.03,7,0,22.3,18.4,0.16,6.58
1999-07-07,188,1045,X2,68,372.14,713.52,122.42,1.49,0.1,27,0,21.8,17.9,0.14,8.65
1999-07-07,188,1050,X2,69,381.12,668.16,188.44,1.33,0.1,14,0,21.8,17.7,0.16,8.32
1999-07-07,188,1055,X2,70,360.77,634.42,198.75,1.27,0.03,12,0,21.9,18.6,0.15,7.45
1999-07-07,188,1155,X3,71,366.82,526.19,228.01,0.81,0.02,6,0,23.7,17.7,0.17,5.38
1999-07-07,188,1200,X3,72,361.59,570.15,219.28,0.94,0.03,8,0,22.8,18,0.17,6.54
1999-07-07,188,1205,X3,73,373.24,619.82,276.15,NA,NA,0,NA,21.2,18.2,0.14,NA
1999-07-07,188,1210,X3,74,360.71,560.61,148.44,1.06,0.08,22,0,21.7,18.4,0.16,6.72
1999-07-07,188,1215,X3,75,368.7,794.04,274.49,NA,NA,0,NA,23.2,18.2,0.15,NA
1999-07-07,188,1100,X4,76,364.77,559.93,233.91,0.94,0.01,5,0,21.4,17.2,0.15,5.73
1999-07-07,188,1105,X4,77,363.02,536.89,183.61,1.01,0.04,15,0,21.4,17.3,0.16,6.52
1999-07-07,188,1110,X4,78,358.1,600.78,142.46,1.03,0.07,23,0,21.3,17.9,0.15,6.05
1999-07-07,188,1115,X4,79,359.64,618.58,183.03,1.01,0.05,15,0,21.6,16.8,0.14,5.84
1999-07-07,188,1120,X4,80,361.72,582.53,213.38,1.32,0.03,9,0,21.8,17.4,0.15,8.05
1999-07-07,188,1235,X5,81,360.12,549.92,227.43,0.67,0.03,6,0,23.4,17.4,0.16,4.27
1999-07-07,188,1240,X5,82,356.48,625.69,222.53,1.15,0.02,7,0,24.3,17.2,0.16,7.52
1999-07-07,188,1245,X5,83,354.79,565.43,148.44,1.11,0.05,22,0,24.2,18,0.16,7.01
1999-07-07,188,1250,X5,84,365.46,582.44,78.03,1,0.07,36,0,23.8,17.3,0.14,5.55
1999-07-07,188,1255,X5,85,359.52,627.93,168.4,1.03,0.09,18,0,23.6,17.8,0.15,6.14
1999-07-07,188,1300,X6,86,356.37,566.76,192.76,0.93,0.02,13,0,23.6,19.1,0.16,5.83
1999-07-07,188,1305,X6,87,362.75,743.23,275.57,NA,NA,0,NA,23.5,17.7,0.15,NA
1999-07-07,188,1310,X6,88,356.59,537.13,142.96,0.81,0.04,23,0,23.4,18.3,0.14,4.49
1999-07-07,188,1315,X6,89,361.97,596.68,277.23,NA,NA,0,NA,25.1,18.6,0.14,NA
1999-07-07,188,1320,X6,90,358.76,594.65,137.56,1.06,0.07,24,0,25.4,19,0.12,5.19
