Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
19,7,1,acerrubr,5,34.6,1.5,0.00,0.00,0.02,0.00,5.24,0.10,0.11,0.47,0.07,0.00,0.05,0.37,0.58,0.59,1.00,268,32682,26783,36.1,22.4,0.93,0.62,0.44,0.29,0.00,0.02,0.02,0.91,0.62,0.02,0.00,
19,7,1,acerrubr,4,28.3,1.5,0.00,0.00,0.02,0.00,5.24,0.10,0.09,0.47,0.06,0.02,0.05,0.37,0.58,0.59,1.00,268,32682,26784,29.8,22.4,0.93,0.62,0.44,0.29,0.00,0.02,0.02,0.91,0.62,0.02,0.00,
19,7,1,querrubr,4,62.4,4.1,0.00,0.00,0.04,0.00,5.24,0.10,0.02,0.82,0.12,0.00,0.05,0.37,0.99,0.59,1.00,268,32682,26786,66.5,22.4,1.89,0.81,0.89,0.38,0.00,0.03,0.03,1.85,0.81,0.04,0.00,
19,7,1,acerrubr,3,20.9,1.5,0.00,0.00,0.01,0.00,5.24,0.10,0.07,0.47,0.04,0.02,0.05,0.37,0.58,0.59,1.00,268,32682,26789,22.4,22.4,0.93,0.62,0.44,0.29,0.00,0.02,0.02,0.92,0.62,0.01,0.00,
19,7,1,acerrubr,2,15.3,1.5,0.00,0.00,0.01,0.00,5.24,0.10,0.05,0.47,0.03,0.02,0.05,0.37,0.58,0.59,1.00,268,32682,26790,16.8,22.4,0.93,0.62,0.44,0.29,0.00,0.02,0.02,0.92,0.62,0.01,0.00,
19,7,1,acerrubr,1,10.7,7.1,0.00,0.00,0.01,0.00,5.24,0.10,0.03,0.95,0.02,0.00,0.05,0.37,0.58,0.59,1.00,268,32682,26792,17.8,22.4,0.93,0.62,0.44,0.29,0.00,0.02,0.02,0.92,0.62,0.01,0.00,
19,8,1,querrubr,116,7658.8,40.4,0.21,0.00,4.60,0.00,4.98,1.85,1.85,1.00,0.37,1.74,0.58,0.43,1.00,0.59,1.00,268,32682,26794,7699.2,20.6,27.53,11.80,12.94,5.55,0.00,0.41,0.41,22.73,11.80,4.80,0.00,
19,8,1,querrubr,81,5852.1,35.0,0.02,0.00,3.51,0.00,4.98,1.51,1.51,1.00,0.37,3.05,0.51,0.43,1.00,0.59,1.00,268,32682,26828,5887.1,20.6,24.09,10.32,11.32,4.85,0.00,0.36,0.36,20.56,10.32,3.53,0.00,
19,8,1,acerrubr,81,3467.7,28.0,0.02,0.00,2.08,0.00,4.98,5.21,5.21,1.00,0.37,2.39,0.91,0.42,0.47,0.59,1.00,268,32682,26858,3495.6,20.6,17.15,11.43,8.06,5.37,0.00,0.36,0.36,15.05,11.43,2.10,0.00,
19,8,1,acerrubr,73,3773.7,28.5,0.01,0.00,2.26,0.00,4.98,5.42,5.42,1.00,0.37,2.88,0.92,0.42,0.47,0.59,1.00,268,32682,26885,3802.2,20.6,17.26,11.51,8.11,5.41,0.00,0.36,0.36,14.98,11.51,2.27,0.00,
19,8,1,querrubr,71,4764.6,30.1,0.01,0.00,2.86,0.00,4.98,1.28,1.28,1.00,0.37,3.61,0.45,0.43,1.00,0.59,1.00,268,32682,26911,4794.7,20.6,21.25,9.11,9.99,4.28,0.00,0.31,0.31,18.39,9.11,2.87,0.00,
19,8,1,querrubr,18,358.4,4.9,0.00,0.00,0.22,0.00,4.98,0.10,0.12,0.87,0.28,0.00,0.05,0.43,1.00,0.58,1.00,268,32682,26939,363.3,20.6,2.18,0.93,1.02,0.44,0.00,0.03,0.03,1.96,0.93,0.22,0.00,
19,8,1,acerrubr,16,122.1,2.6,0.00,0.00,0.07,0.00,4.98,0.24,0.37,0.66,0.14,0.02,0.11,0.42,0.47,0.58,1.00,268,32682,26942,124.6,20.6,2.01,1.34,0.95,0.63,0.00,0.04,0.04,1.94,1.34,0.07,0.00,
19,8,1,acerrubr,14,102.5,2.4,0.00,0.00,0.06,0.00,4.98,0.20,0.31,0.64,0.12,0.00,0.09,0.42,0.47,0.58,1.00,268,32682,26945,104.9,20.6,1.66,1.10,0.78,0.52,0.00,0.03,0.03,1.59,1.10,0.06,0.00,
19,8,1,acerrubr,10,71.1,2.1,0.00,0.00,0.04,0.00,4.98,0.13,0.22,0.59,0.09,0.00,0.06,0.42,0.47,0.58,1.00,268,32682,26948,73.2,20.6,1.10,0.73,0.52,0.34,0.00,0.02,0.02,1.06,0.73,0.04,0.00,
19,8,1,acerrubr,8,56.2,2.1,0.00,0.00,0.03,0.00,4.98,0.10,0.17,0.59,0.07,0.00,0.05,0.42,0.47,0.58,1.00,268,32682,26950,58.3,20.6,0.88,0.58,0.41,0.27,0.00,0.02,0.02,0.84,0.58,0.03,0.00,
19,8,1,querrubr,6,104.8,4.9,0.00,0.00,0.06,0.00,4.98,0.10,0.03,0.87,0.12,0.00,0.05,0.43,1.00,0.58,1.00,268,32682,26951,109.7,20.6,2.15,0.92,1.01,0.43,0.00,0.03,0.03,2.09,0.92,0.06,0.00,
19,8,1,querrubr,5,84.3,4.9,0.00,0.00,0.05,0.00,4.98,0.10,0.03,0.87,0.10,0.00,0.05,0.43,1.00,0.58,1.00,268,32682,26954,89.2,20.6,2.15,0.92,1.01,0.43,0.00,0.03,0.03,2.10,0.92,0.05,0.00,
19,8,1,acerrubr,5,35.5,2.1,0.00,0.00,0.02,0.00,4.98,0.10,0.11,0.59,0.05,0.00,0.05,0.42,0.47,0.58,1.00,268,32682,26957,37.7,20.6,0.85,0.57,0.40,0.27,0.00,0.02,0.02,0.83,0.57,0.02,0.00,
19,8,1,acerrubr,4,29.2,2.1,0.00,0.00,0.02,0.00,4.98,0.10,0.09,0.59,0.04,0.02,0.05,0.42,0.47,0.58,1.00,268,32682,26959,31.3,20.6,0.85,0.57,0.40,0.27,0.00,0.02,0.02,0.84,0.57,0.02,0.00,
19,8,1,querrubr,4,64.3,4.9,0.00,0.00,0.04,0.00,4.98,0.10,0.02,0.87,0.08,0.00,0.05,0.43,1.00,0.58,1.00,268,32682,26960,69.1,20.6,2.15,0.92,1.01,0.43,0.00,0.03,0.03,2.11,0.92,0.04,0.00,
19,8,1,acerrubr,3,21.8,2.1,0.00,0.00,0.01,0.00,4.98,0.10,0.07,0.59,0.03,0.02,0.05,0.42,0.47,0.58,1.00,268,32682,26963,24.0,20.6,0.85,0.57,0.40,0.27,0.00,0.02,0.02,0.84,0.57,0.01,0.00,
19,8,1,acerrubr,2,16.3,2.1,0.00,0.00,0.01,0.00,4.98,0.10,0.05,0.59,0.02,0.02,0.05,0.42,0.47,0.58,1.00,268,32682,26965,18.4,20.6,0.85,0.57,0.40,0.27,0.00,0.02,0.02,0.84,0.57,0.01,0.00,
19,8,1,acerrubr,1,11.6,7.7,0.00,0.00,0.01,0.00,4.98,0.10,0.04,0.96,0.02,0.00,0.05,0.42,0.47,0.58,0.87,268,32682,26966,19.3,20.6,0.74,0.49,0.35,0.23,0.00,0.02,0.02,0.73,0.49,0.01,0.00,
19,9,1,querrubr,116,7681.6,52.2,0.21,0.00,4.61,52.18,5.17,1.86,1.86,1.00,0.20,1.74,0.58,0.63,0.92,0.58,1.00,268,32682,26967,7733.7,17.5,36.82,15.78,17.31,7.42,0.00,0.54,0.54,32.01,-36.40,4.82,52.18,
19,9,1,querrubr,81,5872.7,45.3,0.02,0.00,3.52,45.32,5.17,1.51,1.51,1.00,0.20,3.05,0.51,0.63,0.92,0.58,1.00,268,32682,26963,5918.0,17.5,32.33,13.86,15.20,6.51,0.00,0.48,0.48,28.79,-31.46,3.54,45.32,
19,9,1,acerrubr,81,3482.7,39.4,0.02,0.00,2.09,39.40,5.17,5.22,5.22,1.00,0.20,2.39,0.91,0.63,0.31,0.58,1.00,268,32682,26961,3522.1,17.5,16.56,11.04,7.78,5.19,0.00,0.35,0.35,14.46,-28.36,2.11,39.40,
19,9,1,acerrubr,73,3788.6,40.0,0.01,0.00,2.27,40.04,5.17,5.43,5.43,1.00,0.20,2.88,0.92,0.63,0.31,0.58,1.00,268,32682,26947,3828.7,17.5,16.74,11.16,7.87,5.24,0.00,0.00,0.35,14.46,-28.89,2.28,40.04,
19,9,1,querrubr,71,4783.0,39.3,0.01,0.00,2.87,39.25,5.17,1.28,1.28,1.00,0.20,3.61,0.45,0.63,0.92,0.59,1.00,268,32682,26933,4822.2,17.5,28.88,12.38,13.58,5.82,0.00,0.00,0.43,26.01,-26.87,2.88,39.25,
19,9,1,querrubr,18,360.4,5.8,0.00,0.00,0.22,5.82,5.17,0.11,0.12,0.91,0.15,0.00,0.05,0.63,0.92,0.59,1.00,268,32682,26932,366.2,17.5,3.12,1.34,1.46,0.63,0.00,0.00,0.05,2.90,-4.48,0.22,5.82,
19,9,1,acerrubr,16,124.0,3.9,0.00,0.00,0.07,3.89,5.17,0.30,0.37,0.81,0.08,0.02,0.13,0.63,0.31,0.59,1.00,268,32682,26930,127.9,17.5,2.41,1.61,1.13,0.75,0.00,0.00,0.05,2.33,-2.29,0.07,3.89,
19,9,1,acerrubr,14,104.1,3.5,0.00,0.00,0.06,3.50,5.17,0.24,0.32,0.77,0.07,0.00,0.11,0.63,0.31,0.59,1.00,268,32682,26930,107.6,17.5,1.97,1.31,0.93,0.62,0.00,0.00,0.04,1.91,-2.18,0.06,3.50,
19,9,1,acerrubr,10,72.2,2.9,0.00,0.00,0.04,2.87,5.17,0.16,0.22,0.70,0.05,0.00,0.07,0.63,0.31,0.59,1.00,268,32682,26930,75.0,17.5,1.28,0.85,0.60,0.40,0.00,0.00,0.03,1.24,-2.01,0.04,2.87,
19,9,1,acerrubr,8,57.0,2.7,0.00,0.00,0.03,2.71,5.17,0.12,0.18,0.68,0.04,0.00,0.05,0.63,0.31,0.59,1.00,268,32682,26929,59.7,17.5,1.00,0.66,0.47,0.31,0.00,0.00,0.02,0.96,-2.05,0.03,2.71,
19,9,1,querrubr,6,106.9,5.8,0.00,0.00,0.06,5.80,5.17,0.10,0.04,0.91,0.06,0.00,0.05,0.63,0.92,0.59,1.00,268,32682,26928,112.7,17.5,2.93,1.25,1.38,0.59,0.00,0.00,0.04,2.86,-4.55,0.06,5.80,
19,9,1,querrubr,5,86.4,5.8,0.00,0.00,0.05,5.80,5.17,0.10,0.03,0.91,0.05,0.00,0.05,0.63,0.92,0.59,1.00,268,32682,26927,92.2,17.5,2.93,1.25,1.38,0.59,0.00,0.00,0.04,2.88,-4.54,0.05,5.80,
19,9,1,acerrubr,5,36.4,2.7,0.00,0.00,0.02,2.69,5.17,0.10,0.11,0.68,0.03,0.00,0.05,0.63,0.31,0.59,1.00,268,32682,26925,39.1,17.5,0.84,0.56,0.39,0.26,0.00,0.00,0.02,0.81,-2.13,0.02,2.69,
19,9,1,acerrubr,4,30.0,2.7,0.00,0.00,0.02,2.69,5.17,0.10,0.09,0.68,0.02,0.02,0.05,0.63,0.31,0.59,1.00,268,32682,26923,32.7,17.5,0.84,0.56,0.39,0.26,0.00,0.00,0.02,0.82,-2.13,0.02,2.69,
19,9,1,querrubr,4,66.4,5.8,0.00,0.00,0.04,5.79,5.17,0.10,0.02,0.91,0.04,0.00,0.05,0.63,0.92,0.59,0.98,268,32682,26922,72.2,17.5,2.86,1.23,1.34,0.58,0.00,0.00,0.04,2.82,-4.57,0.04,5.79,
19,9,1,acerrubr,3,22.7,2.7,0.00,0.00,0.01,2.69,5.17,0.10,0.07,0.68,0.02,0.02,0.05,0.63,0.31,0.59,1.00,268,32682,26920,25.4,17.5,0.84,0.56,0.39,0.26,0.00,0.00,0.02,0.82,-2.13,0.01,2.69,
19,9,1,acerrubr,2,17.1,2.7,0.00,0.00,0.01,2.69,5.17,0.10,0.05,0.68,0.01,0.02,0.05,0.63,0.31,0.59,1.00,268,32682,26919,19.8,17.5,0.84,0.56,0.39,0.26,0.00,0.00,0.02,0.83,-2.13,0.01,2.69,
19,9,1,acerrubr,1,12.3,8.2,0.00,0.00,0.01,8.22,5.17,0.10,0.04,0.97,0.01,0.00,0.05,0.63,0.31,0.59,0.48,268,32682,26918,20.5,17.5,0.40,0.27,0.19,0.13,0.00,0.00,0.01,0.39,-7.95,0.01,8.22,
19,10,1,querrubr,116,7713.6,15.8,0.21,0.00,4.63,15.78,9.22,1.86,1.86,1.00,0.18,2.30,0.58,1.00,0.33,0.59,1.00,268,32682,26910,7729.4,9.8,21.12,9.05,9.93,4.25,0.00,0.31,0.31,16.29,-6.73,4.84,15.78,
19,10,1,querrubr,81,5901.5,13.9,0.02,0.00,3.54,13.86,9.22,1.52,1.52,1.00,0.18,3.54,0.51,1.00,0.33,0.59,1.00,268,32682,26919,5915.3,9.8,18.56,7.95,8.72,3.74,0.00,0.27,0.27,15.00,-5.90,3.56,13.86,
19,10,1,acerrubr,81,3497.2,11.0,0.02,0.00,2.10,11.04,9.22,5.18,5.23,0.99,0.18,2.71,0.91,1.00,0.07,0.59,1.00,268,32682,26928,3508.2,9.8,6.29,4.20,2.96,1.97,0.00,0.13,0.13,4.18,-6.85,2.11,11.04,
19,10,1,acerrubr,73,3803.1,11.2,0.01,0.00,2.28,11.16,9.22,5.39,5.44,0.99,0.18,3.20,0.92,1.00,0.07,0.59,1.00,268,32682,26925,3814.3,9.8,6.35,4.24,2.99,1.99,0.00,0.13,0.13,4.06,-6.92,2.29,11.16,
19,10,1,querrubr,71,4809.0,12.4,0.01,0.00,2.89,12.38,9.22,1.28,1.29,0.99,0.18,4.03,0.45,1.00,0.33,0.59,1.00,268,32682,26922,4821.3,9.8,16.50,7.07,7.76,3.32,0.00,0.24,0.24,13.61,-5.31,2.89,12.38,
19,10,1,querrubr,18,363.3,1.3,0.00,0.00,0.22,1.34,9.22,0.10,0.12,0.43,0.13,0.06,0.05,1.00,0.33,0.59,1.00,268,32682,26930,364.6,9.8,1.67,0.72,0.79,0.34,0.00,0.02,0.02,1.45,-0.62,0.22,1.34,
19,10,1,acerrubr,16,126.4,1.6,0.00,0.00,0.08,1.61,9.22,0.19,0.38,0.49,0.07,0.05,0.08,1.00,0.07,0.59,1.00,268,32682,26931,128.0,9.8,0.58,0.39,0.27,0.18,0.00,0.01,0.01,0.51,-1.22,0.08,1.61,
19,10,1,acerrubr,14,106.0,1.3,0.00,0.00,0.06,1.31,9.22,0.14,0.32,0.43,0.06,0.03,0.06,1.00,0.07,0.59,1.00,268,32682,26931,107.4,9.8,0.43,0.29,0.20,0.14,0.00,0.01,0.01,0.37,-1.03,0.06,1.31,
19,10,1,acerrubr,10,73.4,0.9,0.00,0.00,0.04,0.85,9.22,0.10,0.22,0.30,0.04,0.02,0.05,1.00,0.07,0.59,1.00,268,32682,26930,74.2,9.8,0.32,0.21,0.15,0.10,0.00,0.01,0.01,0.27,-0.64,0.04,0.85,
19,10,1,acerrubr,8,58.0,0.7,0.00,0.00,0.03,0.66,9.22,0.10,0.18,0.24,0.04,0.02,0.05,1.00,0.07,0.59,1.00,268,32682,26929,58.6,9.8,0.32,0.21,0.15,0.10,0.00,0.01,0.01,0.28,-0.45,0.03,0.66,
19,10,1,querrubr,6,109.8,1.3,0.00,0.00,0.07,1.25,9.22,0.10,0.04,0.41,0.06,0.06,0.05,1.00,0.33,0.59,1.00,268,32682,26929,111.0,9.8,1.67,0.72,0.79,0.34,0.00,0.02,0.02,1.61,-0.54,0.07,1.25,
19,10,1,querrubr,5,89.3,1.3,0.00,0.00,0.05,1.25,9.22,0.10,0.03,0.41,0.05,0.06,0.05,1.00,0.33,0.59,1.00,268,32682,26930,90.5,9.8,1.67,0.72,0.79,0.34,0.00,0.02,0.02,1.62,-0.54,0.05,1.25,
19,10,1,acerrubr,5,37.2,0.6,0.00,0.00,0.02,0.56,9.22,0.10,0.12,0.21,0.02,0.02,0.05,1.00,0.07,0.59,1.00,268,32682,26931,37.7,9.8,0.32,0.21,0.15,0.10,0.00,0.01,0.01,0.29,-0.35,0.02,0.56,
19,10,1,acerrubr,4,30.9,0.6,0.00,0.00,0.02,0.56,9.22,0.10,0.10,0.21,0.02,0.04,0.05,1.00,0.07,0.59,1.00,268,32682,26931,31.4,9.8,0.32,0.21,0.15,0.10,0.00,0.01,0.01,0.30,-0.35,0.02,0.56,
19,10,1,querrubr,4,69.2,1.2,0.00,0.00,0.04,1.23,9.22,0.10,0.02,0.40,0.04,0.06,0.05,1.00,0.33,0.59,1.00,268,32682,26931,70.4,9.8,1.67,0.72,0.79,0.34,0.00,0.02,0.02,1.63,-0.51,0.04,1.23,
19,10,1,acerrubr,3,23.5,0.6,0.00,0.00,0.01,0.56,9.22,0.10,0.07,0.21,0.01,0.04,0.05,1.00,0.07,0.59,1.00,268,32682,26932,24.1,9.8,0.32,0.21,0.15,0.10,0.00,0.01,0.01,0.30,-0.35,0.01,0.56,
19,10,1,acerrubr,2,17.9,0.6,0.00,0.00,0.01,0.56,9.22,0.10,0.06,0.21,0.01,0.05,0.05,1.00,0.07,0.59,1.00,268,32682,26932,18.5,9.8,0.32,0.21,0.15,0.10,0.00,0.01,0.01,0.31,-0.35,0.01,0.56,
19,10,1,acerrubr,1,12.7,0.3,0.00,0.00,0.01,0.27,9.22,0.10,0.04,0.11,0.01,0.07,0.05,1.00,0.07,0.59,1.00,268,32682,26932,13.0,9.8,0.32,0.21,0.15,0.10,0.00,0.01,0.01,0.31,-0.06,0.01,0.27,
19,11,1,querrubr,116,7729.9,9.1,0.21,0.00,4.64,9.05,4.54,0.00,1.87,0.98,0.16,2.47,0.00,1.00,0.05,0.59,1.00,268,32682,26933,7738.9,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.85,-9.05,4.85,9.05,
19,11,1,querrubr,81,5916.5,8.0,0.02,0.00,3.55,7.95,4.54,0.00,1.52,0.97,0.16,3.69,0.00,1.00,0.05,0.59,1.00,268,32682,26920,5924.4,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.57,-7.95,3.57,7.95,
19,11,1,acerrubr,81,3501.4,4.2,0.02,0.00,2.10,4.20,4.54,0.00,5.23,0.83,0.16,2.80,0.00,1.00,0.02,0.59,1.00,268,32682,26908,3505.6,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.12,-4.20,2.12,4.20,
19,11,1,acerrubr,73,3807.2,4.2,0.01,0.00,2.28,4.24,4.54,0.00,5.44,0.83,0.16,3.30,0.00,1.00,0.02,0.59,1.00,268,32682,26902,3811.4,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.29,-4.24,2.29,4.24,
19,11,1,querrubr,71,4822.6,7.1,0.01,0.00,2.89,7.07,4.54,0.00,1.29,0.95,0.16,4.16,0.00,1.00,0.05,0.59,1.00,268,32682,26895,4829.6,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.90,-7.07,2.90,7.07,
19,11,1,querrubr,18,364.7,0.7,0.00,0.00,0.22,0.72,4.54,0.00,0.12,0.26,0.12,0.08,0.00,1.00,0.05,0.59,1.00,268,32682,26885,365.4,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,-0.72,0.22,0.72,
19,11,1,acerrubr,16,126.9,0.4,0.00,0.00,0.08,0.39,4.54,0.00,0.38,0.15,0.06,0.06,0.00,1.00,0.02,0.59,1.00,268,32682,26884,127.3,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,-0.39,0.08,0.39,
19,11,1,acerrubr,14,106.4,0.3,0.00,0.00,0.06,0.29,4.54,0.00,0.32,0.11,0.05,0.04,0.00,1.00,0.02,0.59,1.00,268,32682,26883,106.7,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,-0.29,0.06,0.29,
19,11,1,acerrubr,10,73.7,0.2,0.00,0.00,0.04,0.21,4.54,0.00,0.23,0.09,0.04,0.03,0.00,1.00,0.02,0.59,1.00,268,32682,26883,73.9,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.21,0.04,0.21,
19,11,1,acerrubr,8,58.2,0.2,0.00,0.00,0.03,0.21,4.54,0.00,0.18,0.09,0.03,0.03,0.00,1.00,0.02,0.59,1.00,268,32682,26883,58.5,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.21,0.03,0.21,
19,11,1,querrubr,6,111.4,0.7,0.00,0.00,0.07,0.72,4.54,0.00,0.04,0.26,0.05,0.08,0.00,1.00,0.05,0.59,1.00,268,32682,26883,112.1,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,-0.72,0.07,0.72,
19,11,1,querrubr,5,90.9,0.7,0.00,0.00,0.05,0.72,4.54,0.00,0.03,0.26,0.04,0.08,0.00,1.00,0.05,0.59,1.00,268,32682,26882,91.6,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.72,0.05,0.72,
19,11,1,acerrubr,5,37.5,0.2,0.00,0.00,0.02,0.21,4.54,0.00,0.12,0.09,0.02,0.03,0.00,1.00,0.02,0.59,1.00,268,32682,26881,37.7,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.21,0.02,0.21,
19,11,1,acerrubr,4,31.2,0.2,0.00,0.00,0.02,0.21,4.54,0.00,0.10,0.09,0.02,0.05,0.00,1.00,0.02,0.59,1.00,268,32682,26881,31.4,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.21,0.02,0.21,
19,11,1,querrubr,4,70.8,0.7,0.00,0.00,0.04,0.72,4.54,0.00,0.02,0.26,0.03,0.08,0.00,1.00,0.05,0.59,1.00,268,32682,26881,71.5,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,-0.72,0.04,0.72,
19,11,1,acerrubr,3,23.8,0.2,0.00,0.00,0.01,0.21,4.54,0.00,0.07,0.09,0.01,0.04,0.00,1.00,0.02,0.59,1.00,268,32682,26880,24.0,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.21,0.01,0.21,
19,11,1,acerrubr,2,18.2,0.2,0.00,0.00,0.01,0.21,4.54,0.00,0.06,0.09,0.01,0.05,0.00,1.00,0.02,0.59,1.00,268,32682,26879,18.5,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.21,0.01,0.21,
19,11,1,acerrubr,1,13.0,0.2,0.00,0.00,0.01,0.21,4.54,0.00,0.04,0.09,0.01,0.07,0.00,1.00,0.02,0.59,1.00,268,32682,26879,13.2,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.21,0.01,0.21,
19,12,1,querrubr,116,7725.0,0.0,0.21,0.00,4.64,0.00,3.07,0.00,1.86,0.00,0.24,2.56,0.00,0.01,0.00,0.59,1.00,268,32682,26879,7725.0,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.84,0.00,4.84,0.00,
19,12,1,querrubr,81,5912.9,0.0,0.02,0.00,3.55,0.00,3.07,0.00,1.52,0.00,0.24,3.77,0.00,0.01,0.00,0.59,1.00,268,32682,26874,5912.9,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.57,0.00,3.57,0.00,
19,12,1,acerrubr,81,3499.3,0.0,0.02,0.00,2.10,0.00,3.07,0.00,5.23,0.00,0.24,2.84,0.00,0.01,0.00,0.59,1.00,268,32682,26871,3499.3,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.12,0.00,2.12,0.00,
19,12,1,acerrubr,73,3804.9,0.0,0.01,0.00,2.28,0.00,3.07,0.00,5.44,0.00,0.24,3.33,0.00,0.01,0.00,0.59,1.00,268,32682,26869,3804.9,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.29,0.00,2.29,0.00,
19,12,1,querrubr,71,4819.7,0.0,0.01,0.00,2.89,0.00,3.07,0.00,1.29,0.00,0.24,4.24,0.00,0.01,0.00,0.59,1.00,268,32682,26867,4819.7,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.90,0.00,2.90,0.00,
19,12,1,querrubr,18,364.5,0.0,0.00,0.00,0.22,0.00,3.07,0.00,0.12,0.00,0.17,0.08,0.00,0.01,0.00,0.59,1.00,268,32682,26864,364.5,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.22,0.00,0.22,0.00,
19,12,1,acerrubr,16,126.8,0.0,0.00,0.00,0.08,0.00,3.07,0.00,0.38,0.00,0.09,0.07,0.00,0.01,0.00,0.59,1.00,268,32682,26864,126.8,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.08,0.00,
19,12,1,acerrubr,14,106.3,0.0,0.00,0.00,0.06,0.00,3.07,0.00,0.32,0.00,0.08,0.04,0.00,0.01,0.00,0.59,1.00,268,32682,26864,106.3,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.06,0.00,
19,12,1,acerrubr,10,73.6,0.0,0.00,0.00,0.04,0.00,3.07,0.00,0.23,0.00,0.06,0.03,0.00,0.01,0.00,0.59,1.00,268,32682,26864,73.6,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
19,12,1,acerrubr,8,58.2,0.0,0.00,0.00,0.03,0.00,3.07,0.00,0.18,0.00,0.05,0.03,0.00,0.01,0.00,0.59,1.00,268,32682,26864,58.2,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.03,0.00,
19,12,1,querrubr,6,111.3,0.0,0.00,0.00,0.07,0.00,3.07,0.00,0.04,0.00,0.08,0.08,0.00,0.01,0.00,0.59,1.00,268,32682,26864,111.3,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.00,0.07,0.00,
19,12,1,querrubr,5,90.8,0.0,0.00,0.00,0.05,0.00,3.07,0.00,0.03,0.00,0.06,0.08,0.00,0.01,0.00,0.59,1.00,268,32682,26864,90.8,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
19,12,1,acerrubr,5,37.4,0.0,0.00,0.00,0.02,0.00,3.07,0.00,0.12,0.00,0.03,0.03,0.00,0.01,0.00,0.59,1.00,268,32682,26864,37.4,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
19,12,1,acerrubr,4,31.1,0.0,0.00,0.00,0.02,0.00,3.07,0.00,0.10,0.00,0.03,0.05,0.00,0.01,0.00,0.59,1.00,268,32682,26864,31.1,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.02,0.00,
19,12,1,querrubr,4,70.8,0.0,0.00,0.00,0.04,0.00,3.07,0.00,0.02,0.00,0.05,0.08,0.00,0.01,0.00,0.59,1.00,268,32682,26864,70.8,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.04,0.00,
19,12,1,acerrubr,3,23.8,0.0,0.00,0.00,0.01,0.00,3.07,0.00,0.07,0.00,0.02,0.04,0.00,0.01,0.00,0.59,1.00,268,32682,26864,23.8,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
19,12,1,acerrubr,2,18.2,0.0,0.00,0.00,0.01,0.00,3.07,0.00,0.06,0.00,0.01,0.05,0.00,0.01,0.00,0.59,1.00,268,32682,26864,18.2,-3.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
