Step,Subplot,Sdl Abs Den: ACRU,Sdl Abs Den: ACSA,Sdl Abs Den: BEAL,Sdl Abs Den: BEPA,Sdl Abs Den: BELE,Sdl Abs Den: FAGR,Sdl Abs Den: TSCA,Sdl Abs Den: FRAM,Sdl Abs Den: PIST,Sdl Abs Den: PRSE,Sdl Abs Den: QURU,Sdl Abs Den: PIRE,Sdl Abs Den: PIAB,Sdl Den Total:,Sapl Abs BA: ACRU,Sapl Abs BA: ACSA,Sapl Abs BA: BEAL,Sapl Abs BA: BEPA,Sapl Abs BA: BELE,Sapl Abs BA: FAGR,Sapl Abs BA: TSCA,Sapl Abs BA: FRAM,Sapl Abs BA: PIST,Sapl Abs BA: PRSE,Sapl Abs BA: QURU,Sapl Abs BA: PIRE,Sapl Abs BA: PIAB,Sapl BA Total:,Sapl Rel BA: ACRU,Sapl Rel BA: ACSA,Sapl Rel BA: BEAL,Sapl Rel BA: BEPA,Sapl Rel BA: BELE,Sapl Rel BA: FAGR,Sapl Rel BA: TSCA,Sapl Rel BA: FRAM,Sapl Rel BA: PIST,Sapl Rel BA: PRSE,Sapl Rel BA: QURU,Sapl Rel BA: PIRE,Sapl Rel BA: PIAB,Sapl Abs Den: ACRU,Sapl Abs Den: ACSA,Sapl Abs Den: BEAL,Sapl Abs Den: BEPA,Sapl Abs Den: BELE,Sapl Abs Den: FAGR,Sapl Abs Den: TSCA,Sapl Abs Den: FRAM,Sapl Abs Den: PIST,Sapl Abs Den: PRSE,Sapl Abs Den: QURU,Sapl Abs Den: PIRE,Sapl Abs Den: PIAB,Sapl Den Total:,Sapl Rel Den: ACRU,Sapl Rel Den: ACSA,Sapl Rel Den: BEAL,Sapl Rel Den: BEPA,Sapl Rel Den: BELE,Sapl Rel Den: FAGR,Sapl Rel Den: TSCA,Sapl Rel Den: FRAM,Sapl Rel Den: PIST,Sapl Rel Den: PRSE,Sapl Rel Den: QURU,Sapl Rel Den: PIRE,Sapl Rel Den: PIAB,Adult Abs BA: ACRU,Adult Abs BA: ACSA,Adult Abs BA: BEAL,Adult Abs BA: BEPA,Adult Abs BA: BELE,Adult Abs BA: FAGR,Adult Abs BA: TSCA,Adult Abs BA: FRAM,Adult Abs BA: PIST,Adult Abs BA: PRSE,Adult Abs BA: QURU,Adult Abs BA: PIRE,Adult Abs BA: PIAB,Adult BA Total:,Adult Rel BA: ACRU,Adult Rel BA: ACSA,Adult Rel BA: BEAL,Adult Rel BA: BEPA,Adult Rel BA: BELE,Adult Rel BA: FAGR,Adult Rel BA: TSCA,Adult Rel BA: FRAM,Adult Rel BA: PIST,Adult Rel BA: PRSE,Adult Rel BA: QURU,Adult Rel BA: PIRE,Adult Rel BA: PIAB,Adult Abs Den: ACRU,Adult Abs Den: ACSA,Adult Abs Den: BEAL,Adult Abs Den: BEPA,Adult Abs Den: BELE,Adult Abs Den: FAGR,Adult Abs Den: TSCA,Adult Abs Den: FRAM,Adult Abs Den: PIST,Adult Abs Den: PRSE,Adult Abs Den: QURU,Adult Abs Den: PIRE,Adult Abs Den: PIAB,Adult Den Total:,Adult Rel Den: ACRU,Adult Rel Den: ACSA,Adult Rel Den: BEAL,Adult Rel Den: BEPA,Adult Rel Den: BELE,Adult Rel Den: FAGR,Adult Rel Den: TSCA,Adult Rel Den: FRAM,Adult Rel Den: PIST,Adult Rel Den: PRSE,Adult Rel Den: QURU,Adult Rel Den: PIRE,Adult Rel Den: PIAB,Natural Dead Sdl Abs Den: ACRU,Natural Dead Sdl Abs Den: ACSA,Natural Dead Sdl Abs Den: BEAL,Natural Dead Sdl Abs Den: BEPA,Natural Dead Sdl Abs Den: BELE,Natural Dead Sdl Abs Den: FAGR,Natural Dead Sdl Abs Den: TSCA,Natural Dead Sdl Abs Den: FRAM,Natural Dead Sdl Abs Den: PIST,Natural Dead Sdl Abs Den: PRSE,Natural Dead Sdl Abs Den: QURU,Natural Dead Sdl Abs Den: PIRE,Natural Dead Sdl Abs Den: PIAB,Natural Dead Sdl Den Total:,Natural Dead Sapl Abs BA: ACRU,Natural Dead Sapl Abs BA: ACSA,Natural Dead Sapl Abs BA: BEAL,Natural Dead Sapl Abs BA: BEPA,Natural Dead Sapl Abs BA: BELE,Natural Dead Sapl Abs BA: FAGR,Natural Dead Sapl Abs BA: TSCA,Natural Dead Sapl Abs BA: FRAM,Natural Dead Sapl Abs BA: PIST,Natural Dead Sapl Abs BA: PRSE,Natural Dead Sapl Abs BA: QURU,Natural Dead Sapl Abs BA: PIRE,Natural Dead Sapl Abs BA: PIAB,Natural Dead Sapl BA Total:,Natural Dead Sapl Abs Den: ACRU,Natural Dead Sapl Abs Den: ACSA,Natural Dead Sapl Abs Den: BEAL,Natural Dead Sapl Abs Den: BEPA,Natural Dead Sapl Abs Den: BELE,Natural Dead Sapl Abs Den: FAGR,Natural Dead Sapl Abs Den: TSCA,Natural Dead Sapl Abs Den: FRAM,Natural Dead Sapl Abs Den: PIST,Natural Dead Sapl Abs Den: PRSE,Natural Dead Sapl Abs Den: QURU,Natural Dead Sapl Abs Den: PIRE,Natural Dead Sapl Abs Den: PIAB,Natural Dead Sapl Den Total:,Natural Dead Adult Abs BA: ACRU,Natural Dead Adult Abs BA: ACSA,Natural Dead Adult Abs BA: BEAL,Natural Dead Adult Abs BA: BEPA,Natural Dead Adult Abs BA: BELE,Natural Dead Adult Abs BA: FAGR,Natural Dead Adult Abs BA: TSCA,Natural Dead Adult Abs BA: FRAM,Natural Dead Adult Abs BA: PIST,Natural Dead Adult Abs BA: PRSE,Natural Dead Adult Abs BA: QURU,Natural Dead Adult Abs BA: PIRE,Natural Dead Adult Abs BA: PIAB,Natural Dead Adult BA Total:,Natural Dead Adult Abs Den: ACRU,Natural Dead Adult Abs Den: ACSA,Natural Dead Adult Abs Den: BEAL,Natural Dead Adult Abs Den: BEPA,Natural Dead Adult Abs Den: BELE,Natural Dead Adult Abs Den: FAGR,Natural Dead Adult Abs Den: TSCA,Natural Dead Adult Abs Den: FRAM,Natural Dead Adult Abs Den: PIST,Natural Dead Adult Abs Den: PRSE,Natural Dead Adult Abs Den: QURU,Natural Dead Adult Abs Den: PIRE,Natural Dead Adult Abs Den: PIAB,Natural Dead Adult Den Total:
185,0,1535.51,0,141.743,2.74286,5.74286,341.286,9101,6.97143,6874.63,1.11429,96.6571,3459.91,203.743,21771.1,0.112403,0,0.0311849,1.32317e-005,0.00209609,0.219556,3.38065,0.000292582,0.472622,0.000323109,0.0476956,0.225972,0.0771078,4.56991,0.0245964,0,0.00682397,2.89539e-006,0.000458672,0.0480439,0.739762,6.40235e-005,0.10342,7.07036e-005,0.0104369,0.0494479,0.0168729,86.6571,0,17.0571,0.0285714,1.11429,109.2,2008.8,0.2,323.314,0.342857,27.8857,164.743,78.7714,2818.11,0.03075,0,0.00605268,1.01385e-005,0.000395401,0.0387493,0.712817,7.09694e-005,0.114727,0.000121662,0.00989517,0.0584585,0.0279518,5.11374,0,1.17664,0.047334,0.101741,0.173311,19.2534,0.0251221,6.07121,0.00575932,1.4541,2.57463,0.550441,36.5474,0.139921,0,0.0321948,0.00129514,0.0027838,0.00474208,0.526805,0.000687383,0.166119,0.000157585,0.0397866,0.0704464,0.015061,16.8571,0,26.7429,0.428571,0.714286,8.74286,430.857,0.257143,64.4,0.0571429,12.0857,37.9143,9.91429,608.971,0.0276813,0,0.0439148,0.000703763,0.00117294,0.0143568,0.707516,0.000422258,0.105752,9.3835e-005,0.0198461,0.0622595,0.0162804,699.143,0,27.6857,1.51429,2.48571,5.34286,297.171,2.45714,680.714,0.742857,29.9429,346.514,4.48571,2098.2,0.00661483,0,0.00137654,0,0.000278383,0.00703777,0.100439,0,0.0291929,2.24588e-005,0.00292298,0.0127112,0.00394025,0.164536,5.25714,0,1.08571,0,0.2,4.48571,70.6,0,22.8857,0.0571429,1.62857,13.8286,5.05714,125.086,0.146186,0,0.013466,0,0,0.00154177,0.188238,0,0.0186832,0,0.0350588,0.0569308,0.000863687,0.460969,0.342857,0,0.257143,0,0,0.0857143,4.17143,0,0.885714,0,0.2,0.457143,0.0571429,6.45714
186,0,1501.83,0,141.4,2.48571,6.42857,341.686,9116.83,5.8,6924.86,1.11429,95.5714,3471.09,205.257,21814.3,0.110252,0,0.0307917,1.32317e-005,0.0020183,0.222206,3.38432,0.000307653,0.467925,0.000238573,0.0466512,0.224366,0.0767809,4.56587,0.0241471,0,0.00674388,2.89796e-006,0.00044204,0.0486666,0.741221,6.7381e-005,0.102483,5.22513e-005,0.0102174,0.0491398,0.0168163,85.2286,0,16.9143,0.0285714,1.08571,109.257,2007.23,0.2,321.8,0.285714,26.7429,164.029,77.4,2810.2,0.0303283,0,0.00601889,1.0167e-005,0.000386348,0.0388788,0.714265,7.11693e-005,0.114511,0.00010167,0.00951635,0.058369,0.0275425,5.07942,0,1.18791,0.0476055,0.097294,0.173417,19.3055,0.0143796,6.08813,0.00579873,1.45298,2.57644,0.55546,36.5843,0.138841,0,0.0324704,0.00130126,0.00265945,0.00474019,0.527698,0.000393053,0.166414,0.000158503,0.0397159,0.0704246,0.015183,16.7429,0,26.6857,0.428571,0.657143,8.74286,436.057,0.228571,64.5429,0.0571429,12.0286,38.4286,9.85714,614.457,0.0272482,0,0.0434297,0.00069748,0.00106947,0.0142286,0.709662,0.000371989,0.10504,9.29973e-005,0.0195759,0.0625407,0.016042,688.486,0,27.3143,1.51429,2.4,5.6,304.2,3.14286,697.343,0.485714,29.7429,348.657,5.54286,2114.43,0.00636582,0,0.00111263,0,0.000192945,0.00571843,0.107851,0,0.0244874,0.000111807,0.00310718,0.0117421,0.00364621,0.164335,4.88571,0,0.8,0,0.0571429,4.22857,72,0,20.6286,0.0571429,2.08571,13.7714,5.05714,123.571,0.05768,0,0.00741494,0,0.000330645,0.0010276,0.19883,0,0.0802679,0,0.016346,0.0129062,0.00109655,0.3759,0.114286,0,0.228571,0,0.0285714,0.0571429,4.17143,0,1,0,0.0571429,0.4,0.0571429,6.11429
187,0,1482.51,0,140.457,2.74286,6.71429,344.257,9130.43,4.88571,6987.86,1.05714,92.3143,3485.06,206.314,21884.6,0.107899,0,0.0302991,1.32317e-005,0.00205534,0.219576,3.39926,0.000328168,0.45718,0.000246002,0.0460024,0.226777,0.0753898,4.56503,0.023636,0,0.00663721,2.89849e-006,0.000450236,0.0480996,0.744631,7.18874e-005,0.100148,5.38884e-005,0.0100771,0.0496769,0.0165146,84.3143,0,16.6571,0.0285714,1.08571,108.514,2010.8,0.2,318.743,0.257143,26.1429,165.914,76.6571,2809.31,0.0300124,0,0.00592926,1.01702e-005,0.00038647,0.0386266,0.715762,7.11918e-005,0.113459,9.15323e-005,0.00930578,0.0590586,0.0272868,5.0051,0,1.16848,0.0478764,0.0981357,0.172007,19.3475,0.0147178,6.19193,0.00583759,1.4607,2.60546,0.547591,36.6653,0.136508,0,0.0318687,0.00130577,0.00267653,0.00469128,0.527678,0.000401409,0.168877,0.000159213,0.0398386,0.0710607,0.0149349,16.6286,0,26.4,0.428571,0.657143,8.65714,440,0.228571,65.0857,0.0571429,12.0571,38.3143,9.74286,618.257,0.0268959,0,0.0427007,0.000693193,0.0010629,0.0140025,0.711678,0.000369703,0.105273,9.24257e-005,0.0195018,0.0619714,0.0157586,664.943,0,28.4857,1.2,2.54286,4.8,302.143,2.31429,692.6,0.571429,29.1429,349.971,4.85714,2083.57,0.00581266,0,0.00104991,2.78925e-006,4.72285e-005,0.00960362,0.101808,0,0.028995,1.70802e-005,0.00220438,0.0101379,0.00420089,0.16388,4.54286,0,0.971429,0.0285714,0.0285714,4.37143,69.9714,0,22.5429,0.0285714,1.45714,12.1429,4.97143,121.057,0.0646605,0,0.0164383,0,0,0.000509934,0.216242,0,0.0439232,0,0,0.0369012,0.00596902,0.384644,0.171429,0,0.342857,0,0,0.0285714,4.82857,0,0.914286,0,0,0.514286,0.114286,6.91429
188,0,1471.63,0,141.571,2.57143,6.2,345.086,9146.09,4.02857,7054.77,0.828571,92.8286,3493.69,206.457,21965.7,0.106767,0,0.0287923,0,0.00210745,0.218311,3.40115,0.000335361,0.458205,0.0002686,0.0449394,0.224818,0.0734803,4.55917,0.0234182,0,0.00631526,0,0.000462244,0.0478839,0.746001,7.35574e-005,0.100502,5.89141e-005,0.00985692,0.0493111,0.016117,82.7714,0,15.9429,0,1.05714,108.171,2013,0.171429,318.657,0.257143,24.9429,165.343,75.6,2805.91,0.0294989,0,0.00568188,0,0.000376755,0.0385512,0.717413,6.10954e-005,0.113566,9.16432e-005,0.00888939,0.0589266,0.0269431,5.04362,0,1.16617,0.0481459,0.0989801,0.170989,19.4166,0.0150617,6.25374,0.00588692,1.45882,2.62045,0.555466,36.8539,0.136854,0,0.0316429,0.0013064,0.00268574,0.00463964,0.526853,0.000408686,0.16969,0.000159737,0.0395837,0.0711038,0.0150721,16.6571,0,26.4,0.428571,0.657143,8.68571,444.857,0.228571,65.0571,0.0571429,11.9143,38.7143,9.85714,623.514,0.0267149,0,0.0423407,0.000687348,0.00105393,0.0139303,0.713467,0.000366586,0.104339,9.16464e-005,0.0191083,0.0620905,0.015809,661.143,0,29.2571,1.4,2.85714,4.62857,299.886,2.34286,705.943,0.457143,28.1429,352.714,5.6,2094.37,0.00493393,0,0.00123571,1.32317e-005,3.41441e-005,0.0077593,0.106312,7.50225e-006,0.0230589,0,0.00313517,0.0135375,0.00476458,0.164792,4.94286,0,1.25714,0.0285714,0.0857143,4.85714,70.9429,0.0285714,21.3143,0,1.97143,13.8286,5.14286,124.4,0.0158747,0,0.00940174,0,0,0.00318522,0.178004,0,0.0480707,0,0.00751126,0.0116189,0.00032974,0.273996,0.114286,0,0.228571,0,0,0.0857143,4.54286,0,0.742857,0,0.0857143,0.314286,0.0285714,6.14286
189,0,1467.03,0,142.743,2.57143,6.17143,344.886,9163.77,3.77143,7121.46,0.857143,93,3503.2,208.086,22057.5,0.105345,0,0.0290603,2.57764e-006,0.00222576,0.219045,3.41498,0.000349801,0.45239,0.000249696,0.0424309,0.224983,0.0720677,4.56313,0.0230862,0,0.00636851,5.64883e-007,0.00048777,0.0480031,0.748386,7.66581e-005,0.0991402,5.47202e-005,0.00929864,0.0493045,0.0157935,81.0571,0,16.2857,0.0285714,1.05714,108.714,2014.97,0.142857,317.886,0.2,23.8,166.486,74.8,2805.43,0.028893,0,0.00580507,1.01843e-005,0.00037682,0.0387514,0.71824,5.09217e-005,0.113311,7.12904e-005,0.00848355,0.0593441,0.0266626,4.97278,0,1.17599,0.0484148,0.0998274,0.171631,19.4619,0.0154073,6.31209,0.00561014,1.42669,2.61018,0.558469,36.8589,0.134914,0,0.0319053,0.00131352,0.00270836,0.00465643,0.528009,0.000418008,0.17125,0.000152206,0.0387066,0.0708155,0.0151515,16.5429,0,26.3714,0.428571,0.657143,8.71429,449.143,0.228571,65.1714,0.0285714,11.9429,38.7429,9.88571,627.857,0.0263481,0,0.0420023,0.000682594,0.00104664,0.0138794,0.715358,0.00036405,0.1038,4.55063e-005,0.0190216,0.0617065,0.0157452,656.771,0,28.5143,1.37143,2.71429,5.57143,304.314,1.77143,718.829,0.314286,29.4,355.771,4.8,2110.14,0.00558266,0,0.00120122,0,8.5814e-006,0.00715336,0.105353,8.37491e-006,0.0283984,5.70345e-005,0.00287842,0.0100919,0.00358569,0.164318,4.45714,0,0.771429,0,0.0285714,3.57143,69.8,0.0285714,21.8286,0.0571429,1.6,12.2857,4.91429,119.343,0.0700848,0,0.00409601,0,0,0.000511573,0.179069,0,0.0969854,0,0.0212375,0.0462816,0.00174218,0.420008,0.142857,0,0.142857,0,0,0.0285714,3.68571,0,0.857143,0,0.0857143,0.685714,0.0857143,5.71429
190,0,1454.83,0,143.2,2.71429,6.02857,345.857,9186.51,3.88571,7187.63,0.942857,89.3714,3523.63,209.686,22154.3,0.104719,0,0.0280024,3.10623e-006,0.00212956,0.215091,3.41943,0.000373328,0.448878,0.000270457,0.0403385,0.224422,0.0709209,4.55458,0.0229919,0,0.00614818,6.82002e-007,0.000467564,0.0472253,0.750768,8.19675e-005,0.0985552,5.93812e-005,0.00885669,0.0492739,0.0155713,80.2857,0,15.9714,0.0285714,1.02857,109.057,2016.66,0.142857,317.514,0.2,22.8571,165.857,74.6286,2804.23,0.0286302,0,0.00569548,1.01887e-005,0.000366793,0.0388902,0.719149,5.09435e-005,0.113227,7.13209e-005,0.00815096,0.0591454,0.0266129,4.98452,0,1.16544,0.0486807,0.0944217,0.174827,19.4456,0.0157597,6.38122,0.00565589,1.39919,2.64957,0.559723,36.9246,0.134992,0,0.0315626,0.00131838,0.00255715,0.00473472,0.52663,0.000426807,0.172818,0.000153174,0.0378931,0.0717563,0.0151585,16.4286,0,26.1714,0.428571,0.628571,8.88571,453.114,0.228571,64.9429,0.0285714,11.9143,38.9429,9.71429,631.429,0.0260181,0,0.041448,0.000678733,0.000995475,0.0140724,0.717602,0.000361991,0.102851,4.52489e-005,0.0188688,0.0616742,0.0153846,659.114,0,28.8857,1.4,2.48571,5.37143,303.029,1.6,728.343,0.342857,30.7714,353.057,5.08571,2119.49,0.00495162,0,0.00155871,0,0.000178484,0.00895416,0.109304,0,0.0269038,0,0.00252196,0.0113648,0.0043318,0.170069,3.77143,0,0.857143,0,0.0571429,3.91429,72.9429,0,21.2571,0,1.54286,12.9143,4.82857,122.086,0.00226761,0,0.0175858,0,0.00625589,0.0010311,0.234757,0,0.038131,0,0.0304597,0.0188473,0.00322798,0.352563,0.0857143,0,0.285714,0,0.0285714,0.0571429,4.57143,0,0.971429,0,0.2,0.542857,0.142857,6.88571
191,0,1430.94,0,142.2,2.85714,6.57143,346.486,9204.23,3.85714,7249.69,1,88.0571,3540.94,210.657,22227.5,0.103519,0,0.0287117,2.55952e-006,0.00199616,0.215985,3.42821,0.000382191,0.445115,0.00029087,0.0400214,0.226063,0.0692333,4.55953,0.0227038,0,0.00629707,5.61356e-007,0.000437798,0.0473701,0.751878,8.38224e-005,0.0976229,6.37937e-005,0.00877752,0.0495803,0.0151843,78.8571,0,16.1143,0.0285714,0.971429,108.571,2025.09,0.142857,317.171,0.228571,22.1143,166.2,73.7429,2809.23,0.0280707,0,0.0057362,1.01706e-005,0.000345799,0.0386481,0.720869,5.08528e-005,0.112903,8.13645e-005,0.00787201,0.0591622,0.0262502,4.90061,0,1.16626,0.0489489,0.0952313,0.172397,19.6071,0.0161192,6.38924,0.00570161,1.39267,2.69086,0.566378,37.0515,0.132265,0,0.0314768,0.0013211,0.00257024,0.0046529,0.529185,0.000435049,0.172442,0.000153883,0.0375875,0.0726247,0.0152862,16.2286,0,25.6571,0.428571,0.628571,8.74286,457.914,0.228571,65.0571,0.0285714,11.7714,38.7429,9.85714,635.286,0.0255453,0,0.0403868,0.000674612,0.000989431,0.0137621,0.720801,0.000359793,0.102406,4.49741e-005,0.0185293,0.0609849,0.0155161,655.771,0,29.1143,1.25714,2.57143,4.88571,302.714,1.82857,733.629,0.342857,27.6571,355.714,5.51429,2121,0.00462101,0,0.00173916,3.75469e-006,0.000223909,0.0072616,0.110847,0,0.0251436,0,0.0018095,0.0117829,0.00400635,0.167439,4.28571,0,0.885714,0.0285714,0.114286,5.2,71.8,0,21.8571,0,1.4,13.2,4.74286,123.514,0.059968,0,0.0138161,0,0,0.00203396,0.151305,0,0.0753059,0,0.0150141,0.0217576,0.00207699,0.341278,0.142857,0,0.371429,0,0,0.114286,3.97143,0,0.885714,0,0.142857,0.485714,0.0571429,6.17143
192,0,1410.09,0,141.514,2.4,5.85714,347.143,9218.71,3.74286,7308.4,1.02857,85.6,3564.6,211.2,22300.3,0.101579,0,0.028193,5.55005e-006,0.00199631,0.216498,3.43805,0.00040408,0.442282,0.000302877,0.0392385,0.2241,0.0677156,4.56037,0.0222743,0,0.00618218,1.21702e-006,0.000437752,0.0474738,0.753898,8.86068e-005,0.0969839,6.64151e-005,0.00860423,0.0491407,0.0148487,76.7429,0,15.6286,0.0571429,0.914286,108.371,2028.83,0.142857,315.514,0.257143,21.7143,164.514,73.8286,2806.51,0.0273445,0,0.00556868,2.03608e-005,0.000325773,0.0386142,0.7229,5.0902e-005,0.112422,9.16236e-005,0.0077371,0.0586187,0.0263061,4.79091,0,1.17186,0.0452399,0.0823424,0.172466,19.6976,0.0164859,6.45577,0.00574728,1.3802,2.73814,0.565805,37.1226,0.129057,0,0.0315673,0.00121866,0.00221812,0.00464585,0.53061,0.000444093,0.173904,0.000154819,0.0371795,0.0737594,0.0152415,16.0857,0,25.6857,0.4,0.571429,8.74286,462.371,0.228571,65.0286,0.0285714,11.6857,39.1429,9.85714,639.829,0.0251407,0,0.0401447,0.000625167,0.000893096,0.0136644,0.722649,0.000357239,0.101634,4.46548e-005,0.0182638,0.0611771,0.0154059,645.914,0,28.8857,1.45714,2.54286,5.65714,307.4,2.02857,738.371,0.457143,29,361.057,5.22857,2128,0.0058324,0,0.0013332,0,6.92562e-005,0.00705562,0.106986,0,0.0244131,0,0.00237534,0.0112258,0.00389915,0.16319,4.51429,0,1.11429,0,0.0571429,4.28571,72,0,22.2,0,1.4,13.1143,4.88571,123.571,0.066764,0,0.00362983,0,0.00598372,0.00103222,0.148955,0,0.0566684,0,0.021712,0.00551635,0.00735745,0.31762,0.114286,0,0.114286,0,0.0285714,0.0571429,4.51429,0,0.857143,0,0.0857143,0.342857,0.0571429,6.17143
193,0,1390.74,0,138.886,2.74286,5.74286,348.657,9240.57,4.14286,7361.83,1.2,85.6286,3591.11,213.171,22384.4,0.10031,0,0.0275902,6.84315e-006,0.00207747,0.21694,3.44075,0.000410182,0.438493,0.000334956,0.0373781,0.22436,0.0660408,4.55469,0.0220234,0,0.00605753,1.50244e-006,0.000456117,0.04763,0.75543,9.00571e-005,0.0962728,7.35408e-005,0.00820651,0.0492591,0.0144995,75.3714,0,15.7143,0.0571429,0.942857,107.629,2030,0.114286,313.886,0.257143,20.5143,163.257,72.8857,2800.63,0.0269123,0,0.00561099,2.04036e-005,0.000336659,0.0384301,0.724837,4.08072e-005,0.112077,9.18161e-005,0.00732489,0.058293,0.0260248,4.77755,0,1.17548,0.0400647,0.083069,0.172046,19.7551,0.0168606,6.5472,0.00579291,1.34532,2.76882,0.570745,37.258,0.128229,0,0.0315497,0.00107533,0.00222956,0.0046177,0.530223,0.000452536,0.175726,0.000155481,0.0361083,0.0743148,0.0153187,15.9429,0,25.6857,0.371429,0.571429,8.71429,466.057,0.228571,65.1143,0.0285714,11.5143,39.3143,9.91429,643.457,0.0247769,0,0.0399183,0.000577239,0.00088806,0.0135429,0.724302,0.000355224,0.101194,4.4403e-005,0.0178944,0.0610985,0.0154078,641.086,0,29.7143,1.17143,2.4,5.51429,305.486,1.62857,753.486,0.4,26.9143,364.629,5.74286,2138.17,0.00572733,0,0.00178117,0,0,0.00663298,0.109336,8.75189e-006,0.0253212,0,0.00262973,0.0117948,0.00371612,0.166948,4.2,0,0.914286,0,0,4.17143,71.8286,0.0285714,22.0286,0,1.71429,13.8857,4.45714,123.229,0.00859877,0,0.00894495,0.00542221,0,0.000514381,0.249897,0,0.0390264,0,0.0432374,0.0408275,0.00323272,0.399702,0.0857143,0,0.142857,0.0285714,0,0.0285714,4.91429,0,0.714286,0,0.2,0.457143,0.114286,6.68571
194,0,1370.86,0,138.629,2.17143,5.82857,348.343,9263.6,4.45714,7422.43,1.14286,82.7429,3620.2,214.171,22474.6,0.0993398,0,0.0280968,7.84214e-006,0.00165897,0.217644,3.43828,0.000424194,0.434874,0.000313103,0.036464,0.225581,0.0655912,4.54827,0.0218412,0,0.00617747,1.7242e-006,0.000364748,0.0478521,0.755952,9.3265e-005,0.0956131,6.88399e-005,0.0080171,0.0495971,0.0144211,73.3714,0,15.6,0.0571429,0.857143,107.714,2029,0.142857,313.8,0.228571,19.8571,163.229,72.6857,2796.54,0.0262365,0,0.00557832,2.04334e-005,0.000306501,0.0385169,0.725539,5.10835e-005,0.11221,8.17336e-005,0.0071006,0.058368,0.0259913,4.71322,0,1.17788,0.0344198,0.0764972,0.172243,19.8799,0.0172411,6.63333,0.00583849,1.33101,2.7911,0.556031,37.3887,0.12606,0,0.0315037,0.000920595,0.002046,0.00460681,0.531708,0.00046113,0.177416,0.000156157,0.0355994,0.074651,0.0148716,15.7143,0,25.5714,0.342857,0.6,8.77143,469.486,0.228571,65.2,0.0285714,11.4857,39.0571,9.8,646.286,0.0243148,0,0.0395668,0.000530504,0.000928382,0.0135721,0.726437,0.000353669,0.100884,4.42087e-005,0.0177719,0.0604332,0.0151636,632.829,0,28.0571,1.45714,2.25714,5.62857,306.857,1.88571,751.371,0.428571,27.5143,367.286,5.54286,2131.11,0.0047597,0,0.00074777,4.84188e-006,3.16884e-005,0.00724246,0.113126,0,0.0253259,5.16288e-005,0.0018844,0.0102994,0.00326528,0.166739,4.2,0,0.857143,0.0285714,0.0285714,4.4,73.8571,0,22.3143,0.0285714,1.37143,12,4.85714,123.943,0.0588485,0,0.0141539,0.00586532,0,0.00147228,0.175794,0,0.0549315,0,0.0239519,0.0333724,0.00135003,0.36974,0.171429,0,0.257143,0.0285714,0,0.0285714,5.2,0,0.857143,0,0.0857143,0.428571,0.0571429,7.11429
195,0,1355.29,0,138.343,2.22857,4.91429,349.171,9272.86,4.17143,7486.34,0.8,82.5429,3643.49,215.886,22556,0.0985754,0,0.0282092,9.47314e-006,0.00146116,0.216228,3.43687,0.000392102,0.427998,0.000333769,0.0360915,0.226868,0.064237,4.53727,0.0217257,0,0.00621721,2.08785e-006,0.000322035,0.0476559,0.757475,8.6418e-005,0.0943294,7.35616e-005,0.00795444,0.0500009,0.0141576,72.4571,0,15.3143,0.0571429,0.771429,106.686,2029.66,0.142857,311.457,0.228571,19.1143,164.143,72.0286,2792.06,0.0259512,0,0.00548495,2.04662e-005,0.000276294,0.0382104,0.72694,5.11656e-005,0.111551,8.18649e-005,0.00684595,0.0587892,0.0257977,4.68749,0,1.18351,0.0346143,0.0709255,0.171372,19.7248,0.0176241,6.69326,0.00588335,1.28514,2.79214,0.556745,37.2235,0.125928,0,0.0317946,0.000929905,0.0019054,0.00460387,0.529902,0.000473466,0.179813,0.000158055,0.0345248,0.07501,0.0149568,15.5143,0,25.5143,0.342857,0.6,8.71429,474.514,0.228571,65.6857,0.0285714,11.1429,38.7429,9.74286,650.771,0.0238398,0,0.0392062,0.000526847,0.000921983,0.0133907,0.729157,0.000351232,0.100935,4.39039e-005,0.0171225,0.0595337,0.0149712,628.429,0,28.5143,1,2.57143,5.05714,311.943,2.17143,767.229,0.6,25.7429,365.371,5.68571,2144.31,0.00509336,0,0.00139909,0,1.76222e-005,0.00844168,0.104007,4.6752e-005,0.0254616,0,0.00245274,0.0114295,0.0038013,0.162151,4.14286,0,1.17143,0,0.0571429,4.88571,73.2571,0.0571429,23.0571,0,1.48571,12.8571,4.57143,125.543,0.0188225,0,0.0112696,0,0.00650681,0.00205039,0.32904,0,0.0547213,0,0.0264703,0.0143453,0.00139525,0.464622,0.0857143,0,0.2,0,0.0285714,0.114286,5,0,0.571429,0,0.171429,0.571429,0.0857143,6.82857
