Step,Subplot,Sdl Abs Den: ACRU,Sdl Abs Den: ACSA,Sdl Abs Den: BEAL,Sdl Abs Den: BEPA,Sdl Abs Den: BELE,Sdl Abs Den: FAGR,Sdl Abs Den: TSCA,Sdl Abs Den: FRAM,Sdl Abs Den: PIST,Sdl Abs Den: PRSE,Sdl Abs Den: QURU,Sdl Abs Den: PIRE,Sdl Abs Den: PIAB,Sdl Den Total:,Sapl Abs BA: ACRU,Sapl Abs BA: ACSA,Sapl Abs BA: BEAL,Sapl Abs BA: BEPA,Sapl Abs BA: BELE,Sapl Abs BA: FAGR,Sapl Abs BA: TSCA,Sapl Abs BA: FRAM,Sapl Abs BA: PIST,Sapl Abs BA: PRSE,Sapl Abs BA: QURU,Sapl Abs BA: PIRE,Sapl Abs BA: PIAB,Sapl BA Total:,Sapl Rel BA: ACRU,Sapl Rel BA: ACSA,Sapl Rel BA: BEAL,Sapl Rel BA: BEPA,Sapl Rel BA: BELE,Sapl Rel BA: FAGR,Sapl Rel BA: TSCA,Sapl Rel BA: FRAM,Sapl Rel BA: PIST,Sapl Rel BA: PRSE,Sapl Rel BA: QURU,Sapl Rel BA: PIRE,Sapl Rel BA: PIAB,Sapl Abs Den: ACRU,Sapl Abs Den: ACSA,Sapl Abs Den: BEAL,Sapl Abs Den: BEPA,Sapl Abs Den: BELE,Sapl Abs Den: FAGR,Sapl Abs Den: TSCA,Sapl Abs Den: FRAM,Sapl Abs Den: PIST,Sapl Abs Den: PRSE,Sapl Abs Den: QURU,Sapl Abs Den: PIRE,Sapl Abs Den: PIAB,Sapl Den Total:,Sapl Rel Den: ACRU,Sapl Rel Den: ACSA,Sapl Rel Den: BEAL,Sapl Rel Den: BEPA,Sapl Rel Den: BELE,Sapl Rel Den: FAGR,Sapl Rel Den: TSCA,Sapl Rel Den: FRAM,Sapl Rel Den: PIST,Sapl Rel Den: PRSE,Sapl Rel Den: QURU,Sapl Rel Den: PIRE,Sapl Rel Den: PIAB,Adult Abs BA: ACRU,Adult Abs BA: ACSA,Adult Abs BA: BEAL,Adult Abs BA: BEPA,Adult Abs BA: BELE,Adult Abs BA: FAGR,Adult Abs BA: TSCA,Adult Abs BA: FRAM,Adult Abs BA: PIST,Adult Abs BA: PRSE,Adult Abs BA: QURU,Adult Abs BA: PIRE,Adult Abs BA: PIAB,Adult BA Total:,Adult Rel BA: ACRU,Adult Rel BA: ACSA,Adult Rel BA: BEAL,Adult Rel BA: BEPA,Adult Rel BA: BELE,Adult Rel BA: FAGR,Adult Rel BA: TSCA,Adult Rel BA: FRAM,Adult Rel BA: PIST,Adult Rel BA: PRSE,Adult Rel BA: QURU,Adult Rel BA: PIRE,Adult Rel BA: PIAB,Adult Abs Den: ACRU,Adult Abs Den: ACSA,Adult Abs Den: BEAL,Adult Abs Den: BEPA,Adult Abs Den: BELE,Adult Abs Den: FAGR,Adult Abs Den: TSCA,Adult Abs Den: FRAM,Adult Abs Den: PIST,Adult Abs Den: PRSE,Adult Abs Den: QURU,Adult Abs Den: PIRE,Adult Abs Den: PIAB,Adult Den Total:,Adult Rel Den: ACRU,Adult Rel Den: ACSA,Adult Rel Den: BEAL,Adult Rel Den: BEPA,Adult Rel Den: BELE,Adult Rel Den: FAGR,Adult Rel Den: TSCA,Adult Rel Den: FRAM,Adult Rel Den: PIST,Adult Rel Den: PRSE,Adult Rel Den: QURU,Adult Rel Den: PIRE,Adult Rel Den: PIAB,Natural Dead Sdl Abs Den: ACRU,Natural Dead Sdl Abs Den: ACSA,Natural Dead Sdl Abs Den: BEAL,Natural Dead Sdl Abs Den: BEPA,Natural Dead Sdl Abs Den: BELE,Natural Dead Sdl Abs Den: FAGR,Natural Dead Sdl Abs Den: TSCA,Natural Dead Sdl Abs Den: FRAM,Natural Dead Sdl Abs Den: PIST,Natural Dead Sdl Abs Den: PRSE,Natural Dead Sdl Abs Den: QURU,Natural Dead Sdl Abs Den: PIRE,Natural Dead Sdl Abs Den: PIAB,Natural Dead Sdl Den Total:,Natural Dead Sapl Abs BA: ACRU,Natural Dead Sapl Abs BA: ACSA,Natural Dead Sapl Abs BA: BEAL,Natural Dead Sapl Abs BA: BEPA,Natural Dead Sapl Abs BA: BELE,Natural Dead Sapl Abs BA: FAGR,Natural Dead Sapl Abs BA: TSCA,Natural Dead Sapl Abs BA: FRAM,Natural Dead Sapl Abs BA: PIST,Natural Dead Sapl Abs BA: PRSE,Natural Dead Sapl Abs BA: QURU,Natural Dead Sapl Abs BA: PIRE,Natural Dead Sapl Abs BA: PIAB,Natural Dead Sapl BA Total:,Natural Dead Sapl Abs Den: ACRU,Natural Dead Sapl Abs Den: ACSA,Natural Dead Sapl Abs Den: BEAL,Natural Dead Sapl Abs Den: BEPA,Natural Dead Sapl Abs Den: BELE,Natural Dead Sapl Abs Den: FAGR,Natural Dead Sapl Abs Den: TSCA,Natural Dead Sapl Abs Den: FRAM,Natural Dead Sapl Abs Den: PIST,Natural Dead Sapl Abs Den: PRSE,Natural Dead Sapl Abs Den: QURU,Natural Dead Sapl Abs Den: PIRE,Natural Dead Sapl Abs Den: PIAB,Natural Dead Sapl Den Total:,Natural Dead Adult Abs BA: ACRU,Natural Dead Adult Abs BA: ACSA,Natural Dead Adult Abs BA: BEAL,Natural Dead Adult Abs BA: BEPA,Natural Dead Adult Abs BA: BELE,Natural Dead Adult Abs BA: FAGR,Natural Dead Adult Abs BA: TSCA,Natural Dead Adult Abs BA: FRAM,Natural Dead Adult Abs BA: PIST,Natural Dead Adult Abs BA: PRSE,Natural Dead Adult Abs BA: QURU,Natural Dead Adult Abs BA: PIRE,Natural Dead Adult Abs BA: PIAB,Natural Dead Adult BA Total:,Natural Dead Adult Abs Den: ACRU,Natural Dead Adult Abs Den: ACSA,Natural Dead Adult Abs Den: BEAL,Natural Dead Adult Abs Den: BEPA,Natural Dead Adult Abs Den: BELE,Natural Dead Adult Abs Den: FAGR,Natural Dead Adult Abs Den: TSCA,Natural Dead Adult Abs Den: FRAM,Natural Dead Adult Abs Den: PIST,Natural Dead Adult Abs Den: PRSE,Natural Dead Adult Abs Den: QURU,Natural Dead Adult Abs Den: PIRE,Natural Dead Adult Abs Den: PIAB,Natural Dead Adult Den Total:
111,0,2456,0,186.771,7.82857,22.5714,328.457,8491.8,42.3143,5981.49,12.5143,340.029,3615.63,202.4,21687.8,0.114438,0,0.0384261,7.59424e-005,0.0033911,0.262589,1.69094,0.00112429,0.354578,0.00232157,0.0986825,0.0780596,0.067035,2.71166,0.0422023,0,0.0141707,2.80059e-005,0.00125056,0.0968369,0.623581,0.000414614,0.13076,0.000856142,0.0363919,0.0287866,0.024721,88.9429,0,22.5143,0.171429,2.4,132.257,1231.23,0.8,305.914,2.42857,80.7714,88.4,92.1429,2047.97,0.0434297,0,0.0109935,8.37065e-005,0.00117189,0.0645796,0.601194,0.00039063,0.149374,0.00118584,0.0394397,0.0431647,0.0449923,8.24892,0,1.51832,0.11129,0.342692,0.143869,16.9627,0.161524,4.60233,0.0489284,4.52091,2.41349,0.538281,39.6132,0.208237,0,0.0383287,0.0028094,0.00865094,0.00363185,0.428207,0.00407752,0.116182,0.00123515,0.114126,0.0609264,0.0135884,45.8571,0,34.0857,1.51429,3.77143,5.91429,191.914,0.742857,38.6,0.314286,20.5429,11.3143,7.65714,362.229,0.126597,0,0.0941,0.00418047,0.0104117,0.0163275,0.529815,0.0020508,0.106563,0.000867645,0.0567124,0.0312352,0.021139,1094.46,0,35.4,3.31429,9.02857,4.77143,285.571,22.1429,601.657,3.91429,87.9429,357.257,5.05714,2510.51,0.00631912,0,0.00112247,1.15774e-005,6.97994e-005,0.00917596,0.0526903,1.24381e-005,0.0171317,0.000281277,0.00478491,0.00348825,0.00356742,0.0986552,4.34286,0,1.34286,0.0285714,0.114286,5.48571,44.8857,0.0857143,20.5143,0.2,4.85714,7.71429,5.97143,95.5429,0.102801,0,0.0206054,0,0.00605673,0.000520421,0.0921383,0,0.0984812,0,0.044119,0.0325819,0.00910129,0.406405,0.514286,0,0.314286,0,0.0285714,0.0285714,1.4,0,0.6,0,0.2,0.0571429,0.0857143,3.22857
112,0,2444.51,0,187.429,7.88571,22.8286,326.571,8486.57,40.3429,5939.49,12.4,335.143,3603.23,202.657,21609.1,0.11186,0,0.0392603,7.64276e-005,0.00334848,0.263644,1.71092,0.000985601,0.363078,0.0022218,0.097209,0.0790253,0.0671091,2.73874,0.0408436,0,0.0143352,2.79061e-005,0.00122263,0.0962646,0.624711,0.000359874,0.132571,0.00081125,0.0354941,0.0288546,0.0245036,89,0,23.0571,0.142857,2.48571,132.743,1249,0.914286,312.543,2.34286,79.8,91.2857,92.0286,2075.34,0.0428845,0,0.01111,6.88354e-005,0.00119774,0.0639619,0.601828,0.000440547,0.150598,0.0011289,0.0384515,0.0439858,0.0443438,8.23923,0,1.52457,0.110069,0.347112,0.143545,16.8959,0.137373,4.54125,0.0494205,4.42271,2.39987,0.52987,39.3409,0.209432,0,0.0387526,0.00279783,0.00882317,0.00364875,0.429474,0.00349187,0.115433,0.00125621,0.11242,0.0610018,0.0134687,45.1429,0,33.8857,1.48571,3.8,5.88571,194.029,0.657143,38.5429,0.314286,20.3143,11.3429,7.6,363,0.12436,0,0.0933491,0.00409288,0.0104683,0.0162141,0.534514,0.00181031,0.106179,0.000865801,0.0559622,0.0312475,0.0209366,1080.49,0,34.7429,3.48571,8.88571,5.02857,289.343,19.8286,597.914,3.71429,88.6286,353.143,5.2,2490.4,0.00589875,0,0.0014219,1.33857e-005,2.61132e-005,0.00990058,0.0535939,0.00024289,0.0164355,0.000294732,0.00641295,0.00478258,0.00377227,0.102796,4.57143,0,1.08571,0.0857143,0.142857,5.08571,44.4571,0.114286,18.0857,0.285714,5.25714,8.71429,5.85714,93.7429,0.0511857,0,0.0082395,0.00204419,0,0.00101579,0.155527,0.0269665,0.10125,0,0.0808735,0.020776,0.0048326,0.45271,0.4,0,0.257143,0.0285714,0,0.0571429,1.88571,0.0857143,0.628571,0,0.257143,0.114286,0.0857143,3.8
113,0,2449.91,0,186.829,7.37143,23.6857,324.571,8493.4,36.4286,5914,12.6857,327.457,3583.37,201.829,21561.5,0.109524,0,0.0389369,7.51981e-005,0.00301242,0.262309,1.72874,0.00107533,0.366361,0.00231612,0.0965254,0.0802882,0.0676467,2.75681,0.0397285,0,0.0141239,2.72772e-005,0.00109272,0.0951492,0.62708,0.000390063,0.132893,0.000840144,0.0350134,0.0291235,0.024538,88.7714,0,23.0286,0.114286,2.42857,132.543,1265.63,1.02857,316.143,2.54286,79.1143,94.1143,91.6286,2097.09,0.0423309,0,0.0109812,5.44974e-005,0.00115807,0.0632034,0.603518,0.000490477,0.150753,0.00121257,0.0377258,0.0448786,0.0436933,8.22389,0,1.5091,0.107723,0.342244,0.144775,16.8496,0.139799,4.57377,0.049912,4.37403,2.37764,0.525379,39.2178,0.209698,0,0.03848,0.00274679,0.00872676,0.00369157,0.42964,0.00356469,0.116625,0.00127269,0.111532,0.0606266,0.0133964,44.7714,0,33.6857,1.42857,3.74286,5.94286,196.429,0.657143,38.8286,0.314286,20.2286,11.4857,7.45714,364.971,0.122671,0,0.0922969,0.0039142,0.0102552,0.0162831,0.538203,0.00180053,0.106388,0.000861124,0.0554251,0.0314702,0.0204321,1062.71,0,38.3143,3.54286,8.48571,5.2,282.171,19.2571,582.171,3.34286,86.8857,351.086,4.82857,2448,0.00583341,0,0.00192773,8.64e-006,0.00028608,0.0110302,0.059142,1.2291e-005,0.0213841,6.93127e-005,0.00554058,0.0039321,0.00336263,0.112529,4.97143,0,1.37143,0.0285714,0.142857,5.57143,49.7714,0.0857143,21.5714,0.2,5.45714,8.42857,6.54286,104.143,0.0265651,0,0.0143155,0.00219754,0.00668305,0.000511992,0.161805,0,0.0679906,0,0.0467688,0.0514018,0.00696001,0.3852,0.2,0,0.257143,0.0285714,0.0571429,0.0285714,1.2,0,0.428571,0,0.171429,0.171429,0.142857,2.68571
114,0,2456.57,0,184.029,7.02857,23.1714,324.086,8490.57,37.8857,5872.86,13.3714,329.486,3564.06,201.343,21504.5,0.105549,0,0.038136,8.09046e-005,0.00308135,0.261159,1.74311,0.00103087,0.368633,0.00232636,0.0947505,0.0816084,0.0674007,2.76687,0.0381476,0,0.0137831,2.92405e-005,0.00111366,0.0943877,0.629995,0.000372576,0.133231,0.000840792,0.0342446,0.0294948,0.0243599,88.1714,0,23.0857,0.142857,2.4,132.543,1283.11,0.942857,318.371,2.68571,78.5429,96.9429,90.9143,2117.86,0.0416324,0,0.0109005,6.74536e-005,0.00113322,0.0625835,0.605855,0.000445194,0.150327,0.00126813,0.037086,0.045774,0.0429275,8.18072,0,1.4973,0.101065,0.341142,0.144564,16.9306,0.136957,4.50729,0.0504028,4.3071,2.41658,0.517995,39.1317,0.209056,0,0.0382631,0.00258269,0.00871778,0.0036943,0.432656,0.00349989,0.115183,0.00128803,0.110067,0.0617551,0.0132372,44.1143,0,33.5714,1.34286,3.65714,6,199.286,0.628571,38.8857,0.314286,19.9714,11.7429,7.31429,366.829,0.120259,0,0.091518,0.00366072,0.00996962,0.0163564,0.543267,0.00171353,0.106005,0.000856765,0.0544435,0.0320118,0.0199392,1058.89,0,37.2,3.37143,9.94286,3.85714,292.086,16.4,588.686,3.42857,81.4571,352.743,4.77143,2452.83,0.00641577,0,0.00119993,0,0.000111416,0.00980355,0.0576035,0.000133122,0.021986,0.000172618,0.00507389,0.00359581,0.00482375,0.110919,5.4,0,1.05714,0,0.171429,5.57143,48.1714,0.142857,21.3714,0.171429,4.82857,8.8,6.97143,102.657,0.100634,0,0.0137287,0.000720451,0.00109463,0.00263665,0.138253,0.00529443,0.0180583,0,0.0551723,0.00494228,0.00487303,0.345408,0.628571,0,0.228571,0.0285714,0.0285714,0.0857143,1.91429,0.0285714,0.485714,0,0.314286,0.171429,0.0857143,4
115,0,2455.34,0,186.314,6.54286,23.6,322.543,8493.89,38.1143,5834.74,13.9143,324.229,3558.6,201.086,21458.9,0.104673,0,0.0379152,9.62314e-005,0.00295745,0.261697,1.76104,0.000993546,0.369805,0.00238113,0.0940024,0.0839182,0.0676871,2.78717,0.0375554,0,0.0136035,3.45266e-005,0.00106109,0.0938937,0.631839,0.000356472,0.132681,0.000854318,0.0337269,0.0301088,0.0242853,88,0,23.8286,0.171429,2.48571,132.371,1301.69,0.885714,318.514,2.77143,78.0857,101.086,91.4286,2141.31,0.0410963,0,0.011128,8.00576e-005,0.00116084,0.0618178,0.607891,0.000413631,0.148747,0.00129427,0.0364663,0.0472073,0.0426974,8.15995,0,1.49417,0.100224,0.333009,0.146817,16.9853,0.139329,4.44518,0.0508944,4.21096,2.43422,0.522115,39.0222,0.209111,0,0.0382903,0.00256839,0.00853385,0.00376239,0.435273,0.00357051,0.113914,0.00130424,0.107912,0.0623805,0.01338,43.6286,0,33.3714,1.31429,3.54286,6.11429,201.314,0.628571,38.9714,0.314286,19.5714,11.8571,7.4,368.029,0.118547,0,0.0906762,0.00357115,0.00962658,0.0166136,0.547007,0.00170794,0.105892,0.000853971,0.0531791,0.032218,0.0201071,1066.51,0,34.4857,3.62857,8.91429,5.11429,278.8,17.6286,578.543,3.17143,84.9429,346.457,4.45714,2432.66,0.00458051,0,0.00136564,0,0.000282604,0.00773221,0.0597928,0.000126298,0.0230896,0.000173198,0.00632178,0.00364159,0.00301747,0.110124,5.08571,0,1,0,0.0857143,4.85714,47.8,0.171429,23.1143,0.285714,5.57143,8.85714,5.34286,102.171,0.0758676,0,0.0163724,0,0.00668892,0.00154005,0.114752,0,0.114143,0,0.056701,0.00433045,0.00236208,0.392757,0.4,0,0.314286,0,0.0571429,0.0857143,1.94286,0,0.542857,0,0.2,0.171429,0.0571429,3.77143
116,0,2451.29,0,181.829,5.97143,22.9143,320.457,8503.46,38.0286,5796.49,13.3429,317.457,3543.14,199.057,21393.4,0.102935,0,0.0382635,0.000103865,0.00303108,0.260457,1.78881,0.00107923,0.370685,0.00234704,0.0926645,0.0848669,0.0672599,2.81251,0.0365992,0,0.0136048,3.69299e-005,0.00107772,0.0926067,0.636021,0.000383724,0.131799,0.000834502,0.0329473,0.0301749,0.0239146,88.3143,0,23.9714,0.171429,2.34286,131.886,1319.31,0.885714,320.686,2.91429,78.3429,105.257,91.8286,2165.91,0.0407746,0,0.0110676,7.91484e-005,0.00108169,0.0608915,0.609126,0.000408933,0.14806,0.00134552,0.0361708,0.0485971,0.0423971,8.17382,0,1.4908,0.0973855,0.330138,0.150102,16.9901,0.141727,4.45473,0.0511425,4.1125,2.40979,0.514291,38.9165,0.210035,0,0.0383076,0.00250242,0.00848323,0.00385704,0.436578,0.00364182,0.114469,0.00131416,0.105675,0.061922,0.0132153,43.1143,0,33.0857,1.25714,3.45714,6.28571,202.857,0.628571,39.3714,0.285714,19.4,11.9429,7.4,369.086,0.116814,0,0.0896424,0.0034061,0.00936677,0.0170305,0.549621,0.00170305,0.106673,0.000774114,0.0525623,0.0323579,0.0200495,1061.4,0,38.0571,3.08571,9.37143,5.31429,285.4,17.2286,572.943,3.85714,82.3143,349.886,5.14286,2434,0.00516044,0,0.00191266,0,0.000127095,0.00910072,0.0556184,1.17759e-005,0.0219763,0.000241058,0.00485087,0.00495274,0.00394102,0.107893,4.57143,0,1.34286,0,0.142857,5.45714,49.2,0.0571429,22.9429,0.142857,4.45714,9.2,5.91429,103.429,0.0580262,0,0.0202006,0.00355803,0.00169687,0,0.172132,0,0.0617115,0,0.0904558,0.035951,0.00140936,0.445142,0.542857,0,0.428571,0.0571429,0.0571429,0,1.74286,0,0.457143,0,0.228571,0.257143,0.0285714,3.8
117,0,2453.31,0,182.6,6.22857,22.8286,319.314,8507,37.2857,5770.03,14,312.343,3529,198.4,21352.3,0.10142,0,0.0389762,0.000114401,0.00313721,0.262372,1.81216,0.000724934,0.371506,0.00248959,0.0931642,0.0873154,0.0675944,2.84098,0.0356988,0,0.0137193,4.02682e-005,0.00110427,0.0923528,0.637866,0.000255171,0.130767,0.000876314,0.032793,0.0307343,0.0237927,87.9429,0,23.9429,0.2,2.37143,132.314,1335.17,0.971429,320.743,3.02857,78.3714,110.114,91.4,2186.57,0.0402195,0,0.01095,9.14674e-005,0.00108454,0.0605122,0.610623,0.00044427,0.146688,0.00138508,0.0358422,0.0503593,0.0418006,8.16914,0,1.49814,0.0921699,0.317143,0.149771,17.0484,0.144609,4.46929,0.0516529,4.04401,2.4251,0.509915,38.9194,0.209899,0,0.0384934,0.00236823,0.00814872,0.00384822,0.438045,0.0037156,0.114835,0.00132718,0.103907,0.0623108,0.0131018,42.6,0,32.9143,1.2,3.28571,6.28571,204.971,0.685714,39.6571,0.285714,18.9714,12.0571,7.31429,370.229,0.115064,0,0.0889026,0.00324124,0.00887483,0.0169779,0.553635,0.00185214,0.107115,0.000771724,0.0512425,0.0325668,0.0197561,1060.14,0,35.1143,2.6,8.57143,4.37143,292.171,17.8,571.886,3.31429,80.2286,348.457,4.6,2429.26,0.0051521,0,0.00159633,0,5.86879e-005,0.00781605,0.058305,0,0.0234052,8.43525e-005,0.00535175,0.00486784,0.00369457,0.110332,5.17143,0,1.57143,0,0.114286,4.74286,47.2571,0,22.8857,0.142857,5.2,9.74286,6.2,103.029,0.0547553,0,0.0113424,0.00275154,0.0120744,0.000520181,0.127285,0,0.0401748,0,0.0449625,0.000476345,0.00872699,0.303069,0.371429,0,0.285714,0.0285714,0.142857,0.0285714,1.8,0,0.428571,0,0.2,0.0571429,0.0857143,3.42857
118,0,2456.2,0,183.171,6.11429,22.5143,317.343,8515.46,35.8857,5731.94,13.8286,306,3529.71,198.229,21316.4,0.0994767,0,0.0388471,0.000126918,0.00307233,0.262181,1.83501,0.000774597,0.374127,0.00264713,0.092735,0.0897321,0.0692073,2.86794,0.0346858,0,0.0135453,4.42542e-005,0.00107127,0.0914179,0.639836,0.000270089,0.130452,0.000923009,0.0323351,0.031288,0.0241314,88.8,0,23.5429,0.2,2.28571,132.914,1350.34,1,324.286,3.37143,78.3429,114.114,91.8857,2211.09,0.0401613,0,0.0106476,9.04533e-005,0.00103375,0.0601127,0.610715,0.000452267,0.146664,0.00152478,0.0354319,0.0516101,0.0415568,8.20829,0,1.48761,0.0928238,0.311186,0.152048,17.1042,0.137068,4.42128,0.0493265,3.95085,2.44698,0.505468,38.8671,0.211188,0,0.0382743,0.00238823,0.00800641,0.00391198,0.440069,0.00352658,0.113754,0.0012691,0.10165,0.0629576,0.013005,42.4286,0,32.4571,1.2,3.2,6.4,206.8,0.628571,39.6,0.257143,18.6571,12.1429,7.14286,370.914,0.114389,0,0.0875058,0.00323525,0.00862733,0.0172547,0.557541,0.00169465,0.106763,0.000693268,0.0503004,0.0327376,0.0192574,1065.34,0,36,2.94286,8.34286,5.57143,286.286,17.4286,571,3.48571,79.5714,342.171,4.82857,2422.97,0.00554954,0,0.0017827,0,6.1897e-005,0.00987203,0.0627928,9.28196e-006,0.0221591,8.38908e-005,0.00561737,0.00514464,0.00255209,0.115625,4.91429,0,1.6,0,0.171429,5.05714,50.4571,0.0571429,21.6571,0.0571429,5.08571,10.5429,5.71429,105.314,0.053357,0,0.0199188,0,0.000771777,0,0.126005,0.00698446,0.141248,0.00283626,0.0757255,0.021778,0.000708395,0.449334,0.257143,0,0.371429,0,0.0285714,0,1.68571,0.0285714,0.771429,0.0285714,0.228571,0.142857,0.0571429,3.6
119,0,2450.94,0,184.314,5.94286,21.4286,316.2,8520.74,37.4,5691.83,13.4286,298.6,3520.2,197.457,21258.5,0.0981238,0,0.0385409,0.000130428,0.00290879,0.261824,1.85354,0.000699288,0.377205,0.00258349,0.0920088,0.0935595,0.070033,2.89116,0.0339393,0,0.0133306,4.51128e-005,0.0010061,0.0905603,0.641106,0.000241871,0.130469,0.000893583,0.0318242,0.0323606,0.0242232,89.1143,0,23.9143,0.171429,2.25714,132.086,1365,1.05714,327.371,3.42857,78.4,117.571,91.6286,2232,0.0399258,0,0.0107143,7.68049e-005,0.00101126,0.0591782,0.611559,0.00047363,0.146672,0.0015361,0.0351254,0.0526754,0.0410522,8.22487,0,1.48901,0.0934953,0.305921,0.152711,17.0405,0.13937,4.37345,0.04979,3.83124,2.44,0.504407,38.6448,0.212833,0,0.0385308,0.00241935,0.00791623,0.00395165,0.440952,0.00360644,0.113171,0.0012884,0.0991401,0.0631393,0.0130524,42.1143,0,32.3714,1.2,3.11429,6.42857,208.543,0.628571,39.6571,0.257143,18.2,12.0571,7.05714,371.629,0.113324,0,0.0871069,0.00322903,0.0083801,0.0172984,0.561159,0.0016914,0.106712,0.000691935,0.0489736,0.0324441,0.0189898,1066.89,0,35,3.11429,8.85714,4.82857,287.857,15.9143,560.486,4.14286,78.6571,345.571,4.17143,2415.49,0.00446539,0,0.00203962,6.99596e-006,8.22899e-005,0.0102609,0.0644087,0.0001411,0.0238828,0.000301726,0.00598283,0.00461428,0.0039791,0.120166,4.94286,0,1.4,0.0285714,0.0857143,5.85714,50.6286,0.0857143,22.6,0.285714,4.85714,10.7429,6.54286,108.057,0.0390861,0,0.015833,0,0.00506668,0.000533143,0.209297,0,0.0744751,0,0.113176,0.00937198,0.0028327,0.469672,0.342857,0,0.342857,0,0.0571429,0.0285714,2.4,0,0.571429,0,0.342857,0.2,0.0571429,4.34286
120,0,2465.83,0,182,5.37143,21,315.686,8526.14,38.5143,5660.63,13.6571,294.257,3520.71,197.029,21240.8,0.0968471,0,0.0396291,0.000136461,0.0030481,0.261243,1.87655,0.00071072,0.382787,0.00235291,0.0917181,0.0961664,0.0703674,2.92155,0.0331492,0,0.0135644,4.67084e-005,0.00104332,0.0894192,0.642312,0.000243268,0.131022,0.000805364,0.0313936,0.0329162,0.0240856,89.7714,0,23.9714,0.171429,2.37143,132.029,1384.14,1.17143,331.886,3.45714,77.9143,119.886,91.8571,2258.63,0.039746,0,0.0106133,7.58994e-005,0.00104994,0.0584552,0.612824,0.000518646,0.146941,0.00153064,0.0344963,0.053079,0.0406694,8.25993,0,1.47833,0.0941795,0.298581,0.153683,17.1624,0.141696,4.38088,0.0504758,3.75072,2.43038,0.507252,38.7085,0.213388,0,0.0381914,0.00243305,0.00771357,0.00397027,0.443375,0.0036606,0.113176,0.001304,0.0968965,0.0627868,0.0131044,41.8286,0,32.0571,1.2,3.05714,6.48571,211.143,0.628571,39.8571,0.285714,17.7714,12.3143,7.05714,373.686,0.111935,0,0.0857864,0.00321125,0.00818105,0.0173561,0.565028,0.00168209,0.10666,0.000764584,0.0475572,0.0329536,0.0188852,1060.26,0,36.1429,2.97143,8.34286,5.02857,282.857,17.2286,555.229,3.62857,75.5429,340.6,4.71429,2392.54,0.00437555,0,0.000997797,1.19488e-005,2.42972e-005,0.00934743,0.06069,6.5751e-005,0.0217287,0.000191678,0.00590149,0.00470083,0.00332204,0.111358,4.74286,0,1.28571,0.0571429,0.0857143,5.37143,50.7429,0.0857143,22.0857,0.2,5.42857,11.1714,5.68571,106.943,0.0342754,0,0.0235464,0,0.0041511,0.00125491,0.11715,0,0.0710097,0,0.0405505,0.0363123,0.00272051,0.330971,0.314286,0,0.4,0,0.0285714,0.0571429,1.85714,0,0.428571,0,0.228571,0.2,0.0857143,3.6
121,0,2466.46,0,183.657,6.02857,20.7429,314.257,8522.26,38.1143,5630.29,13.6,287.2,3520.69,196.829,21200.1,0.0951371,0,0.0404035,0.000148428,0.00316708,0.260675,1.89479,0.000685972,0.38559,0.00244111,0.090755,0.100844,0.0704364,2.94507,0.0323039,0,0.013719,5.03988e-005,0.00107538,0.0885122,0.643376,0.000232922,0.130927,0.000828881,0.0308159,0.0342418,0.0239167,90.0857,0,23.5429,0.2,2.34286,131.457,1401.34,1.25714,334.086,3.37143,77.2,122.971,90.7143,2278.57,0.0395361,0,0.0103323,8.77743e-005,0.00102821,0.0576928,0.615009,0.000551724,0.146621,0.00147962,0.0338809,0.0539687,0.0398119,8.27322,0,1.47518,0.0935141,0.290608,0.153865,17.0869,0.144047,4.35195,0.0509415,3.6752,2.41609,0.511615,38.5231,0.21476,0,0.0382935,0.00242748,0.00754373,0.0039941,0.443548,0.00373924,0.11297,0.00132236,0.0954025,0.062718,0.0132807,41.5429,0,31.8857,1.17143,2.97143,6.51429,213.486,0.628571,39.7429,0.285714,17.7714,12.2571,7.17143,375.429,0.110654,0,0.0849315,0.00312024,0.00791476,0.0173516,0.568645,0.00167428,0.10586,0.000761035,0.0473364,0.0326484,0.019102,1070.17,0,33.6857,2.34286,8.11429,5.28571,282.057,17.2286,553.857,3.74286,76.8286,338.686,4.71429,2396.71,0.0050253,0,0.00192983,0,3.21178e-005,0.00994838,0.0639387,0.000116773,0.0245981,0.000141987,0.00494505,0.00473508,0.00367811,0.119089,4.91429,0,1.37143,0,0.0857143,5.11429,53.1143,0.171429,23.6286,0.285714,4.85714,11.1714,6.4,111.114,0.0342104,0,0.0223266,0.0013455,0.00739138,0.0012791,0.149763,0,0.0382223,0,0.0882601,0.0109439,0,0.353742,0.228571,0,0.314286,0.0285714,0.0571429,0.0571429,2.02857,0,0.628571,0,0.228571,0.257143,0,3.82857
