#ppt,,,
,FortBragg,FortBragg,FortBragg
TIMESTEP,MEAN(mm/d),VARIANCE(mm/d^2),STD_DEV(mm/d)
1996-04-30T00:00:00Z,1.1104722,7.35E-04,0.027104273
1996-05-01T00:00:00Z,2.0534897,9.27E-04,0.030453004
1996-05-02T00:00:00Z,3.9097269,0.007197382,0.084837385
1996-05-03T00:00:00Z,3.8415143,0.010647779,0.103188075
1996-05-04T00:00:00Z,2.337796,0.00327769,0.05725111
1996-05-05T00:00:00Z,2.596891,0.008065277,0.089806885
1996-05-06T00:00:00Z,2.397177,0.002592969,0.050921198
1996-05-07T00:00:00Z,2.6694202,0.003992493,0.063186176
1996-05-08T00:00:00Z,3.6283128,0.001769384,0.04206404
1996-05-09T00:00:00Z,2.9694333,0.005026754,0.070899606
1996-05-10T00:00:00Z,1.9361162,0.00171258,0.041383326
1996-05-11T00:00:00Z,0.52679557,0.003738284,0.061141506
1996-05-12T00:00:00Z,2.2454484,0.006005432,0.077494726
1996-05-13T00:00:00Z,3.1013691,0.005581819,0.07471157
1996-05-14T00:00:00Z,3.8914967,0.009021417,0.09498114
1996-05-15T00:00:00Z,3.2266173,0.007132489,0.08445407
1996-05-16T00:00:00Z,4.8705006,0.020980336,0.1448459
1996-05-17T00:00:00Z,3.2991967,0.021120422,0.14532867
1996-05-18T00:00:00Z,4.169527,0.026513334,0.16282916
1996-05-19T00:00:00Z,3.9520676,0.013375289,0.115651585
1996-05-20T00:00:00Z,1.9717596,0.00861826,0.092834584
1996-05-21T00:00:00Z,2.9820416,0.00936788,0.09678781
1996-05-22T00:00:00Z,4.0523543,0.008624953,0.09287063
1996-05-23T00:00:00Z,2.70843,0.00175443,0.04188592
1996-05-24T00:00:00Z,4.980546,0.037936762,0.19477361
1996-05-25T00:00:00Z,2.0588744,0.03533822,0.18798463
1996-05-26T00:00:00Z,3.8042915,0.002672082,0.051692184
1996-05-27T00:00:00Z,3.3327696,0.011919058,0.10917444
1996-05-28T00:00:00Z,2.7094092,0.002092389,0.045742635
1996-05-29T00:00:00Z,3.4067602,0.005020961,0.07085874
1996-05-30T00:00:00Z,2.434651,0.002171777,0.046602324
1996-05-31T00:00:00Z,2.0272894,0.004385991,0.06622682
1996-06-01T00:00:00Z,0.49273583,0.006255275,0.0790903
1996-06-02T00:00:00Z,0.9489174,0.007371805,0.08585922
1996-06-03T00:00:00Z,1.1705645,5.55E-04,0.02356224
1996-06-04T00:00:00Z,3.326002,0.002157984,0.04645411
1996-06-05T00:00:00Z,1.6605088,0.005815348,0.07625843
1996-06-06T00:00:00Z,1.0003643,0.01007739,0.1003862
1996-06-07T00:00:00Z,2.3329604,6.38E-04,0.025264325
1996-06-08T00:00:00Z,2.2013135,0.008689271,0.09321626
1996-06-09T00:00:00Z,2.6136107,0.003183059,0.0564186
1996-06-10T00:00:00Z,2.634418,0.001650329,0.040624235
1996-06-11T00:00:00Z,2.0631633,0.009700662,0.09849194
1996-06-12T00:00:00Z,2.571105,0.006676573,0.0817103
1996-06-13T00:00:00Z,2.809428,0.003910231,0.06253184
1996-06-14T00:00:00Z,2.725137,0.003005284,0.054820467
1996-06-15T00:00:00Z,2.7116463,0.00866169,0.0930682
1996-06-16T00:00:00Z,2.4426003,0.014597543,0.12082029
1996-06-17T00:00:00Z,2.3729703,0.012278492,0.11080836
1996-06-18T00:00:00Z,1.5768979,0.004089331,0.06394788
1996-06-19T00:00:00Z,1.8630536,0.02111421,0.1453073
1996-06-20T00:00:00Z,3.2136586,0.019779257,0.14063875
1996-06-21T00:00:00Z,3.8022523,0.003779104,0.061474413
1996-06-22T00:00:00Z,2.2555125,0.002162884,0.04650681
1996-06-23T00:00:00Z,2.658201,0.001155691,0.033995457
1996-06-24T00:00:00Z,3.628329,0.011836842,0.10879725
1996-06-25T00:00:00Z,2.7622588,0.007653553,0.08748458
1996-06-26T00:00:00Z,2.3524728,0.006701624,0.08186345
1996-06-27T00:00:00Z,2.3547523,9.72E-04,0.031178258
1996-06-28T00:00:00Z,1.8553373,0.001585923,0.03982365
1996-06-29T00:00:00Z,1.1505879,0.009667978,0.09832588
1996-06-30T00:00:00Z,1.1190532,0.00304355,0.05516838
1996-07-01T00:00:00Z,2.0665236,0.003936963,0.06274522
1996-07-02T00:00:00Z,2.9545484,0.006187285,0.078659296
1996-07-03T00:00:00Z,2.8352199,0.016734812,0.1293631
1996-07-04T00:00:00Z,2.6972563,0.004159912,0.064497374
1996-07-05T00:00:00Z,2.391424,0.003777906,0.06146467
1996-07-06T00:00:00Z,1.5047171,0.013518352,0.11626845
1996-07-07T00:00:00Z,2.360009,0.003044017,0.055172615
1996-07-08T00:00:00Z,2.333339,8.43E-04,0.029033992
1996-07-09T00:00:00Z,2.6562164,0.003177591,0.056370128
1996-07-10T00:00:00Z,2.7242277,0.002651737,0.05149502
1996-07-11T00:00:00Z,2.5079331,0.003462204,0.0588405
1996-07-12T00:00:00Z,1.8968055,0.007758609,0.08808297
1996-07-13T00:00:00Z,0.95289165,0.009323842,0.09656004
1996-07-14T00:00:00Z,1.8848507,0.011157294,0.10562809
1996-07-15T00:00:00Z,3.183671,0.002761848,0.05255329
1996-07-16T00:00:00Z,3.5587463,0.007928396,0.08904154
1996-07-17T00:00:00Z,3.2658966,0.0087447,0.0935131
1996-07-18T00:00:00Z,2.4879348,0.005413788,0.073578455
1996-07-19T00:00:00Z,2.3970225,0.006651056,0.081554
1996-07-20T00:00:00Z,1.7184494,0.010029508,0.10014743
1996-07-21T00:00:00Z,2.287568,0.003336235,0.05776015
1996-07-22T00:00:00Z,2.2373528,0.001559151,0.039486088
1996-07-23T00:00:00Z,1.7941734,0.011276752,0.10619205
1996-07-24T00:00:00Z,2.5819254,0.006232307,0.07894496
1996-07-25T00:00:00Z,2.7759767,0.001098046,0.03313677
1996-07-26T00:00:00Z,2.947964,0.002173958,0.046625726
1996-07-27T00:00:00Z,2.765401,0.001808273,0.042523798
1996-07-28T00:00:00Z,3.4190724,0.006425619,0.080159955
1996-07-29T00:00:00Z,1.8505636,4.81E-04,0.021920908
1996-07-30T00:00:00Z,1.719614,0.010216777,0.10107808
1996-07-31T00:00:00Z,3.0564582,7.30E-04,0.027012818
1996-08-01T00:00:00Z,3.3201597,0.005802753,0.07617581
1996-08-02T00:00:00Z,3.4775543,0.006982284,0.083560064
1996-08-03T00:00:00Z,3.8888931,0.008251233,0.090836294
1996-08-04T00:00:00Z,1.8322189,0.004811553,0.06936536
1996-08-05T00:00:00Z,3.3221195,0.004481626,0.06694494
1996-08-06T00:00:00Z,1.3083329,0.008186391,0.09047867
1996-08-07T00:00:00Z,1.100967,0.014774514,0.12155046
1996-08-08T00:00:00Z,0.33399057,0.002684007,0.0518074
1996-08-09T00:00:00Z,1.1757628,0.004325209,0.06576633
1996-08-10T00:00:00Z,1.7163211,0.004353415,0.06598041
1996-08-11T00:00:00Z,2.404175,0.002213216,0.047044832
1996-08-12T00:00:00Z,2.519479,0.00221111,0.047022443
1996-08-13T00:00:00Z,1.8653646,0.001338454,0.03658488
1996-08-14T00:00:00Z,3.384778,0.002208702,0.046996832
1996-08-15T00:00:00Z,2.7307286,0.001794957,0.042366933
1996-08-16T00:00:00Z,2.84672,0.001036569,0.032195788
1996-08-17T00:00:00Z,2.9039612,0.004497078,0.067060255
1996-08-18T00:00:00Z,3.1274529,0.002341144,0.04838537
1996-08-19T00:00:00Z,2.7033002,0.003098245,0.055661883
1996-08-20T00:00:00Z,2.4657393,0.00490117,0.07000836
1996-08-21T00:00:00Z,1.9334971,0.005921814,0.07695332
1996-08-22T00:00:00Z,1.1342757,0.004153671,0.06444898
1996-08-23T00:00:00Z,1.016028,0.002385895,0.04884562
1996-08-24T00:00:00Z,1.18661,0.001532377,0.039145585
1996-08-25T00:00:00Z,1.687186,0.002133959,0.046194788
1996-08-26T00:00:00Z,3.109232,0.001636559,0.040454403
1996-08-27T00:00:00Z,2.2378685,0.004494797,0.067043245
1996-08-28T00:00:00Z,0.3830707,0.005635276,0.075068474
1996-08-29T00:00:00Z,0.34725755,0.009233374,0.09609045
1996-08-30T00:00:00Z,1.4999956,9.27E-04,0.030448476
1996-08-31T00:00:00Z,3.413537,0.001278771,0.035759907
1996-09-01T00:00:00Z,2.721539,0.003187248,0.056455716
1996-09-02T00:00:00Z,1.82609,4.53E-04,0.021293536
1996-09-03T00:00:00Z,2.257971,0.004076701,0.06384905
1996-09-04T00:00:00Z,2.9042015,0.015720556,0.12538163
1996-09-05T00:00:00Z,1.8906921,0.005881723,0.076692395
1996-09-06T00:00:00Z,1.0218501,0.005917418,0.076924756
1996-09-07T00:00:00Z,2.2993166,0.006430119,0.08018802
1996-09-08T00:00:00Z,2.0692027,0.003500315,0.05916346
1996-09-09T00:00:00Z,1.8574505,0.001217572,0.03489373
1996-09-10T00:00:00Z,1.7249929,0.001714979,0.04141231
1996-09-11T00:00:00Z,1.6399418,0.00130007,0.036056478
1996-09-12T00:00:00Z,2.5945091,0.003978884,0.063078396
1996-09-13T00:00:00Z,2.3086019,8.78E-04,0.029633721
1996-09-14T00:00:00Z,2.5445154,0.00160289,0.040036112
1996-09-15T00:00:00Z,2.8672624,0.002620278,0.05118865
1996-09-16T00:00:00Z,2.7392857,4.16E-04,0.020388778
1996-09-17T00:00:00Z,0.5340917,7.90E-04,0.028108526
1996-09-18T00:00:00Z,1.1679674,0.02184374,0.14779629
1996-09-19T00:00:00Z,1.0175923,0.001113281,0.03336586
1996-09-20T00:00:00Z,0.64649194,0.001955113,0.044216655
1996-09-21T00:00:00Z,2.9128346,0.004438333,0.06662081
1996-09-22T00:00:00Z,3.1785011,0.005508685,0.074220516
1996-09-23T00:00:00Z,1.6369619,0.004132641,0.06428561
1996-09-24T00:00:00Z,1.6862048,0.002160998,0.04648653
1996-09-25T00:00:00Z,1.385966,0.001495182,0.038667582
1996-09-26T00:00:00Z,2.0572636,0.008475577,0.0920629
1996-09-27T00:00:00Z,3.552481,0.01495776,0.12230192
1996-09-28T00:00:00Z,2.8184946,0.005889845,0.076745324
1996-09-29T00:00:00Z,1.4180868,0.005415522,0.073590234
1996-09-30T00:00:00Z,2.1141822,0.003241623,0.056935254
1996-10-01T00:00:00Z,1.0371951,0.002497297,0.04997296
1996-10-02T00:00:00Z,1.0028937,0.002547844,0.05047617
1996-10-03T00:00:00Z,0.81738865,0.001783017,0.04222579
1996-10-04T00:00:00Z,1.0073154,0.005357596,0.0731956
1996-10-05T00:00:00Z,0.7634294,0.005847407,0.07646834
1996-10-06T00:00:00Z,0.8438909,0.003409543,0.05839129
1996-10-07T00:00:00Z,1.7539613,0.003419691,0.05847812
1996-10-08T00:00:00Z,2.3232796,0.003422385,0.05850115
1996-10-09T00:00:00Z,0.6876143,0.002073411,0.045534726
1996-10-10T00:00:00Z,1.6444314,0.002585921,0.050851952
1996-10-11T00:00:00Z,1.3699775,0.0047266,0.06875028
1996-10-12T00:00:00Z,1.1942021,0.004205687,0.06485127
1996-10-13T00:00:00Z,0.99669117,0.001706418,0.04130881
1996-10-14T00:00:00Z,1.3925484,0.002135577,0.046212304
1996-10-15T00:00:00Z,2.3263843,0.001552844,0.039406136
1996-10-16T00:00:00Z,2.0112758,0.001622326,0.040278107
1996-10-17T00:00:00Z,2.1132421,0.007587675,0.08710726
1996-10-18T00:00:00Z,2.8387132,0.022926359,0.15141453
1996-10-19T00:00:00Z,3.4349039,6.60E-04,0.025687678
1996-10-20T00:00:00Z,1.9416163,0.003205768,0.0566195
1996-10-21T00:00:00Z,3.1589084,0.006505295,0.08065541
1996-10-22T00:00:00Z,1.3436924,2.05E-04,0.014324266
1996-10-23T00:00:00Z,1.1926634,3.38E-04,0.018384617
1996-10-24T00:00:00Z,3.030603,0.008882562,0.09424734
1996-10-25T00:00:00Z,5.8114123,0.002327529,0.048244465
1996-10-26T00:00:00Z,4.2239313,0.006240395,0.078996174
1996-10-27T00:00:00Z,5.67185,0.018951222,0.13766344
1996-10-28T00:00:00Z,1.5888463,0.003281775,0.05728678
1996-10-29T00:00:00Z,3.68615,0.011676183,0.10805639
1996-10-30T00:00:00Z,3.8986259,0.004082276,0.06389269
1996-10-31T00:00:00Z,2.0722396,0.002795729,0.05287465
1996-11-01T00:00:00Z,2.9574828,0.00229453,0.04790125
1996-11-02T00:00:00Z,4.8286123,0.006385055,0.07990654
1996-11-03T00:00:00Z,0.15700059,0.003694051,0.0607787
1996-11-04T00:00:00Z,1.6156462,0.004970284,0.07050024
1996-11-05T00:00:00Z,0.58965963,0.002847964,0.05336632
1996-11-06T00:00:00Z,2.8040154,0.007243799,0.08511051
1996-11-07T00:00:00Z,2.0888925,0.005177518,0.07195497
1996-11-08T00:00:00Z,3.0158498,0.00153344,0.039159164
1996-11-09T00:00:00Z,2.65074,0.002353005,0.04850778
1996-11-10T00:00:00Z,2.3693774,0.002250256,0.04743686
1996-11-11T00:00:00Z,0.7961451,0.006191627,0.07868689
1996-11-12T00:00:00Z,0.7401288,0.009384646,0.096874386
1996-11-13T00:00:00Z,1.4993043,0.011019965,0.10497602
1996-11-14T00:00:00Z,1.7413831,0.004733281,0.06879884
1996-11-15T00:00:00Z,2.0558822,0.018733248,0.13686946
1996-11-16T00:00:00Z,1.5389701,0.001647976,0.040595263
1996-11-17T00:00:00Z,4.671876,0.013621901,0.1167129
1996-11-18T00:00:00Z,2.9401584,0.05518947,0.23492439
1996-11-19T00:00:00Z,2.1586695,0.05237589,0.2288578
1996-11-20T00:00:00Z,1.2889922,0.016063912,0.1267435
1996-11-21T00:00:00Z,1.7074804,0.00217139,0.046598174
1996-11-22T00:00:00Z,4.374425,0.00344753,0.058715675
1996-11-23T00:00:00Z,0.5208773,8.91E-04,0.029841464
1996-11-24T00:00:00Z,1.6786067,0.00197045,0.04438975
1996-11-25T00:00:00Z,1.5017762,0.001487536,0.03856859
1996-11-26T00:00:00Z,5.013865,0.010523916,0.10258614
1996-11-27T00:00:00Z,4.7842727,0.023267938,0.15253831
1996-11-28T00:00:00Z,0.5817549,0.001864029,0.043174397
1996-11-29T00:00:00Z,5.8493876,0.013259133,0.11514831
1996-11-30T00:00:00Z,0.5372258,0.002971288,0.054509524
1996-12-01T00:00:00Z,2.2541301,0.011550318,0.107472405
1996-12-02T00:00:00Z,1.6758114,0.001858808,0.04311389
1996-12-03T00:00:00Z,1.0952356,0.00137119,0.03702958
1996-12-04T00:00:00Z,2.0367837,0.002480176,0.049801365
1996-12-05T00:00:00Z,4.1877594,0.031090403,0.17632471
1996-12-06T00:00:00Z,3.0100641,0.004078532,0.06386338
1996-12-07T00:00:00Z,1.4351116,0.008450913,0.09192885
1996-12-08T00:00:00Z,2.3758736,0.004171888,0.064590156
1996-12-09T00:00:00Z,3.5679595,0.031924997,0.17867568
1996-12-10T00:00:00Z,5.590038,0.0192947,0.13890536
1996-12-11T00:00:00Z,3.8947656,0.015159972,0.123125836
1996-12-12T00:00:00Z,2.6323838,0.023793261,0.15425065
1996-12-13T00:00:00Z,0.47918096,0.005901817,0.07682329
1996-12-14T00:00:00Z,4.9385157,0.003745007,0.06119646
1996-12-15T00:00:00Z,4.8486495,0.012336501,0.1110698
1996-12-16T00:00:00Z,1.8399723,0.006166128,0.0785247
1996-12-17T00:00:00Z,4.1643233,0.001603355,0.040041912
1996-12-18T00:00:00Z,3.4542742,0.007662523,0.087535836
1996-12-19T00:00:00Z,1.8181701,0.003213907,0.056691334
1996-12-20T00:00:00Z,2.0054584,0.022898797,0.15132348
1996-12-21T00:00:00Z,5.67593,0.022477755,0.14992583
1996-12-22T00:00:00Z,6.416685,0.01126841,0.106152765
1996-12-23T00:00:00Z,1.0711789,0.024634164,0.15695274
1996-12-24T00:00:00Z,3.3680668,0.007607068,0.0872185
1996-12-25T00:00:00Z,2.6698458,0.011047635,0.10510773
1996-12-26T00:00:00Z,2.075273,0.004133135,0.06428946
1996-12-27T00:00:00Z,3.571296,0.025535144,0.15979719
1996-12-28T00:00:00Z,1.7049583,0.022130063,0.14876176
1996-12-29T00:00:00Z,3.0240624,0.029721642,0.17239965
1996-12-30T00:00:00Z,3.1977463,0.01907666,0.13811828
1996-12-31T00:00:00Z,2.862132,0.031995777,0.17887363
1997-01-01T00:00:00Z,4.0967693,0.04984934,0.22326966
1997-01-02T00:00:00Z,3.75797,0.028796097,0.16969413
1997-01-03T00:00:00Z,3.6370177,0.003122125,0.05587598
1997-01-04T00:00:00Z,0.6697291,0.005906601,0.076854415
1997-01-05T00:00:00Z,1.5864766,0.01168933,0.1081172
1997-01-06T00:00:00Z,7.1405816,0.015662827,0.12515122
1997-01-07T00:00:00Z,3.7480328,0.01994485,0.14122625
1997-01-08T00:00:00Z,2.4661613,0.007184506,0.08476147
1997-01-09T00:00:00Z,0.82372534,0.001965422,0.044333078
1997-01-10T00:00:00Z,0.18814778,8.67E-04,0.029443434
1997-01-11T00:00:00Z,0.8060689,0.001257266,0.035457943
1997-01-12T00:00:00Z,2.33785,0.003053357,0.055257186
1997-01-13T00:00:00Z,2.0121763,0.057973795,0.24077748
1997-01-14T00:00:00Z,0.9421085,0.010767153,0.10376489
1997-01-15T00:00:00Z,3.0880067,0.003546998,0.059556678
1997-01-16T00:00:00Z,1.8942536,0.004348664,0.065944396
1997-01-17T00:00:00Z,2.850539,0.004280096,0.06542244
1997-01-18T00:00:00Z,3.6760294,0.002635313,0.051335294
1997-01-19T00:00:00Z,3.0696044,0.002870318,0.05357535
1997-01-20T00:00:00Z,4.532261,0.009425865,0.09708689
1997-01-21T00:00:00Z,1.8789878,0.003774182,0.06143437
1997-01-22T00:00:00Z,4.5060797,0.003338533,0.057780042
1997-01-23T00:00:00Z,5.104141,0.00565174,0.07517806
1997-01-24T00:00:00Z,0.9072052,0.00148432,0.03852687
1997-01-25T00:00:00Z,4.3011074,0.013685669,0.11698576
1997-01-26T00:00:00Z,3.8751183,0.023505514,0.15331508
1997-01-27T00:00:00Z,0.49420536,0.004385009,0.066219404
1997-01-28T00:00:00Z,1.1419421,0.002201515,0.046920303
1997-01-29T00:00:00Z,3.6581266,0.005677578,0.0753497
1997-01-30T00:00:00Z,3.1169813,0.004571039,0.06760946
1997-01-31T00:00:00Z,1.1214814,0.003536939,0.059472166
1997-02-01T00:00:00Z,0.37591472,7.55E-04,0.027473932
1997-02-02T00:00:00Z,1.3386431,0.006178856,0.078605704
1997-02-03T00:00:00Z,0.8227118,0.005285006,0.07269804
1997-02-04T00:00:00Z,0.6977843,6.57E-04,0.025639914
1997-02-05T00:00:00Z,2.817346,0.003784192,0.061515782
1997-02-06T00:00:00Z,1.6609006,0.001105257,0.0332454
1997-02-07T00:00:00Z,1.7628001,1.68E-04,0.012950073
1997-02-08T00:00:00Z,1.0393769,0.00946785,0.09730288
1997-02-09T00:00:00Z,1.2244484,0.00497959,0.07056621
1997-02-10T00:00:00Z,1.2890717,0.0020956,0.045777723
1997-02-11T00:00:00Z,1.9837134,0.005349674,0.07314146
1997-02-12T00:00:00Z,1.7762003,0.004589343,0.06774469
1997-02-13T00:00:00Z,2.4855666,0.018643664,0.1365418
1997-02-14T00:00:00Z,3.007229,0.003329497,0.057701796
1997-02-15T00:00:00Z,2.7134624,0.002910193,0.053946204
1997-02-16T00:00:00Z,2.5739577,0.002635191,0.051334113
1997-02-17T00:00:00Z,2.1972218,0.003761856,0.06133397
1997-02-18T00:00:00Z,3.411165,0.009571677,0.097834945
1997-02-19T00:00:00Z,0.22732373,0.013841194,0.1176486
1997-02-20T00:00:00Z,1.9739336,0.005548534,0.074488476
1997-02-21T00:00:00Z,2.1945238,6.20E-04,0.02490198
1997-02-22T00:00:00Z,0.122714326,0.00178863,0.042292193
1997-02-23T00:00:00Z,4.513527,0.020073032,0.14167933
1997-02-24T00:00:00Z,7.257688,0.016930101,0.13011573
1997-02-25T00:00:00Z,4.8318434,0.016311606,0.1277169
1997-02-26T00:00:00Z,0.80513626,4.19E-04,0.02047701
1997-02-27T00:00:00Z,4.202501,0.002835313,0.053247657
1997-02-28T00:00:00Z,3.6398616,0.002842744,0.053317387
1997-03-01T00:00:00Z,1.3016187,0.008239711,0.09077285
1997-03-02T00:00:00Z,2.696114,0.026892299,0.16398871
1997-03-03T00:00:00Z,1.9224176,0.00342846,0.05855305
1997-03-04T00:00:00Z,1.9221426,0.001763276,0.04199138
1997-03-05T00:00:00Z,2.7073846,0.002324865,0.04821685
1997-03-06T00:00:00Z,0.86386216,0.001572416,0.039653707
1997-03-07T00:00:00Z,1.0683903,7.16E-04,0.026766002
1997-03-08T00:00:00Z,0.78799695,3.28E-04,0.018117419
1997-03-09T00:00:00Z,2.7377107,0.001591999,0.03989986
1997-03-10T00:00:00Z,1.0681593,0.004382448,0.06620006
1997-03-11T00:00:00Z,1.72406,0.013127826,0.11457673
1997-03-12T00:00:00Z,1.7107589,0.001553253,0.039411332
1997-03-13T00:00:00Z,1.7022381,0.00627216,0.07919697
1997-03-14T00:00:00Z,1.323231,8.93E-04,0.029874738
1997-03-15T00:00:00Z,1.3489933,0.006651221,0.08155502
1997-03-16T00:00:00Z,2.0457106,0.012590689,0.11220824
1997-03-17T00:00:00Z,0.8246642,0.009033649,0.09504551
1997-03-18T00:00:00Z,1.5728825,0.004151995,0.06443598
1997-03-19T00:00:00Z,1.1177574,0.002813483,0.053042278
1997-03-20T00:00:00Z,0.22249714,0.005343882,0.07310186
1997-03-21T00:00:00Z,1.2993664,0.012088966,0.109949835
1997-03-22T00:00:00Z,1.7425029,0.002674393,0.051714532
1997-03-23T00:00:00Z,1.9602814,0.00730369,0.085461624
1997-03-24T00:00:00Z,2.4827611,0.030239576,0.1738953
1997-03-25T00:00:00Z,3.3905418,0.001842206,0.04292093
1997-03-26T00:00:00Z,1.5415729,0.003323791,0.05765233
1997-03-27T00:00:00Z,3.1845903,0.005011731,0.07079358
1997-03-28T00:00:00Z,2.152166,0.003150228,0.056126896
1997-03-29T00:00:00Z,3.4439328,0.011906954,0.10911899
1997-03-30T00:00:00Z,2.1466472,0.016631356,0.1289626
1997-03-31T00:00:00Z,3.4234865,0.004152711,0.06444153
1997-04-01T00:00:00Z,5.0338535,0.009045343,0.095107004
1997-04-02T00:00:00Z,7.762457,0.03224502,0.17956898
1997-04-03T00:00:00Z,4.40776,0.017759357,0.13326424
1997-04-04T00:00:00Z,3.1554809,0.008408799,0.0916995
1997-04-05T00:00:00Z,0.941723,0.00506434,0.071164176
1997-04-06T00:00:00Z,0.5506673,0.002556939,0.05056618
1997-04-07T00:00:00Z,2.3554828,0.001908623,0.043687783
1997-04-08T00:00:00Z,3.3682647,0.003446281,0.058705032
1997-04-09T00:00:00Z,5.134047,0.004381673,0.06619421
1997-04-10T00:00:00Z,2.803498,0.003703657,0.06085768
1997-04-11T00:00:00Z,1.3228947,0.001360069,0.036879107
1997-04-12T00:00:00Z,1.3792118,0.00226792,0.047622688
1997-04-13T00:00:00Z,1.0994644,0.006582125,0.081130296
1997-04-14T00:00:00Z,1.2781053,0.00453864,0.06736943
1997-04-15T00:00:00Z,0.6428532,0.005595782,0.07480496
1997-04-16T00:00:00Z,0.76733595,5.49E-04,0.023435224
1997-04-17T00:00:00Z,2.525794,0.002335292,0.04832486
1997-04-18T00:00:00Z,3.044477,0.00418116,0.06466189
1997-04-19T00:00:00Z,3.5248177,0.008260107,0.09088513
1997-04-20T00:00:00Z,3.4082694,0.016600152,0.12884158
1997-04-21T00:00:00Z,4.195744,0.010951567,0.10464974
1997-04-22T00:00:00Z,2.7356143,0.012093075,0.10996851
1997-04-23T00:00:00Z,5.72199,0.012714501,0.1127586
1997-04-24T00:00:00Z,4.5924106,0.008764287,0.093617775
1997-04-25T00:00:00Z,3.7681437,0.009479834,0.09736443
1997-04-26T00:00:00Z,0.50821054,0.00218737,0.046769325
1997-04-27T00:00:00Z,3.17407,0.001753113,0.041870195
1997-04-28T00:00:00Z,3.3567376,0.002431734,0.049312618
1997-04-29T00:00:00Z,3.5206213,0.003317335,0.05759631
1997-04-30T00:00:00Z,3.2086976,0.00164864,0.04060345
1997-05-01T00:00:00Z,3.4124777,0.007527443,0.086760834
1997-05-02T00:00:00Z,0.27425966,0.001406287,0.037500497
1997-05-03T00:00:00Z,2.250047,0.00462275,0.0679908
1997-05-04T00:00:00Z,1.3524152,6.18E-04,0.024869183
1997-05-05T00:00:00Z,2.8316698,0.00221379,0.047050927
1997-05-06T00:00:00Z,2.8729963,0.002044342,0.0452144
1997-05-07T00:00:00Z,1.6055682,0.00178922,0.042299177
1997-05-08T00:00:00Z,0.34344438,0.011209187,0.10587345
1997-05-09T00:00:00Z,1.0008914,0.002065301,0.04544558
1997-05-10T00:00:00Z,0.4773074,0.005007154,0.07076125
1997-05-11T00:00:00Z,1.2734364,9.38E-04,0.030632593
1997-05-12T00:00:00Z,1.8117293,0.00269098,0.05187466
1997-05-13T00:00:00Z,3.5166433,0.001885596,0.043423448
1997-05-14T00:00:00Z,3.4373343,3.15E-04,0.017760312
1997-05-15T00:00:00Z,3.631736,8.01E-04,0.028300613
1997-05-16T00:00:00Z,3.4773967,0.008946696,0.094586976
1997-05-17T00:00:00Z,2.6827698,0.007909362,0.08893459
1997-05-18T00:00:00Z,2.0666225,2.89E-04,0.017014174
1997-05-19T00:00:00Z,1.6722578,0.003958423,0.062915996
1997-05-20T00:00:00Z,3.540186,0.011616626,0.10778045
1997-05-21T00:00:00Z,3.3286371,0.004659715,0.0682621
1997-05-22T00:00:00Z,3.3285372,0.001559111,0.039485577
1997-05-23T00:00:00Z,3.745903,0.008773277,0.09366577
1997-05-24T00:00:00Z,4.4051795,0.006278953,0.07923984
1997-05-25T00:00:00Z,3.2703223,0.007186777,0.08477487
1997-05-26T00:00:00Z,1.6950727,0.00226913,0.047635384
1997-05-27T00:00:00Z,2.8323185,0.00238965,0.048884045
1997-05-28T00:00:00Z,2.1705673,0.005083662,0.071299806
1997-05-29T00:00:00Z,2.5735538,9.77E-04,0.031263366
1997-05-30T00:00:00Z,1.5960252,0.003096775,0.055648673
1997-05-31T00:00:00Z,3.753887,0.004715245,0.06866764
1997-06-01T00:00:00Z,3.862241,0.002041402,0.04518188
1997-06-02T00:00:00Z,3.025249,0.008564144,0.09254266
1997-06-03T00:00:00Z,3.425127,0.002481296,0.049812607
1997-06-04T00:00:00Z,2.7194517,0.001737884,0.041687932
1997-06-05T00:00:00Z,3.3438947,0.006747797,0.082144976
1997-06-06T00:00:00Z,2.546614,0.017228136,0.131256
1997-06-07T00:00:00Z,1.8918471,0.005867623,0.07660041
1997-06-08T00:00:00Z,3.1918693,0.009946977,0.09973453
1997-06-09T00:00:00Z,1.6209406,0.00440719,0.06638667
1997-06-10T00:00:00Z,2.070502,0.001382527,0.037182342
1997-06-11T00:00:00Z,2.5060532,0.001368968,0.036999572
1997-06-12T00:00:00Z,3.998868,7.12E-04,0.026689377
1997-06-13T00:00:00Z,2.8809984,0.009786438,0.098926425
1997-06-14T00:00:00Z,2.43391,0.026460275,0.16266614
1997-06-15T00:00:00Z,2.0109332,0.005936946,0.07705158
1997-06-16T00:00:00Z,1.7995375,0.002491581,0.04991574
1997-06-17T00:00:00Z,1.1629899,0.002304878,0.048009146
1997-06-18T00:00:00Z,3.1662238,0.004317584,0.065708324
1997-06-19T00:00:00Z,3.1604943,0.004551641,0.06746585
1997-06-20T00:00:00Z,4.188152,0.00417816,0.06463869
1997-06-21T00:00:00Z,3.5756066,0.006125846,0.07826778
1997-06-22T00:00:00Z,3.5001945,0.006680561,0.081734695
1997-06-23T00:00:00Z,2.6754816,0.001695494,0.041176375
1997-06-24T00:00:00Z,0.88056904,0.011162809,0.105654195
1997-06-25T00:00:00Z,0.22661866,0.008845544,0.09405076
1997-06-26T00:00:00Z,2.8019993,0.005572769,0.07465098
