,Number,Type,Species,DBH,Height,Crown_Radius,Crown_Depth,Crown_Area,Basal_Area
36193,36193,Adult,BELE,19.6,12.21740839,1.754771105,10.584,9.668755919,0.030171926
36194,36194,Adult,BELE,19.6,12.21740839,1.754771105,10.584,9.668755919,0.030171926
36195,36195,Adult,BELE,19.5,12.17408472,1.745818191,10.53,9.57034683,0.029864835
36196,36196,Adult,BELE,19.5,12.17408472,1.745818191,10.53,9.57034683,0.029864835
36197,36197,Adult,BELE,19.5,12.17408472,1.745818191,10.53,9.57034683,0.029864835
36198,36198,Adult,BELE,19.4,12.1306555,1.736865277,10.476,9.472441112,0.029559314
36199,36199,Adult,BELE,19.4,12.1306555,1.736865277,10.476,9.472441112,0.029559314
36200,36200,Adult,BELE,19.3,12.08712047,1.727912363,10.422,9.375038766,0.029255365
36201,36201,Adult,BELE,19.3,12.08712047,1.727912363,10.422,9.375038766,0.029255365
36202,36202,Adult,BELE,19.3,12.08712047,1.727912363,10.422,9.375038766,0.029255365
36203,36203,Adult,BELE,19.3,12.08712047,1.727912363,10.422,9.375038766,0.029255365
36204,36204,Adult,BELE,19.3,12.08712047,1.727912363,10.422,9.375038766,0.029255365
36205,36205,Adult,BELE,19.2,12.04347937,1.71895945,10.368,9.278139791,0.028952986
36206,36206,Adult,BELE,19.2,12.04347937,1.71895945,10.368,9.278139791,0.028952986
36207,36207,Adult,BELE,19.1,11.99973196,1.710006536,10.314,9.181744187,0.028652177
36208,36208,Adult,BELE,19.1,11.99973196,1.710006536,10.314,9.181744187,0.028652177
36209,36209,Adult,BELE,19.1,11.99973196,1.710006536,10.314,9.181744187,0.028652177
36210,36210,Adult,BELE,19,11.95587796,1.701053622,10.26,9.085851954,0.02835294
36211,36211,Adult,BELE,19,11.95587796,1.701053622,10.26,9.085851954,0.02835294
36212,36212,Adult,BELE,19,11.95587796,1.701053622,10.26,9.085851954,0.02835294
36213,36213,Adult,BELE,18.9,11.91191712,1.692100708,10.206,8.990463093,0.028055273
36214,36214,Adult,BELE,18.8,11.86784918,1.683147794,10.152,8.895577603,0.027759178
36215,36215,Adult,BELE,18.8,11.86784918,1.683147794,10.152,8.895577603,0.027759178
36216,36216,Adult,BELE,18.8,11.86784918,1.683147794,10.152,8.895577603,0.027759178
36217,36217,Adult,BELE,18.8,11.86784918,1.683147794,10.152,8.895577603,0.027759178
36218,36218,Adult,BELE,18.8,11.86784918,1.683147794,10.152,8.895577603,0.027759178
36219,36219,Adult,BELE,18.8,11.86784918,1.683147794,10.152,8.895577603,0.027759178
36220,36220,Adult,BELE,18.7,11.82367387,1.674194881,10.098,8.801195484,0.027464653
36221,36221,Adult,BELE,18.7,11.82367387,1.674194881,10.098,8.801195484,0.027464653
36222,36222,Adult,BELE,18.7,11.82367387,1.674194881,10.098,8.801195484,0.027464653
36223,36223,Adult,BELE,18.6,11.77939094,1.665241967,10.044,8.707316737,0.027171698
36224,36224,Adult,BELE,18.5,11.73500013,1.656289053,9.99,8.613941361,0.026880315
36225,36225,Adult,BELE,18.5,11.73500013,1.656289053,9.99,8.613941361,0.026880315
36226,36226,Adult,BELE,18.5,11.73500013,1.656289053,9.99,8.613941361,0.026880315
36227,36227,Adult,BELE,18.5,11.73500013,1.656289053,9.99,8.613941361,0.026880315
36228,36228,Adult,BELE,18.5,11.73500013,1.656289053,9.99,8.613941361,0.026880315
36229,36229,Adult,BELE,18.5,11.73500013,1.656289053,9.99,8.613941361,0.026880315
36230,36230,Adult,BELE,18.4,11.69050117,1.647336139,9.936,8.521069356,0.026590502
36231,36231,Adult,BELE,18.4,11.69050117,1.647336139,9.936,8.521069356,0.026590502
36232,36232,Adult,BELE,18.4,11.69050117,1.647336139,9.936,8.521069356,0.026590502
36233,36233,Adult,BELE,18.4,11.69050117,1.647336139,9.936,8.521069356,0.026590502
36234,36234,Adult,BELE,18.3,11.64589379,1.638383225,9.882,8.428700723,0.026302261
36235,36235,Adult,BELE,18.3,11.64589379,1.638383225,9.882,8.428700723,0.026302261
36236,36236,Adult,BELE,18.3,11.64589379,1.638383225,9.882,8.428700723,0.026302261
36237,36237,Adult,BELE,18.3,11.64589379,1.638383225,9.882,8.428700723,0.026302261
36238,36238,Adult,BELE,18.2,11.60117774,1.629430312,9.828,8.336835461,0.02601559
36239,36239,Adult,BELE,18.2,11.60117774,1.629430312,9.828,8.336835461,0.02601559
36240,36240,Adult,BELE,18.1,11.55635274,1.620477398,9.774,8.24547357,0.025730489
36241,36241,Adult,BELE,18.1,11.55635274,1.620477398,9.774,8.24547357,0.025730489
36242,36242,Adult,BELE,18.1,11.55635274,1.620477398,9.774,8.24547357,0.025730489
36243,36243,Adult,BELE,18.1,11.55635274,1.620477398,9.774,8.24547357,0.025730489
36244,36244,Adult,BELE,18.1,11.55635274,1.620477398,9.774,8.24547357,0.025730489
36245,36245,Adult,BELE,18.1,11.55635274,1.620477398,9.774,8.24547357,0.025730489
36246,36246,Adult,BELE,18.1,11.55635274,1.620477398,9.774,8.24547357,0.025730489
36247,36247,Adult,BELE,18,11.51141854,1.611524484,9.72,8.15461505,0.02544696
36248,36248,Adult,BELE,18,11.51141854,1.611524484,9.72,8.15461505,0.02544696
36249,36249,Adult,BELE,18,11.51141854,1.611524484,9.72,8.15461505,0.02544696
36250,36250,Adult,BELE,18,11.51141854,1.611524484,9.72,8.15461505,0.02544696
36251,36251,Adult,BELE,18,11.51141854,1.611524484,9.72,8.15461505,0.02544696
36252,36252,Adult,BELE,18,11.51141854,1.611524484,9.72,8.15461505,0.02544696
36253,36253,Adult,BELE,17.9,11.46637486,1.60257157,9.666,8.064259902,0.025165001
36254,36254,Adult,BELE,17.8,11.42122145,1.593618656,9.612,7.974408125,0.024884614
36255,36255,Adult,BELE,17.8,11.42122145,1.593618656,9.612,7.974408125,0.024884614
36256,36256,Adult,BELE,17.8,11.42122145,1.593618656,9.612,7.974408125,0.024884614
36257,36257,Adult,BELE,17.8,11.42122145,1.593618656,9.612,7.974408125,0.024884614
36258,36258,Adult,BELE,17.8,11.42122145,1.593618656,9.612,7.974408125,0.024884614
36259,36259,Adult,BELE,17.7,11.37595803,1.584665743,9.558,7.88505972,0.024605797
36260,36260,Adult,BELE,17.7,11.37595803,1.584665743,9.558,7.88505972,0.024605797
36261,36261,Adult,BELE,17.7,11.37595803,1.584665743,9.558,7.88505972,0.024605797
36262,36262,Adult,BELE,17.7,11.37595803,1.584665743,9.558,7.88505972,0.024605797
36263,36263,Adult,BELE,17.6,11.33058433,1.575712829,9.504,7.796214685,0.02432855
36264,36264,Adult,BELE,17.6,11.33058433,1.575712829,9.504,7.796214685,0.02432855
36265,36265,Adult,BELE,17.6,11.33058433,1.575712829,9.504,7.796214685,0.02432855
36266,36266,Adult,BELE,17.6,11.33058433,1.575712829,9.504,7.796214685,0.02432855
36267,36267,Adult,BELE,17.6,11.33058433,1.575712829,9.504,7.796214685,0.02432855
36268,36268,Adult,BELE,17.5,11.28510009,1.566759915,9.45,7.707873022,0.024052875
36269,36269,Adult,BELE,17.5,11.28510009,1.566759915,9.45,7.707873022,0.024052875
36270,36270,Adult,BELE,17.5,11.28510009,1.566759915,9.45,7.707873022,0.024052875
36271,36271,Adult,BELE,17.4,11.23950504,1.557807001,9.396,7.62003473,0.02377877
36272,36272,Adult,BELE,17.4,11.23950504,1.557807001,9.396,7.62003473,0.02377877
36273,36273,Adult,BELE,17.4,11.23950504,1.557807001,9.396,7.62003473,0.02377877
36274,36274,Adult,BELE,17.4,11.23950504,1.557807001,9.396,7.62003473,0.02377877
36275,36275,Adult,BELE,17.4,11.23950504,1.557807001,9.396,7.62003473,0.02377877
36276,36276,Adult,BELE,17.3,11.1937989,1.548854087,9.342,7.53269981,0.023506237
36277,36277,Adult,BELE,17.3,11.1937989,1.548854087,9.342,7.53269981,0.023506237
36278,36278,Adult,BELE,17.3,11.1937989,1.548854087,9.342,7.53269981,0.023506237
36279,36279,Adult,BELE,17.2,11.14798141,1.539901174,9.288,7.445868261,0.023235274
36280,36280,Adult,BELE,17.2,11.14798141,1.539901174,9.288,7.445868261,0.023235274
36281,36281,Adult,BELE,17.2,11.14798141,1.539901174,9.288,7.445868261,0.023235274
36282,36282,Adult,BELE,17.2,11.14798141,1.539901174,9.288,7.445868261,0.023235274
36283,36283,Adult,BELE,17.1,11.10205229,1.53094826,9.234,7.359540083,0.022965881
36284,36284,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36285,36285,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36286,36286,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36287,36287,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36288,36288,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36289,36289,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36290,36290,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36291,36291,Adult,BELE,17,11.05601128,1.521995346,9.18,7.273715276,0.02269806
36292,36292,Adult,BELE,16.9,11.0098581,1.513042432,9.126,7.188393841,0.022431809
36293,36293,Adult,BELE,16.9,11.0098581,1.513042432,9.126,7.188393841,0.022431809
36294,36294,Adult,BELE,16.8,10.96359247,1.504089518,9.072,7.103575777,0.02216713
36295,36295,Adult,BELE,16.8,10.96359247,1.504089518,9.072,7.103575777,0.02216713
36296,36296,Adult,BELE,16.8,10.96359247,1.504089518,9.072,7.103575777,0.02216713
36297,36297,Adult,BELE,16.8,10.96359247,1.504089518,9.072,7.103575777,0.02216713
36298,36298,Adult,BELE,16.8,10.96359247,1.504089518,9.072,7.103575777,0.02216713
36299,36299,Adult,BELE,16.8,10.96359247,1.504089518,9.072,7.103575777,0.02216713
36300,36300,Adult,BELE,16.7,10.91721413,1.495136605,9.018,7.019261085,0.021904021
36301,36301,Adult,BELE,16.7,10.91721413,1.495136605,9.018,7.019261085,0.021904021
36302,36302,Adult,BELE,16.7,10.91721413,1.495136605,9.018,7.019261085,0.021904021
36303,36303,Adult,BELE,16.7,10.91721413,1.495136605,9.018,7.019261085,0.021904021
36304,36304,Adult,BELE,16.6,10.8707228,1.486183691,8.964,6.935449763,0.021642482
36305,36305,Adult,BELE,16.6,10.8707228,1.486183691,8.964,6.935449763,0.021642482
36306,36306,Adult,BELE,16.5,10.8241182,1.477230777,8.91,6.852141813,0.021382515
36307,36307,Adult,BELE,16.5,10.8241182,1.477230777,8.91,6.852141813,0.021382515
36308,36308,Adult,BELE,16.5,10.8241182,1.477230777,8.91,6.852141813,0.021382515
36309,36309,Adult,BELE,16.4,10.77740006,1.468277863,8.856,6.769337234,0.021124118
36310,36310,Adult,BELE,16.4,10.77740006,1.468277863,8.856,6.769337234,0.021124118
36311,36311,Adult,BELE,16.4,10.77740006,1.468277863,8.856,6.769337234,0.021124118
36312,36312,Adult,BELE,16.4,10.77740006,1.468277863,8.856,6.769337234,0.021124118
36313,36313,Adult,BELE,16.4,10.77740006,1.468277863,8.856,6.769337234,0.021124118
36314,36314,Adult,BELE,16.4,10.77740006,1.468277863,8.856,6.769337234,0.021124118
36315,36315,Adult,BELE,16.3,10.7305681,1.459324949,8.802,6.687036027,0.020867293
36316,36316,Adult,BELE,16.3,10.7305681,1.459324949,8.802,6.687036027,0.020867293
36317,36317,Adult,BELE,16.2,10.68362204,1.450372036,8.748,6.605238191,0.020612038
36318,36318,Adult,BELE,16.2,10.68362204,1.450372036,8.748,6.605238191,0.020612038
36319,36319,Adult,BELE,16.2,10.68362204,1.450372036,8.748,6.605238191,0.020612038
36320,36320,Adult,BELE,16.2,10.68362204,1.450372036,8.748,6.605238191,0.020612038
36321,36321,Adult,BELE,16.2,10.68362204,1.450372036,8.748,6.605238191,0.020612038
36322,36322,Adult,BELE,16.2,10.68362204,1.450372036,8.748,6.605238191,0.020612038
36323,36323,Adult,BELE,16.1,10.6365616,1.441419122,8.694,6.523943726,0.020358353
36324,36324,Adult,BELE,16.1,10.6365616,1.441419122,8.694,6.523943726,0.020358353
36325,36325,Adult,BELE,16.1,10.6365616,1.441419122,8.694,6.523943726,0.020358353
36326,36326,Adult,BELE,16,10.58938652,1.432466208,8.64,6.443152632,0.02010624
36327,36327,Adult,BELE,16,10.58938652,1.432466208,8.64,6.443152632,0.02010624
36328,36328,Adult,BELE,16,10.58938652,1.432466208,8.64,6.443152632,0.02010624
36329,36329,Adult,BELE,16,10.58938652,1.432466208,8.64,6.443152632,0.02010624
36330,36330,Adult,BELE,16,10.58938652,1.432466208,8.64,6.443152632,0.02010624
36331,36331,Adult,BELE,15.9,10.5420965,1.423513294,8.586,6.36286491,0.019855697
36332,36332,Adult,BELE,15.9,10.5420965,1.423513294,8.586,6.36286491,0.019855697
36333,36333,Adult,BELE,15.8,10.49469127,1.41456038,8.532,6.283080559,0.019606726
36334,36334,Adult,BELE,15.8,10.49469127,1.41456038,8.532,6.283080559,0.019606726
36335,36335,Adult,BELE,15.8,10.49469127,1.41456038,8.532,6.283080559,0.019606726
36336,36336,Adult,BELE,15.8,10.49469127,1.41456038,8.532,6.283080559,0.019606726
36337,36337,Adult,BELE,15.8,10.49469127,1.41456038,8.532,6.283080559,0.019606726
36338,36338,Adult,BELE,15.7,10.44717054,1.405607467,8.478,6.20379958,0.019359325
36339,36339,Adult,BELE,15.7,10.44717054,1.405607467,8.478,6.20379958,0.019359325
36340,36340,Adult,BELE,15.6,10.39953405,1.396654553,8.424,6.125021971,0.019113494
36341,36341,Adult,BELE,15.6,10.39953405,1.396654553,8.424,6.125021971,0.019113494
36342,36342,Adult,BELE,15.6,10.39953405,1.396654553,8.424,6.125021971,0.019113494
36343,36343,Adult,BELE,15.6,10.39953405,1.396654553,8.424,6.125021971,0.019113494
36344,36344,Adult,BELE,15.6,10.39953405,1.396654553,8.424,6.125021971,0.019113494
36345,36345,Adult,BELE,15.5,10.35178149,1.387701639,8.37,6.046747734,0.018869235
36346,36346,Adult,BELE,15.5,10.35178149,1.387701639,8.37,6.046747734,0.018869235
36347,36347,Adult,BELE,15.5,10.35178149,1.387701639,8.37,6.046747734,0.018869235
36348,36348,Adult,BELE,15.5,10.35178149,1.387701639,8.37,6.046747734,0.018869235
36349,36349,Adult,BELE,15.5,10.35178149,1.387701639,8.37,6.046747734,0.018869235
36350,36350,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36351,36351,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36352,36352,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36353,36353,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36354,36354,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36355,36355,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36356,36356,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36357,36357,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36358,36358,Adult,BELE,15.4,10.30391259,1.378748725,8.316,5.968976868,0.018626546
36359,36359,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36360,36360,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36361,36361,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36362,36362,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36363,36363,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36364,36364,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36365,36365,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36366,36366,Adult,BELE,15.3,10.25592708,1.369795811,8.262,5.891709374,0.018385429
36367,36367,Adult,BELE,15.2,10.20782465,1.360842898,8.208,5.814945251,0.018145882
36368,36368,Adult,BELE,15.2,10.20782465,1.360842898,8.208,5.814945251,0.018145882
36369,36369,Adult,BELE,15.2,10.20782465,1.360842898,8.208,5.814945251,0.018145882
36370,36370,Adult,BELE,15.2,10.20782465,1.360842898,8.208,5.814945251,0.018145882
36371,36371,Adult,BELE,15.1,10.15960504,1.351889984,8.154,5.738684499,0.017907905
36372,36372,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36373,36373,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36374,36374,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36375,36375,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36376,36376,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36377,36377,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36378,36378,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36379,36379,Adult,BELE,15,10.11126794,1.34293707,8.1,5.662927118,0.0176715
36380,36380,Adult,BELE,14.9,10.06281308,1.333984156,8.046,5.587673109,0.017436665
36381,36381,Adult,BELE,14.9,10.06281308,1.333984156,8.046,5.587673109,0.017436665
36382,36382,Adult,BELE,14.8,10.01424018,1.325031242,7.992,5.512922471,0.017203402
36383,36383,Adult,BELE,14.8,10.01424018,1.325031242,7.992,5.512922471,0.017203402
36384,36384,Adult,BELE,14.8,10.01424018,1.325031242,7.992,5.512922471,0.017203402
36385,36385,Adult,BELE,14.8,10.01424018,1.325031242,7.992,5.512922471,0.017203402
36386,36386,Adult,BELE,14.8,10.01424018,1.325031242,7.992,5.512922471,0.017203402
36387,36387,Adult,BELE,14.8,10.01424018,1.325031242,7.992,5.512922471,0.017203402
36388,36388,Adult,BELE,14.8,10.01424018,1.325031242,7.992,5.512922471,0.017203402
36389,36389,Adult,BELE,14.7,9.96554893,1.316078329,7.938,5.438675204,0.016971709
36390,36390,Adult,BELE,14.7,9.96554893,1.316078329,7.938,5.438675204,0.016971709
36391,36391,Adult,BELE,14.7,9.96554893,1.316078329,7.938,5.438675204,0.016971709
36392,36392,Adult,BELE,14.6,9.916739058,1.307125415,7.884,5.364931309,0.016741586
36393,36393,Adult,BELE,14.6,9.916739058,1.307125415,7.884,5.364931309,0.016741586
36394,36394,Adult,BELE,14.6,9.916739058,1.307125415,7.884,5.364931309,0.016741586
36395,36395,Adult,BELE,14.6,9.916739058,1.307125415,7.884,5.364931309,0.016741586
36396,36396,Adult,BELE,14.5,9.86781027,1.298172501,7.83,5.291690785,0.016513035
36397,36397,Adult,BELE,14.5,9.86781027,1.298172501,7.83,5.291690785,0.016513035
36398,36398,Adult,BELE,14.5,9.86781027,1.298172501,7.83,5.291690785,0.016513035
36399,36399,Adult,BELE,14.5,9.86781027,1.298172501,7.83,5.291690785,0.016513035
36400,36400,Adult,BELE,14.4,9.818762278,1.289219587,7.776,5.218953632,0.016286054
36401,36401,Adult,BELE,14.4,9.818762278,1.289219587,7.776,5.218953632,0.016286054
36402,36402,Adult,BELE,14.4,9.818762278,1.289219587,7.776,5.218953632,0.016286054
36403,36403,Adult,BELE,14.4,9.818762278,1.289219587,7.776,5.218953632,0.016286054
36404,36404,Adult,BELE,14.3,9.769594789,1.280266673,7.722,5.146719851,0.016060645
36405,36405,Adult,BELE,14.3,9.769594789,1.280266673,7.722,5.146719851,0.016060645
36406,36406,Adult,BELE,14.3,9.769594789,1.280266673,7.722,5.146719851,0.016060645
36407,36407,Adult,BELE,14.3,9.769594789,1.280266673,7.722,5.146719851,0.016060645
36408,36408,Adult,BELE,14.3,9.769594789,1.280266673,7.722,5.146719851,0.016060645
36409,36409,Adult,BELE,14.3,9.769594789,1.280266673,7.722,5.146719851,0.016060645
36410,36410,Adult,BELE,14.3,9.769594789,1.280266673,7.722,5.146719851,0.016060645
36411,36411,Adult,BELE,14.2,9.720307515,1.27131376,7.668,5.074989441,0.015836806
36412,36412,Adult,BELE,14.2,9.720307515,1.27131376,7.668,5.074989441,0.015836806
36413,36413,Adult,BELE,14.2,9.720307515,1.27131376,7.668,5.074989441,0.015836806
36414,36414,Adult,BELE,14.2,9.720307515,1.27131376,7.668,5.074989441,0.015836806
36415,36415,Adult,BELE,14.2,9.720307515,1.27131376,7.668,5.074989441,0.015836806
36416,36416,Adult,BELE,14.1,9.670900162,1.262360846,7.614,5.003762402,0.015614537
36417,36417,Adult,BELE,14.1,9.670900162,1.262360846,7.614,5.003762402,0.015614537
36418,36418,Adult,BELE,14,9.621372437,1.253407932,7.56,4.933038734,0.01539384
36419,36419,Adult,BELE,14,9.621372437,1.253407932,7.56,4.933038734,0.01539384
36420,36420,Adult,BELE,14,9.621372437,1.253407932,7.56,4.933038734,0.01539384
36421,36421,Adult,BELE,14,9.621372437,1.253407932,7.56,4.933038734,0.01539384
36422,36422,Adult,BELE,14,9.621372437,1.253407932,7.56,4.933038734,0.01539384
36423,36423,Adult,BELE,14,9.621372437,1.253407932,7.56,4.933038734,0.01539384
36424,36424,Adult,BELE,13.9,9.571724049,1.244455018,7.506,4.862818438,0.015174713
36425,36425,Adult,BELE,13.9,9.571724049,1.244455018,7.506,4.862818438,0.015174713
36426,36426,Adult,BELE,13.8,9.521954702,1.235502104,7.452,4.793101513,0.014957158
36427,36427,Adult,BELE,13.8,9.521954702,1.235502104,7.452,4.793101513,0.014957158
36428,36428,Adult,BELE,13.8,9.521954702,1.235502104,7.452,4.793101513,0.014957158
36429,36429,Adult,BELE,13.8,9.521954702,1.235502104,7.452,4.793101513,0.014957158
36430,36430,Adult,BELE,13.8,9.521954702,1.235502104,7.452,4.793101513,0.014957158
36431,36431,Adult,BELE,13.7,9.472064103,1.226549191,7.398,4.723887959,0.014741173
36432,36432,Adult,BELE,13.7,9.472064103,1.226549191,7.398,4.723887959,0.014741173
36433,36433,Adult,BELE,13.7,9.472064103,1.226549191,7.398,4.723887959,0.014741173
36434,36434,Adult,BELE,13.7,9.472064103,1.226549191,7.398,4.723887959,0.014741173
36435,36435,Adult,BELE,13.7,9.472064103,1.226549191,7.398,4.723887959,0.014741173
36436,36436,Adult,BELE,13.7,9.472064103,1.226549191,7.398,4.723887959,0.014741173
36437,36437,Adult,BELE,13.7,9.472064103,1.226549191,7.398,4.723887959,0.014741173
36438,36438,Adult,BELE,13.6,9.422051955,1.217596277,7.344,4.655177777,0.014526758
36439,36439,Adult,BELE,13.6,9.422051955,1.217596277,7.344,4.655177777,0.014526758
36440,36440,Adult,BELE,13.6,9.422051955,1.217596277,7.344,4.655177777,0.014526758
36441,36441,Adult,BELE,13.6,9.422051955,1.217596277,7.344,4.655177777,0.014526758
36442,36442,Adult,BELE,13.5,9.371917963,1.208643363,7.29,4.586970966,0.014313915
36443,36443,Adult,BELE,13.5,9.371917963,1.208643363,7.29,4.586970966,0.014313915
36444,36444,Adult,BELE,13.5,9.371917963,1.208643363,7.29,4.586970966,0.014313915
36445,36445,Adult,BELE,13.5,9.371917963,1.208643363,7.29,4.586970966,0.014313915
36446,36446,Adult,BELE,13.5,9.371917963,1.208643363,7.29,4.586970966,0.014313915
36447,36447,Adult,BELE,13.5,9.371917963,1.208643363,7.29,4.586970966,0.014313915
36448,36448,Adult,BELE,13.4,9.321661829,1.199690449,7.236,4.519267526,0.014102642
36449,36449,Adult,BELE,13.4,9.321661829,1.199690449,7.236,4.519267526,0.014102642
36450,36450,Adult,BELE,13.4,9.321661829,1.199690449,7.236,4.519267526,0.014102642
36451,36451,Adult,BELE,13.4,9.321661829,1.199690449,7.236,4.519267526,0.014102642
36452,36452,Adult,BELE,13.4,9.321661829,1.199690449,7.236,4.519267526,0.014102642
36453,36453,Adult,BELE,13.4,9.321661829,1.199690449,7.236,4.519267526,0.014102642
36454,36454,Adult,BELE,13.3,9.271283257,1.190737535,7.182,4.452067458,0.013892941
36455,36455,Adult,BELE,13.3,9.271283257,1.190737535,7.182,4.452067458,0.013892941
36456,36456,Adult,BELE,13.3,9.271283257,1.190737535,7.182,4.452067458,0.013892941
36457,36457,Adult,BELE,13.3,9.271283257,1.190737535,7.182,4.452067458,0.013892941
36458,36458,Adult,BELE,13.3,9.271283257,1.190737535,7.182,4.452067458,0.013892941
36459,36459,Adult,BELE,13.2,9.220781947,1.181784622,7.128,4.38537076,0.01368481
36460,36460,Adult,BELE,13.2,9.220781947,1.181784622,7.128,4.38537076,0.01368481
36461,36461,Adult,BELE,13.2,9.220781947,1.181784622,7.128,4.38537076,0.01368481
36462,36462,Adult,BELE,13.2,9.220781947,1.181784622,7.128,4.38537076,0.01368481
36463,36463,Adult,BELE,13.1,9.170157602,1.172831708,7.074,4.319177435,0.013478249
36464,36464,Adult,BELE,13.1,9.170157602,1.172831708,7.074,4.319177435,0.013478249
36465,36465,Adult,BELE,13.1,9.170157602,1.172831708,7.074,4.319177435,0.013478249
36466,36466,Adult,BELE,13.1,9.170157602,1.172831708,7.074,4.319177435,0.013478249
36467,36467,Adult,BELE,13.1,9.170157602,1.172831708,7.074,4.319177435,0.013478249
36468,36468,Adult,BELE,13,9.11940992,1.163878794,7.02,4.25348748,0.01327326
36469,36469,Adult,BELE,13,9.11940992,1.163878794,7.02,4.25348748,0.01327326
36470,36470,Adult,BELE,13,9.11940992,1.163878794,7.02,4.25348748,0.01327326
36471,36471,Adult,BELE,12.9,9.068538602,1.15492588,6.966,4.188300897,0.013069841
36472,36472,Adult,BELE,12.9,9.068538602,1.15492588,6.966,4.188300897,0.013069841
36473,36473,Adult,BELE,12.9,9.068538602,1.15492588,6.966,4.188300897,0.013069841
36474,36474,Adult,BELE,12.9,9.068538602,1.15492588,6.966,4.188300897,0.013069841
36475,36475,Adult,BELE,12.9,9.068538602,1.15492588,6.966,4.188300897,0.013069841
36476,36476,Adult,BELE,12.9,9.068538602,1.15492588,6.966,4.188300897,0.013069841
36477,36477,Adult,BELE,12.8,9.017543346,1.145972966,6.912,4.123617685,0.012867994
36478,36478,Adult,BELE,12.8,9.017543346,1.145972966,6.912,4.123617685,0.012867994
36479,36479,Adult,BELE,12.8,9.017543346,1.145972966,6.912,4.123617685,0.012867994
36480,36480,Adult,BELE,12.8,9.017543346,1.145972966,6.912,4.123617685,0.012867994
36481,36481,Adult,BELE,12.8,9.017543346,1.145972966,6.912,4.123617685,0.012867994
36482,36482,Adult,BELE,12.8,9.017543346,1.145972966,6.912,4.123617685,0.012867994
36483,36483,Adult,BELE,12.7,8.966423851,1.137020053,6.858,4.059437844,0.012667717
36484,36484,Adult,BELE,12.7,8.966423851,1.137020053,6.858,4.059437844,0.012667717
36485,36485,Adult,BELE,12.7,8.966423851,1.137020053,6.858,4.059437844,0.012667717
36486,36486,Adult,BELE,12.7,8.966423851,1.137020053,6.858,4.059437844,0.012667717
36487,36487,Adult,BELE,12.7,8.966423851,1.137020053,6.858,4.059437844,0.012667717
36488,36488,Adult,BELE,12.6,8.915179813,1.128067139,6.804,3.995761375,0.01246901
36489,36489,Adult,BELE,12.6,8.915179813,1.128067139,6.804,3.995761375,0.01246901
36490,36490,Adult,BELE,12.6,8.915179813,1.128067139,6.804,3.995761375,0.01246901
36491,36491,Adult,BELE,12.6,8.915179813,1.128067139,6.804,3.995761375,0.01246901
36492,36492,Adult,BELE,12.6,8.915179813,1.128067139,6.804,3.995761375,0.01246901
36493,36493,Adult,BELE,12.6,8.915179813,1.128067139,6.804,3.995761375,0.01246901
36494,36494,Adult,BELE,12.6,8.915179813,1.128067139,6.804,3.995761375,0.01246901
36495,36495,Adult,BELE,12.5,8.86381093,1.119114225,6.75,3.932588277,0.012271875
36496,36496,Adult,BELE,12.5,8.86381093,1.119114225,6.75,3.932588277,0.012271875
36497,36497,Adult,BELE,12.5,8.86381093,1.119114225,6.75,3.932588277,0.012271875
